employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
20552,Analytics,region_22,,m,other,1,29,4,6,1,0,89,0
74530,Analytics,region_15,Bachelor's,m,sourcing,1,27,5,2,1,0,87,1
1837,Procurement,region_31,Bachelor's,m,sourcing,1,36,1,8,0,0,75,1
34980,R&D,region_21,Bachelor's,m,other,1,30,3,3,0,0,87,0
3601,Procurement,region_13,Bachelor's,f,other,1,26,5,2,0,0,67,0
74069,Legal,region_2,Below Secondary,m,other,1,25,,1,0,0,56,0
26648,Sales & Marketing,region_7,Bachelor's,m,other,2,44,1,2,0,0,48,0
12826,HR,region_22,Bachelor's,f,other,1,31,,1,0,0,64,1
49944,Operations,region_2,Below Secondary,f,other,1,24,,1,1,0,96,1
5564,Sales & Marketing,region_22,Master's & above,m,other,2,48,1,11,0,0,50,0
75726,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,27,,1,1,0,50,0
75493,Analytics,region_30,Bachelor's,m,other,1,32,5,3,1,0,82,0
65165,Operations,region_14,Bachelor's,m,other,1,35,5,4,1,0,56,0
76174,Finance,region_13,Bachelor's,m,other,1,27,,1,1,0,60,0
30744,Analytics,region_7,Master's & above,m,sourcing,1,40,4,7,0,0,82,0
12271,Procurement,region_2,Bachelor's,f,other,2,27,2,2,1,0,67,0
32459,Sales & Marketing,region_2,Bachelor's,m,other,5,54,3,2,1,0,52,0
7211,Technology,region_2,Bachelor's,f,other,1,35,5,6,1,0,74,1
45725,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,36,3,7,0,0,44,0
22156,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,26,1,3,0,0,47,0
54697,Procurement,region_13,Bachelor's,f,sourcing,1,35,4,2,1,0,66,0
59755,Operations,region_15,Master's & above,m,other,1,37,3,8,1,0,54,0
13278,Technology,region_7,Bachelor's,f,other,2,28,,1,1,0,80,0
19167,Technology,region_23,Bachelor's,m,other,1,37,3,7,0,0,78,0
10976,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,41,2,3,1,0,49,0
16210,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,37,3,6,0,0,51,0
23489,Operations,region_26,Master's & above,m,other,1,40,4,3,1,0,61,0
7046,Finance,region_26,Bachelor's,m,sourcing,1,30,5,7,1,0,62,0
30040,Sales & Marketing,region_16,Bachelor's,m,other,1,42,3,3,0,0,54,0
44268,Analytics,region_22,Bachelor's,m,referred,1,27,,1,1,1,94,1
46030,Sales & Marketing,region_10,Master's & above,m,sourcing,1,36,3,10,0,0,49,0
31858,Sales & Marketing,region_7,Master's & above,m,other,1,40,2,2,1,1,49,0
77477,Sales & Marketing,region_22,Master's & above,m,sourcing,5,43,1,6,0,0,54,0
70728,Finance,region_15,Bachelor's,m,other,1,30,4,5,1,0,60,0
31003,Sales & Marketing,region_4,Master's & above,f,other,1,32,4,4,0,0,53,0
46403,Technology,region_2,Master's & above,f,other,1,34,4,7,1,0,82,0
24822,Technology,region_22,Bachelor's,f,referred,1,26,3,2,0,0,79,0
44691,Analytics,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,88,0
13447,Sales & Marketing,region_2,Master's & above,f,other,1,41,5,3,1,0,51,0
49059,Procurement,region_26,Bachelor's,m,other,4,30,,1,0,0,66,0
41175,Operations,region_32,Bachelor's,m,sourcing,1,33,4,4,0,0,61,0
30202,Operations,region_27,Bachelor's,m,sourcing,1,37,5,3,0,0,58,0
63068,Analytics,region_26,Bachelor's,m,other,2,34,3,7,0,0,82,0
34633,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,34,3,2,0,0,52,0
36754,Procurement,region_2,Bachelor's,f,other,1,43,5,14,1,0,72,1
29568,HR,region_7,Bachelor's,f,other,1,30,3,6,1,0,49,0
41330,Procurement,region_2,Master's & above,m,sourcing,2,34,3,8,0,0,72,0
18097,Procurement,region_20,Bachelor's,m,other,1,27,3,3,0,0,70,0
43771,Procurement,region_30,Bachelor's,f,sourcing,1,28,4,6,0,0,66,0
73042,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,60,2,29,0,0,52,0
29180,Sales & Marketing,region_22,Bachelor's,m,other,4,26,,1,0,0,49,0
69579,Operations,region_10,Bachelor's,f,other,1,40,5,7,0,0,58,0
9856,Operations,region_11,Master's & above,f,other,1,40,5,11,1,0,57,0
43033,Sales & Marketing,region_7,Bachelor's,m,referred,1,28,5,4,0,0,52,0
66138,HR,region_2,Master's & above,f,sourcing,1,38,5,4,1,0,46,0
32577,Sales & Marketing,region_30,Bachelor's,m,other,1,30,4,8,1,0,57,1
43638,R&D,region_26,Master's & above,m,sourcing,1,31,1,2,0,0,80,0
7306,Technology,region_13,Bachelor's,f,other,1,32,,1,1,0,84,0
70512,Procurement,region_16,Master's & above,f,other,1,35,3,9,0,0,69,0
54143,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,2,5,1,0,53,0
77456,HR,region_2,Bachelor's,m,other,1,28,5,2,1,0,50,0
46632,Operations,region_25,Bachelor's,f,other,1,31,3,6,1,0,60,0
44862,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,31,5,2,1,0,49,0
27617,Sales & Marketing,region_29,Bachelor's,m,other,1,28,4,3,0,0,53,0
72378,Sales & Marketing,region_15,,m,other,1,28,3,5,0,0,51,0
3217,Sales & Marketing,region_31,Bachelor's,f,other,1,26,5,4,0,0,49,0
69766,Operations,region_27,Bachelor's,f,other,2,32,3,7,0,0,56,0
8832,Sales & Marketing,region_11,Master's & above,m,sourcing,1,34,3,7,0,0,49,0
7630,Procurement,region_22,Bachelor's,m,other,5,27,,1,0,0,75,0
33071,Technology,region_22,Master's & above,m,other,1,42,3,14,0,0,82,0
50579,Sales & Marketing,region_7,Master's & above,m,sourcing,1,45,1,4,0,0,53,0
40192,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,42,4,7,1,0,64,1
15588,Finance,region_2,Bachelor's,m,other,1,36,5,4,1,0,62,0
42614,Technology,region_26,Bachelor's,m,sourcing,1,29,2,3,0,0,81,0
29442,Technology,region_2,Master's & above,f,other,1,54,2,6,1,0,77,0
39999,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,2,4,0,0,47,0
8216,Operations,region_2,Bachelor's,m,other,1,50,4,19,1,0,60,0
59248,Operations,region_15,Master's & above,f,sourcing,1,39,3,10,0,0,61,0
5935,Sales & Marketing,region_31,Bachelor's,f,other,2,32,3,3,0,0,44,0
43959,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,32,3,3,1,0,50,1
69868,Technology,region_31,Bachelor's,m,other,1,30,,1,0,0,80,0
27040,Technology,region_7,Bachelor's,f,other,2,31,4,6,0,0,76,0
3882,Analytics,region_2,Bachelor's,m,other,1,29,2,1,0,0,85,0
16883,Procurement,region_17,Master's & above,m,other,1,52,3,13,1,0,72,1
31939,Analytics,region_2,,m,other,4,25,4,2,0,0,85,0
76839,Finance,region_2,Bachelor's,m,other,2,34,5,2,1,0,59,0
19206,Sales & Marketing,region_13,Bachelor's,f,other,1,32,5,6,0,0,48,0
15139,Operations,region_32,Bachelor's,f,sourcing,1,36,5,2,1,0,57,0
4634,Sales & Marketing,region_2,Bachelor's,m,other,1,26,4,3,1,0,48,1
5685,Procurement,region_7,Master's & above,f,sourcing,1,40,3,13,1,0,75,0
49107,Sales & Marketing,region_28,Bachelor's,m,sourcing,2,34,3,4,0,0,49,0
47709,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,45,1,6,0,0,56,0
2115,Sales & Marketing,region_20,Bachelor's,m,other,1,32,3,6,0,0,51,0
60660,Procurement,region_7,Master's & above,m,sourcing,4,47,3,6,0,0,70,0
30676,Operations,region_15,Bachelor's,m,other,1,42,5,3,0,0,63,0
47408,Sales & Marketing,region_9,,m,sourcing,1,30,,1,0,0,52,0
64026,Sales & Marketing,region_32,Bachelor's,m,other,1,27,4,1,0,0,48,0
36075,Sales & Marketing,region_3,Master's & above,m,sourcing,1,39,1,8,0,0,49,0
30193,Technology,region_26,Bachelor's,m,other,1,28,5,4,1,0,81,1
36059,Operations,region_27,Bachelor's,m,other,1,43,4,4,1,1,60,0
33160,Operations,region_31,Bachelor's,f,sourcing,1,43,5,14,1,0,55,0
14516,Legal,region_22,Bachelor's,m,sourcing,1,25,,1,1,0,60,0
44212,Legal,region_2,Bachelor's,m,other,1,30,1,2,0,0,63,0
46937,Sales & Marketing,region_2,Master's & above,f,other,1,59,5,6,0,0,61,1
50477,Analytics,region_20,Bachelor's,m,sourcing,1,29,4,4,0,0,83,0
39005,Sales & Marketing,region_22,Bachelor's,m,other,3,35,3,6,0,0,50,0
77995,Operations,region_28,Bachelor's,m,other,1,30,3,2,0,0,62,0
40828,Technology,region_2,Bachelor's,f,other,1,32,4,6,1,0,84,0
31876,Procurement,region_27,Master's & above,f,other,1,40,4,6,1,0,67,1
70825,Sales & Marketing,region_32,Bachelor's,m,other,2,27,2,7,0,0,47,0
4081,Analytics,region_7,Bachelor's,m,other,2,40,3,6,0,0,87,0
63611,Operations,region_15,Master's & above,f,other,1,42,5,15,1,0,63,0
78298,Procurement,region_2,Master's & above,f,referred,1,39,5,10,0,0,67,0
40606,Sales & Marketing,region_2,Bachelor's,m,other,1,40,2,9,0,0,50,0
73578,Technology,region_26,Bachelor's,m,other,1,29,,1,0,0,81,0
34057,R&D,region_7,Bachelor's,m,other,1,31,5,5,1,0,83,0
60505,Sales & Marketing,region_2,Master's & above,m,sourcing,1,37,3,8,0,0,52,0
8773,Sales & Marketing,region_26,Bachelor's,m,other,1,32,3,2,0,0,49,0
72711,Technology,region_33,Bachelor's,m,other,1,33,2,3,0,0,82,0
69122,Procurement,region_7,Bachelor's,m,sourcing,1,32,2,4,0,0,71,0
52710,Operations,region_30,Bachelor's,f,other,1,33,5,3,1,1,56,0
62018,Analytics,region_22,Bachelor's,m,other,1,27,4,4,0,0,86,1
8858,Sales & Marketing,region_12,Master's & above,m,sourcing,1,38,5,2,1,0,50,1
35206,Sales & Marketing,region_7,Bachelor's,m,other,1,34,2,3,0,0,52,0
13811,Technology,region_7,Master's & above,m,other,1,40,4,11,0,0,76,0
51202,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,3,6,1,0,52,1
54685,HR,region_22,Bachelor's,m,other,1,27,3,2,0,0,47,0
31447,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,26,5,2,1,0,48,1
40299,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,44,4,8,0,0,46,0
12812,Analytics,region_20,Bachelor's,m,other,1,25,5,3,1,0,80,0
72046,Analytics,region_4,Master's & above,m,other,1,33,4,8,0,0,88,0
8792,Analytics,region_28,Master's & above,m,other,1,34,3,8,0,0,87,0
14565,Operations,region_2,Bachelor's,f,other,1,38,5,5,0,0,58,0
2686,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,4,8,1,0,50,0
54390,HR,region_26,Bachelor's,f,other,1,30,3,3,0,0,45,0
35516,Technology,region_6,Bachelor's,f,sourcing,1,34,3,4,0,0,80,0
9732,Legal,region_2,Bachelor's,m,other,1,33,4,2,0,0,56,0
9271,Technology,region_14,Bachelor's,m,other,1,34,4,3,0,0,80,0
3659,Sales & Marketing,region_11,Bachelor's,m,other,1,46,1,16,0,0,43,0
13683,Operations,region_22,Bachelor's,m,other,1,25,4,2,1,0,66,0
60502,Operations,region_15,Bachelor's,m,sourcing,1,54,2,19,0,0,66,0
40945,HR,region_6,Bachelor's,m,sourcing,1,32,4,7,1,0,48,0
75560,Analytics,region_22,Bachelor's,f,sourcing,2,32,3,8,0,0,85,0
62676,Legal,region_31,Bachelor's,f,other,1,33,1,7,1,0,63,0
39676,Sales & Marketing,region_10,Bachelor's,m,other,1,42,1,7,0,0,48,0
3347,Procurement,region_29,Bachelor's,f,other,1,32,3,4,0,0,70,0
2433,Sales & Marketing,region_2,Bachelor's,m,other,3,45,3,4,1,0,45,0
28945,Operations,region_32,Bachelor's,m,sourcing,1,35,3,7,1,0,58,0
8150,Analytics,region_22,Bachelor's,m,other,1,27,,1,0,0,88,0
76693,HR,region_2,Bachelor's,m,other,1,56,4,4,0,0,65,1
37348,Sales & Marketing,region_2,Bachelor's,f,other,1,58,5,4,1,0,48,0
39763,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,2,17,0,0,50,0
13685,Sales & Marketing,region_26,,m,other,1,24,1,2,0,0,52,0
68439,Procurement,region_23,Bachelor's,m,other,1,33,2,6,0,0,75,0
63344,Technology,region_27,Master's & above,f,other,1,40,3,9,0,0,79,0
52808,Legal,region_13,Bachelor's,m,sourcing,1,27,5,2,0,0,60,0
1,Analytics,region_7,Bachelor's,m,sourcing,2,29,3,5,0,0,85,0
41480,R&D,region_22,Bachelor's,m,other,2,26,4,2,1,0,87,1
57017,Sales & Marketing,region_14,Bachelor's,m,other,1,32,4,2,0,0,46,0
36181,Operations,region_16,Bachelor's,f,other,1,29,5,6,1,0,58,0
723,Sales & Marketing,region_22,Bachelor's,m,other,1,23,,1,0,0,48,0
58625,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,3,10,0,0,52,0
17606,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,25,,1,0,0,47,0
57831,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,47,5,3,0,0,50,0
45292,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,32,1,5,0,0,44,0
74885,Operations,region_2,Bachelor's,f,sourcing,1,52,5,16,1,0,54,0
10918,Sales & Marketing,region_15,,m,sourcing,1,24,,1,1,0,45,0
72087,Sales & Marketing,region_2,,m,sourcing,3,21,,1,0,0,52,0
21267,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,51,5,3,0,0,54,0
62707,Operations,region_2,Master's & above,m,other,2,47,3,19,0,0,60,0
49616,Technology,region_13,Bachelor's,f,other,1,40,1,11,0,0,82,0
42922,Operations,region_6,Bachelor's,f,sourcing,1,27,4,2,0,1,70,1
18801,HR,region_22,Master's & above,f,other,1,35,4,10,0,0,46,0
26133,Procurement,region_2,Master's & above,m,sourcing,1,36,4,9,0,0,72,0
10983,Sales & Marketing,region_4,Bachelor's,m,other,1,26,3,4,0,0,49,0
574,Operations,region_2,Master's & above,m,sourcing,1,36,5,3,1,0,58,0
45570,Sales & Marketing,region_27,Master's & above,m,sourcing,1,41,4,15,0,0,52,0
19753,Sales & Marketing,region_22,Bachelor's,f,referred,1,29,,1,1,0,50,1
52010,Technology,region_29,Bachelor's,f,other,2,28,2,4,0,0,76,0
71621,Sales & Marketing,region_20,Master's & above,m,sourcing,1,34,5,3,0,0,47,0
78296,Procurement,region_2,Bachelor's,f,sourcing,1,28,5,5,1,0,70,0
60,Technology,region_22,Bachelor's,m,other,1,27,3,3,0,0,82,0
65180,Operations,region_4,Bachelor's,f,other,1,27,5,5,1,0,60,0
34429,Technology,region_2,Bachelor's,m,sourcing,1,28,4,2,1,0,76,0
28485,Procurement,region_20,Master's & above,m,sourcing,1,43,1,7,1,0,66,0
35028,Operations,region_7,Bachelor's,f,other,1,40,5,7,0,0,60,0
73860,Operations,region_32,Bachelor's,m,sourcing,1,31,3,9,0,0,59,0
58343,Analytics,region_2,Bachelor's,m,other,1,27,2,2,1,1,86,0
14792,Operations,region_15,Master's & above,m,sourcing,1,54,3,4,1,0,58,0
9870,Analytics,region_22,Bachelor's,m,other,1,30,2,4,0,0,83,1
38219,Sales & Marketing,region_16,Master's & above,m,other,1,48,4,7,0,0,68,1
5669,Operations,region_26,Master's & above,f,other,1,49,3,8,1,0,52,0
65430,Sales & Marketing,region_7,,m,sourcing,1,43,2,14,0,0,43,0
70650,Operations,region_15,Bachelor's,f,other,1,35,3,5,1,0,53,0
32089,Sales & Marketing,region_1,Bachelor's,m,other,1,36,5,10,1,0,49,0
4169,Operations,region_34,Bachelor's,m,other,1,34,1,6,0,0,58,0
15483,Procurement,region_5,Bachelor's,f,other,1,29,2,7,0,0,69,0
2057,Operations,region_2,Bachelor's,m,referred,1,34,4,7,1,0,61,0
65056,Procurement,region_2,Bachelor's,f,sourcing,1,29,2,1,0,0,68,0
64592,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,3,6,1,0,52,0
13370,Sales & Marketing,region_2,Bachelor's,m,other,1,28,,1,0,0,46,0
18504,Operations,region_22,Master's & above,f,sourcing,1,49,5,19,0,0,63,0
59079,Operations,region_22,Master's & above,m,sourcing,1,47,3,3,1,0,57,1
3900,Operations,region_15,Master's & above,m,other,1,46,4,16,0,0,59,0
1934,R&D,region_22,Bachelor's,m,other,1,30,5,3,0,0,86,0
44552,Sales & Marketing,region_26,Bachelor's,m,other,1,44,5,16,0,0,51,0
57160,Analytics,region_9,Master's & above,m,other,2,28,5,2,1,0,87,1
13251,Procurement,region_14,Bachelor's,m,sourcing,1,30,3,6,0,0,68,0
16892,Operations,region_14,Bachelor's,m,other,1,32,4,7,0,0,61,0
67298,Analytics,region_4,Bachelor's,m,sourcing,1,37,2,6,0,0,86,0
28576,Sales & Marketing,region_22,Master's & above,m,other,1,55,5,19,1,0,54,0
31121,R&D,region_10,Bachelor's,m,sourcing,1,30,3,2,0,0,88,0
5158,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,5,9,0,0,52,0
50048,Procurement,region_2,Below Secondary,m,other,1,21,2,2,0,0,69,0
20631,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,5,3,0,0,51,0
45465,Technology,region_7,Bachelor's,m,other,1,31,3,7,1,0,82,0
33426,Sales & Marketing,region_1,Master's & above,f,other,1,35,5,4,1,0,51,0
8506,Operations,region_26,Bachelor's,m,sourcing,2,33,5,2,1,0,65,0
9634,Operations,region_22,Bachelor's,m,other,1,37,5,9,0,0,56,0
5910,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,34,1,2,0,0,51,0
64749,Sales & Marketing,region_9,Master's & above,m,other,1,34,1,4,0,0,51,0
30524,Sales & Marketing,region_25,Master's & above,m,sourcing,1,39,5,4,0,0,50,0
294,Technology,region_33,Bachelor's,m,other,1,31,1,5,0,0,78,0
6683,Operations,region_2,Bachelor's,f,other,1,47,5,13,0,0,57,0
22237,Procurement,region_2,Master's & above,f,sourcing,1,40,4,8,1,0,70,0
34269,Analytics,region_9,Master's & above,m,other,1,30,4,4,1,0,86,0
61759,Analytics,region_11,Bachelor's,f,sourcing,1,30,,1,1,0,85,0
45982,Analytics,region_29,Bachelor's,f,other,1,28,,1,1,0,83,0
25608,Operations,region_21,Master's & above,m,other,1,32,4,5,0,0,57,0
3712,Procurement,region_16,Bachelor's,f,sourcing,1,36,3,4,0,0,70,0
24965,Sales & Marketing,region_3,Bachelor's,m,other,1,30,5,6,0,0,50,0
23097,Procurement,region_22,Bachelor's,m,sourcing,9,27,3,4,0,0,75,0
18845,Analytics,region_22,Bachelor's,m,other,2,26,2,3,0,0,84,0
66687,Sales & Marketing,region_7,Master's & above,m,sourcing,1,34,1,10,0,0,46,0
52226,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,3,7,1,0,46,0
68454,Procurement,region_11,Master's & above,m,sourcing,1,37,5,7,1,0,69,0
37774,Operations,region_31,Master's & above,m,other,1,37,4,8,0,0,59,0
36205,Technology,region_15,Bachelor's,m,other,1,28,3,3,0,0,81,0
62996,Operations,region_23,Master's & above,m,sourcing,1,42,5,3,1,0,56,1
58666,Operations,region_30,Bachelor's,f,other,1,33,5,7,0,0,59,0
40617,Analytics,region_17,Bachelor's,m,other,1,30,2,2,0,0,86,0
44831,Procurement,region_7,Bachelor's,m,other,1,32,5,7,0,0,69,0
30686,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,35,5,6,0,0,49,0
35464,Sales & Marketing,region_13,Bachelor's,m,other,1,42,2,5,0,0,51,0
49911,HR,region_7,Bachelor's,f,other,1,28,4,3,0,0,48,0
35288,Procurement,region_5,Bachelor's,f,sourcing,1,31,5,3,1,0,63,0
3565,Legal,region_28,Master's & above,m,other,1,36,4,7,0,0,57,0
18180,Finance,region_28,Bachelor's,m,other,2,34,3,3,1,0,56,0
32337,Sales & Marketing,region_2,Bachelor's,f,other,1,39,5,8,1,0,45,0
69612,Sales & Marketing,region_2,Bachelor's,m,other,2,37,1,11,0,0,49,0
44445,Finance,region_15,Bachelor's,m,sourcing,3,36,3,2,0,0,59,0
77805,Procurement,region_14,Bachelor's,m,other,1,28,1,6,0,0,71,0
57642,Sales & Marketing,region_9,Bachelor's,m,other,2,25,3,4,0,0,49,0
74753,Operations,region_16,Bachelor's,f,sourcing,1,35,3,8,0,0,59,0
1121,Sales & Marketing,region_31,Bachelor's,m,other,1,32,5,6,0,0,44,0
73244,Finance,region_2,Bachelor's,m,sourcing,1,22,4,2,0,0,61,0
75363,Analytics,region_2,Bachelor's,m,other,1,39,4,7,0,0,79,0
3489,Technology,region_26,Bachelor's,f,other,1,49,1,5,0,0,77,0
5184,Procurement,region_4,Master's & above,f,other,1,36,3,5,0,0,70,0
45669,Operations,region_16,Bachelor's,f,sourcing,1,33,5,6,1,0,64,0
53868,HR,region_4,Bachelor's,m,other,1,29,1,6,0,0,48,0
45946,Operations,region_2,Master's & above,f,sourcing,1,45,5,13,1,0,60,1
61969,Sales & Marketing,region_15,Master's & above,m,other,2,38,4,5,0,0,51,0
25842,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,30,1,4,0,0,51,0
73360,Technology,region_27,Bachelor's,m,other,1,27,4,3,1,0,78,0
65269,Operations,region_32,Bachelor's,f,sourcing,1,42,5,12,0,0,61,0
41005,Sales & Marketing,region_26,Bachelor's,f,other,1,29,5,5,0,0,45,0
38563,Analytics,region_2,Master's & above,m,other,1,31,2,3,1,0,84,0
30522,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,37,3,3,1,0,49,0
33848,Technology,region_2,Master's & above,m,sourcing,2,35,4,8,1,0,80,0
13430,Procurement,region_8,Bachelor's,m,other,1,29,1,2,0,0,72,0
19389,Technology,region_2,,m,other,1,23,1,2,0,0,76,0
70293,Procurement,region_2,Bachelor's,m,sourcing,2,32,3,4,0,0,64,0
10489,Analytics,region_13,Bachelor's,m,sourcing,2,26,3,2,1,0,80,0
78184,Operations,region_2,Master's & above,m,other,1,35,3,6,0,0,69,1
17419,Sales & Marketing,region_22,,m,sourcing,1,21,,1,1,0,48,0
27610,Finance,region_4,Bachelor's,m,other,1,41,5,10,1,0,60,1
10763,Sales & Marketing,region_22,Bachelor's,m,other,1,29,,1,1,0,53,0
46575,Sales & Marketing,region_15,Bachelor's,m,other,2,28,4,5,0,0,52,0
34839,HR,region_7,Bachelor's,m,other,1,31,4,5,1,0,46,1
70640,Operations,region_14,Bachelor's,f,sourcing,1,32,5,10,1,0,60,0
53967,Sales & Marketing,region_24,Bachelor's,m,other,1,31,4,5,0,0,48,0
67231,Analytics,region_29,Bachelor's,m,sourcing,2,29,3,2,0,0,83,0
50666,Procurement,region_7,Master's & above,f,sourcing,1,33,5,10,0,0,79,1
58489,Sales & Marketing,region_13,Master's & above,m,sourcing,2,39,3,4,0,0,47,0
12019,Sales & Marketing,region_8,Bachelor's,m,other,1,38,3,9,0,0,49,0
31895,Technology,region_15,Bachelor's,m,sourcing,3,43,3,16,0,0,79,0
2852,Analytics,region_22,,m,other,1,25,5,2,1,0,87,0
1402,Analytics,region_28,Bachelor's,m,sourcing,1,29,4,3,0,0,84,0
33122,Analytics,region_9,Master's & above,f,other,1,31,3,3,0,0,86,0
41141,Procurement,region_21,Master's & above,m,sourcing,1,34,3,7,0,0,75,0
31019,Operations,region_22,Bachelor's,m,sourcing,1,44,4,4,0,0,63,0
3891,Operations,region_2,Master's & above,f,other,2,35,3,5,1,0,59,1
20999,Procurement,region_2,Master's & above,m,sourcing,1,59,3,16,0,0,72,0
75903,Operations,region_27,Bachelor's,m,other,1,32,3,6,0,0,60,0
49745,Analytics,region_2,Bachelor's,m,other,1,32,4,6,1,0,80,0
62893,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,30,4,4,0,0,42,0
61455,Technology,region_6,Master's & above,f,other,1,37,3,10,0,0,78,0
18213,Operations,region_15,Bachelor's,m,sourcing,1,32,4,6,0,0,58,0
52944,Procurement,region_2,Master's & above,f,other,1,32,1,3,0,0,64,0
59033,Technology,region_28,Bachelor's,f,sourcing,1,26,5,4,1,0,81,0
42287,Operations,region_2,Bachelor's,f,other,2,37,3,9,0,0,65,0
70406,HR,region_22,Bachelor's,f,other,1,33,3,8,0,0,50,0
62153,Finance,region_2,Bachelor's,m,sourcing,2,40,,1,1,0,61,0
23753,Finance,region_26,Bachelor's,m,sourcing,1,32,5,6,1,0,58,1
13148,Finance,region_2,Bachelor's,m,other,1,50,3,7,1,0,61,0
62093,Analytics,region_22,Bachelor's,m,other,2,29,3,3,1,0,82,1
58635,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,48,5,19,0,0,50,0
68939,Technology,region_26,Bachelor's,m,sourcing,2,26,2,2,0,0,82,0
42439,Sales & Marketing,region_13,Bachelor's,m,other,1,26,5,2,1,0,47,1
26144,Sales & Marketing,region_28,Master's & above,m,sourcing,1,43,2,17,0,0,47,0
65670,Procurement,region_2,Bachelor's,m,sourcing,4,41,3,9,0,0,74,0
47662,Procurement,region_4,Master's & above,m,sourcing,1,46,3,15,0,0,71,0
50284,Analytics,region_22,Bachelor's,m,other,3,29,,1,0,0,81,0
75486,R&D,region_29,Master's & above,m,sourcing,1,29,,1,0,0,86,0
44913,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,,1,1,0,50,0
72206,Analytics,region_22,Bachelor's,m,other,1,28,5,2,1,0,85,1
60129,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,2,10,0,0,52,0
76069,Technology,region_15,Bachelor's,m,sourcing,1,30,3,2,0,0,76,0
1568,Sales & Marketing,region_11,Bachelor's,m,other,1,35,4,3,0,1,92,1
69142,Operations,region_13,Bachelor's,m,other,1,34,4,8,1,0,60,0
7758,Operations,region_2,Master's & above,f,sourcing,1,42,3,12,0,0,64,0
31857,Procurement,region_23,Master's & above,f,other,1,40,5,8,0,0,81,1
51018,Operations,region_26,Master's & above,m,other,1,52,4,20,1,0,56,0
69930,Sales & Marketing,region_9,Bachelor's,m,other,1,28,4,5,1,0,48,0
25530,HR,region_25,Master's & above,m,other,1,34,3,8,0,0,49,0
69149,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,41,1,3,1,0,50,0
23233,Operations,region_31,Bachelor's,m,other,1,27,4,3,0,0,60,0
71176,Sales & Marketing,region_23,Master's & above,m,other,1,44,4,6,1,0,99,1
7795,Operations,region_31,Bachelor's,f,other,1,35,3,12,1,0,61,0
35928,Analytics,region_22,Bachelor's,m,sourcing,2,31,4,6,0,0,84,0
38384,Operations,region_15,Master's & above,m,other,2,36,3,7,1,0,60,0
47378,Sales & Marketing,region_29,Master's & above,m,sourcing,1,35,1,2,0,0,47,0
12840,Operations,region_6,Master's & above,f,other,1,41,4,5,0,0,64,0
53160,Operations,region_30,Bachelor's,f,other,1,37,3,2,1,0,57,0
729,Sales & Marketing,region_13,Bachelor's,m,other,1,37,4,2,1,0,64,1
43728,Sales & Marketing,region_15,,m,sourcing,1,27,,1,0,0,54,0
66191,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,53,4,12,0,0,42,0
31787,Finance,region_22,Bachelor's,m,sourcing,1,29,3,4,1,0,90,1
55991,Finance,region_22,Master's & above,m,sourcing,2,40,4,14,1,0,60,0
66344,Sales & Marketing,region_13,Bachelor's,f,other,1,46,1,9,0,0,45,0
18166,Procurement,region_23,Bachelor's,m,sourcing,1,31,5,2,1,0,71,0
67276,Technology,region_33,Master's & above,m,other,1,34,3,8,0,0,84,0
