ID,PA,PB,PC,PD,PE,PF,PG
PR57488,235.0578607,158.9304716,103.9597156,72.20745674,50.92558183,39.86049145,34.14687043
PR57489,234.1161966,158.4719903,103.6763892,72.48724521,51.18941149,39.90241128,34.1342102
PR57490,233.3730618,159.5447285,104.2648105,72.32145381,50.87750421,39.91927604,34.1290787
PR57491,233.3195419,159.2725548,104.2271291,72.07674172,50.49685831,39.59444196,34.06391992
PR57492,228.8889349,158.7798118,103.8472122,72.48712952,50.70051849,39.71260349,34.11431469
PR57493,229.0806266,158.6736346,103.6240121,72.18437697,50.83581905,39.73244199,34.04373945
PR57494,231.6523238,159.3226932,104.0355354,72.42696877,50.80353398,39.85443758,34.17976849
PR57495,234.380081,159.8236191,104.2185372,72.40201903,50.9541755,39.96412312,34.18678363
PR57496,230.5794913,159.5766497,104.0453532,72.4720396,50.72570384,39.8442314,34.02813218
PR57497,230.6056183,159.67268,104.1454844,72.49685473,50.81089907,39.84203406,34.12911053
PR57498,233.5853651,158.9932059,103.9394948,72.1608579,51.13541877,39.67868691,34.26514797
PR57499,231.630802,159.6831851,104.0710674,72.46284072,50.82565728,39.74911518,34.20562802
PR57500,234.6491236,160.2509375,104.3233962,72.46756563,50.98031895,39.90510228,34.25948144
PR57501,235.1853981,159.0266157,104.0916104,72.0321305,50.59821001,39.38258612,34.13975524
PR57502,237.8802739,159.3231019,103.9807889,72.08834313,51.23481267,39.54123036,34.40594946
PR57503,235.28154,160.2058039,104.1078382,72.34418347,51.00711777,39.71621088,34.23002178
PR57504,231.8878672,160.01701,103.9516501,72.45267232,50.86728219,39.59744128,34.1788704
PR57505,219.016528,165.4272771,98.23406092,70.73250274,50.42376292,39.5671671,34.48495931
PR57506,225.0980499,162.6245811,98.98417109,71.1416364,50.97497628,39.80624535,34.35309521
PR57507,232.8957506,158.3838258,101.3004354,71.27079647,50.83174046,39.6569673,34.18369183
PR57508,236.1288098,159.2325996,101.7705831,71.39779698,50.82561075,39.5589552,34.24993207
PR57509,238.241425,160.3823379,103.8384229,72.15408845,51.21885784,39.4384647,34.27847732
PR57510,234.5773352,159.823442,103.6182223,72.45821979,51.2319893,39.41473797,34.38153559
PR57511,235.1594299,163.1914061,102.0854375,71.8197956,51.20837486,39.48623416,34.26094076
PR57512,229.0975803,164.4614448,99.5208043,71.34686168,51.00623043,39.56786542,34.35445403
PR57513,211.1924887,175.8885832,93.14738097,71.12547901,49.81875986,38.77231802,35.53058065
PR57514,225.5865277,161.8797544,99.32355304,71.39513331,51.337307,38.43691148,34.71908787
PR57515,233.4329741,162.3987259,99.69834255,71.33503908,51.54342046,39.5991756,34.72875419
PR57516,224.1797939,164.6716588,97.07136387,70.86657334,51.48274889,38.969624,34.97372008
PR57517,221.8648377,164.5699009,97.27968505,71.42623678,51.57880909,38.92020581,35.00922802
PR57518,227.9218496,158.0849202,101.2992146,71.5764429,50.9469237,38.49131392,34.67323613
PR57519,231.576148,158.6611549,101.8627009,71.62779219,50.94587836,38.48362914,34.51178998
PR57520,231.6643495,160.1987858,104.0378476,72.5167347,50.90183472,39.62693645,34.22481626
PR57521,229.0918456,159.8501547,103.5741372,72.66820848,51.13821896,39.60250842,34.15235262
PR57522,233.9060005,161.9179531,101.1450423,72.08721047,51.43394463,39.87821358,34.20099521
PR57523,238.1231691,160.4159928,103.9011538,72.1814178,51.24244912,39.41537201,34.29218464
PR57524,234.5199765,160.2111539,103.7665602,72.34448943,51.10096916,39.37917176,34.24928202
PR57525,225.3161555,163.301628,98.90723464,71.13891426,51.02016534,39.68619062,34.44429334
PR57526,232.1636557,160.1416841,100.4284764,71.71057921,51.49354943,39.43738143,34.33036559
PR57527,236.1325684,160.4501045,100.9246102,71.30049559,51.42135853,39.33002723,34.27322746
PR57528,225.1370898,164.2591535,99.26156668,71.19844698,50.85459267,39.32296083,34.29584066
PR57529,221.5447497,163.059583,98.68378457,71.04879705,50.87847983,39.46063061,34.39767382
PR57530,219.7019404,165.9439452,98.11905362,70.71015427,50.71289028,39.61875207,34.70854805
PR57531,237.2287723,159.4420992,100.3201523,71.32545578,51.27771102,39.3326054,34.37836976
PR57532,235.8174564,159.825062,100.3030042,71.44814043,51.49307921,39.27033992,34.36314624
PR57533,233.6725598,159.8928562,103.0261287,72.23154384,50.98647716,39.00266736,34.39642599
PR57534,230.4115988,162.0720312,101.6213784,71.73481614,50.97957426,39.24118477,34.32238287
PR57535,232.3471545,160.7704952,101.0199651,71.46769371,51.28868627,39.48700213,34.33053979
PR57536,232.5073369,160.0155963,100.5643482,71.35885993,51.31635954,39.40263879,34.37614411
PR57537,230.6665259,161.5939528,100.6524161,71.88673336,51.50623214,39.40367088,34.38237285
PR57538,234.2317387,160.0482002,101.0270043,71.1960428,50.86170845,39.54829375,34.35945459
PR57539,225.0806344,164.5624899,99.04441421,71.24600148,50.92851864,39.23879805,34.43199921
PR57540,236.8702393,160.6111769,100.3894379,71.36078117,51.48012826,39.73889715,34.4621955
PR57541,231.3430337,161.4551335,100.3227845,71.74438345,51.59403525,39.23779896,34.45232143
PR57542,221.5999054,163.9930722,98.32096566,71.06494204,50.8074376,39.21240151,34.57056176
PR57543,223.9119878,159.3648975,99.37064146,71.14850807,51.20865146,38.67894791,34.49421851
PR57544,226.4736686,158.0401139,102.0132968,71.9029383,50.48776346,38.64972741,34.36485006
PR57545,222.4746504,162.1070605,100.7676469,71.64139519,50.65045914,38.92512338,34.44490675
PR57546,226.9487823,163.1421715,100.7214451,72.03520155,51.23733841,38.81672553,34.50043108
PR57547,221.7038712,160.2309239,99.57382865,71.17341833,50.90466595,38.84551909,34.50333964
PR57548,220.0436629,160.2499346,99.45775636,71.36567206,51.09256542,38.79274331,34.45659882
PR57549,222.1179926,160.6413967,100.0145203,71.27550512,50.78681554,39.16472235,34.49644955
PR57550,231.3102166,159.1530328,99.61346729,71.00246676,50.92749476,39.82221619,34.38554198
PR57551,225.5295988,164.5354978,98.43831861,71.27063115,51.08327221,39.28163449,34.73942172
PR57552,224.9553672,163.5761365,98.7922544,71.16578409,51.09901544,39.56295091,34.43340763
PR57553,222.5738621,163.7274527,98.47998587,71.42342407,51.55233197,39.80347704,34.40894618
PR57554,232.1670888,159.9444344,100.3776222,71.35808856,51.38473827,39.35911988,34.3642415
PR57555,233.5517793,160.4967168,100.6801367,71.21435955,51.18755952,39.85690394,34.55540932
PR57556,230.0278535,161.3326007,100.199822,71.43750409,51.33702903,39.48849405,34.59236248
PR57557,215.0230748,163.6559452,97.00101155,70.75692645,50.6087839,38.84880854,34.84543555
PR57558,220.9051977,160.7189297,99.68084204,71.20844692,50.87490639,39.11916745,34.56921965
PR57559,223.2372823,160.6412266,98.85132668,71.16116001,51.26679042,38.37331578,34.75423362
PR57560,225.6358174,161.1457562,100.4003126,71.17050372,50.38219241,39.02395923,34.57674417
PR57561,219.5897538,164.6898233,97.44500432,71.1182971,51.0948098,38.91425259,34.95954422
PR57562,217.8245828,164.5555445,97.83339098,71.48419912,51.3729613,39.27674569,34.77957985
PR57563,224.0045607,159.9451677,99.33869698,71.06543315,51.18150492,38.99930445,34.62325217
PR57564,216.6968092,164.2575373,97.2483124,70.88889686,51.09088825,38.70654731,34.90636327
PR57565,214.624774,164.7716619,97.10749393,70.79446604,50.81786091,38.92953251,34.89404584
PR57566,224.1229798,162.0639926,99.23645508,71.3154913,51.31401799,38.54961754,34.76809218
PR57567,221.1302558,161.8266335,99.64029414,71.14570657,50.90892414,39.37154141,34.66367137
PR57568,219.032504,166.2786624,97.74530585,70.96163626,50.85371156,38.06667416,34.9870816
PR57569,216.4975329,161.1014101,95.79798481,71.2146718,49.84408385,37.72245232,35.27709535
PR57570,231.1255635,161.4580306,99.58546539,71.07387592,51.3381502,39.29690043,34.71464988
PR57571,226.0222702,158.037334,101.7710044,71.51193784,50.68705947,38.84605445,34.64955861
PR57572,233.2474479,160.172817,102.2424185,71.78198572,51.38480653,38.50977377,34.66643232
PR57573,230.7516831,158.7650457,101.7894252,71.74889194,51.46277282,39.12970493,34.57563464
PR57574,228.4655204,164.1703492,100.6417212,71.6432193,51.21044198,39.67568296,34.67998719
PR57575,230.2293606,163.3322227,101.213359,71.503997,50.58353791,39.16272231,34.73151611
PR57576,226.1782333,162.3289383,100.7339004,71.21943713,50.16569095,38.60430451,34.6517683
PR57577,228.117154,160.7532917,98.88711799,71.10094728,51.26880755,38.25630399,34.73825466
PR57578,240.8985146,159.8539073,102.6566336,71.50250487,51.32120569,39.50749318,34.62166687
PR57579,242.0881053,160.9366654,102.4595369,71.70316156,51.76279526,39.77393274,34.60336505
PR57580,236.2197068,163.9338244,101.7297944,71.70998705,51.00468871,39.38412733,34.70033529
PR57581,226.9206933,164.9004695,98.37806396,71.65320278,51.53706576,39.43993248,34.92987792
PR57582,235.2501056,160.1764802,98.538438,71.04484414,50.6229219,37.97739069,34.8889286
PR57583,235.9042279,163.5773928,101.4073974,71.53682258,51.12180604,39.2048116,34.74813874
PR57584,241.1590295,161.3621131,103.6873546,71.92021923,51.58491463,39.60435248,34.77214067
PR57585,234.2820482,160.9183808,103.1792853,72.37774564,51.56917517,39.54173518,34.65402118
PR57586,235.1005407,161.4298663,102.9558695,72.25670249,51.32960192,38.20362076,34.65255617
PR57587,233.9114244,160.986204,103.5871165,72.49497074,51.55697085,38.26851087,34.63424207
PR57588,231.4847349,160.3652441,103.5177455,72.47190562,51.30233132,38.20135982,34.51231809
PR57589,229.581046,159.7278488,103.3202268,72.2665291,51.10835434,38.07410267,34.47303016
PR57590,227.5382205,161.1581707,103.2969607,72.55714325,51.38259972,38.39743263,34.52013869
PR57591,228.1955663,161.0401048,103.5010694,72.58441195,51.18834709,38.79705704,34.547305
PR57592,226.9474288,160.3524177,103.0921871,72.47185862,50.92670803,38.49821964,34.48631665
PR57593,231.1586404,160.4145761,102.6687449,72.23514784,51.00882733,38.8738403,34.52342839
PR57594,233.9250029,161.187661,103.340177,72.14575976,50.99950297,38.33984372,34.61925551
PR57595,224.7714621,159.3545788,102.5299742,72.41043099,50.52236406,39.06915166,34.62965354
PR57596,224.5617073,157.9413635,102.4846644,71.65731676,50.69030733,37.62241423,34.38691561
PR57597,228.7839273,158.9292258,102.4765479,71.53581908,50.25798761,37.80272205,34.33748182
PR57598,229.6901014,160.0391938,103.138424,71.76085365,50.57379861,37.96139685,34.38768096
PR57599,223.135866,160.7217043,99.00376723,70.73479528,51.02470745,38.12461648,34.57087246
PR57600,230.3282188,162.2460916,100.7423347,71.00472597,50.74834944,39.0343041,34.51531933
PR57601,240.1831707,160.2493562,102.7248388,71.6412741,51.42686816,39.02184476,34.52519313
PR57602,232.9501555,165.28476,100.7125165,71.58960743,51.40262132,39.60735843,34.57631257
PR57603,232.5646374,161.4348221,102.4523136,71.8326846,51.30025894,38.16176794,34.63071097
PR57604,229.6840196,165.170431,100.6525929,71.69513263,51.25901989,39.40925292,34.64470046
PR57605,240.1722911,161.5711123,102.5451738,72.03166908,51.52894658,39.51845486,34.59111341
PR57606,238.2461564,161.4638666,102.555992,72.02170022,51.64436193,38.71438314,34.64807028
PR57607,235.1871661,160.0930926,102.057473,71.80255551,51.34035222,39.45224249,34.56575509
PR57608,224.644578,159.2801658,101.7260164,71.780638,50.84930777,37.97492415,34.60557275
PR57609,231.571498,159.1493223,102.0841404,72.00266826,51.65247017,39.17727452,34.5795642
PR57610,228.4258201,159.8757493,103.1609158,71.93746054,50.46814391,38.2589458,34.41403454
PR57611,231.4551533,161.9412618,103.059033,72.32265458,51.22514446,38.9092766,34.58986473
PR57612,233.7278964,160.5767211,103.2423485,71.81944499,50.85923609,38.69363281,34.55066028
PR57613,229.169129,159.2626015,102.9928139,72.23470019,51.04452334,38.00855046,34.46737027
PR57614,229.7869007,165.3608254,101.5776723,71.55394855,50.93101179,38.37903417,34.61344087
PR57615,237.9067221,162.0484778,102.6080005,72.16111762,51.39595225,39.07684744,34.64636924
PR57616,225.154778,162.8244778,101.7067509,71.49797109,50.16521493,38.33967636,34.53040997
PR57617,237.7287368,159.53602,102.5777285,71.64100245,51.17654094,38.67524807,34.4662393
PR57618,231.1247388,160.1411984,102.4320191,72.10647313,51.33863083,38.78678164,34.62286541
PR57619,228.1909578,161.528028,99.75236494,71.06955993,51.23473623,39.13573873,34.64171393
PR57620,228.6880474,158.6823581,102.1049328,71.83545756,50.95685683,38.91092963,34.59904073
PR57621,231.9258405,158.9362031,102.3013419,72.00080161,50.975623,37.76244893,34.44423493
PR57622,232.9416998,165.3634064,100.8828987,71.7373563,51.43845324,39.7365718,34.63463811
PR57623,227.987292,158.6861833,102.2448698,71.89461867,50.99871182,38.8890031,34.57604589
PR57624,228.1136291,158.736325,101.6969325,71.57045672,50.87688691,38.93688723,34.55191015
PR57625,229.4589895,159.7377305,101.7769889,71.67942377,51.09623516,38.19034901,34.59782379
PR57626,223.8293014,157.7313189,101.4575688,71.31414707,50.52134534,38.61336076,34.55166361
PR57627,222.543627,157.4692246,101.4246043,71.17009962,50.20944817,38.46448951,34.50778831
PR57628,224.7696626,157.7118363,101.6308649,71.46238392,50.56090597,38.72507045,34.58267492
PR57629,226.7911147,159.0095532,101.4590101,71.64109699,50.98086834,37.8706421,34.562758
PR57630,228.2390165,158.6431094,101.5777759,71.53155338,51.03920984,38.66405401,34.56595469
PR57631,231.3991803,159.337671,102.1457247,71.74386004,51.3116783,39.03115405,34.55815261
PR57632,239.3587791,160.7791227,102.3799934,71.60566503,51.87895559,39.75474667,34.56694208
PR57633,238.0388424,160.6786966,101.9844619,71.43918651,51.44794381,39.14390516,34.58658897
PR57634,238.5523433,159.9536058,102.0333737,71.70734792,52.05606351,38.73207975,34.58160099
PR57635,236.7626907,159.8937113,102.20761,71.77878025,51.75458866,39.26108817,34.57328284
PR57636,236.119565,159.9297454,101.8680794,71.52626107,51.56447763,39.05863301,34.59479834
PR57637,228.1796949,158.4012242,102.0194326,71.47959054,50.59783001,38.99578755,34.51778608
PR57638,234.8617353,160.3824268,102.0286212,71.26078534,51.43610318,38.40843919,34.59782936
PR57639,234.6041348,159.9388915,102.1828827,71.65480316,51.62243206,39.5917516,34.5549778
PR57640,235.2034967,159.9135172,101.9622353,71.519952,51.54402679,39.46666582,34.57416044
PR57641,235.7426417,159.8420278,102.2817925,71.86425673,51.59409306,39.33515779,34.57299456
PR57642,228.1453813,157.3834862,101.8365974,71.31198608,50.40136934,39.14937283,34.44424308
PR57643,231.7469034,159.7622016,101.7071369,70.90400988,50.85576548,37.97909581,34.52321225
PR57644,240.0054432,160.3596956,102.2965769,71.77956941,51.78517512,39.59597805,34.56240517
PR57645,237.3541575,160.3304343,101.6853832,71.11427908,51.24804257,39.44973953,34.55507021
PR57646,236.2507991,159.640834,102.0539652,71.6178083,51.71744313,39.13424825,34.5705243
PR57647,241.5594605,160.2308499,102.3652358,71.81830974,52.22656597,38.96559712,34.56405694
PR57648,243.8475825,160.5876324,102.5103373,71.55130174,52.07473126,40.08313231,34.52026625
PR57649,233.4156776,159.4634025,102.4315706,71.95558627,51.3297495,39.5276628,34.50347748
PR57650,234.1750476,159.3721285,102.2913396,71.93353403,51.39485269,39.52835246,34.51658496
PR57651,239.6249153,159.9872799,102.3364992,71.69455911,52.12425057,38.87073912,34.55298405
PR57652,241.3441654,159.6425266,102.5676404,71.72084243,52.02939966,40.06901625,34.50319056
PR57653,247.187542,160.6154269,102.5536701,71.60774834,52.25200861,39.89603097,34.53267744
PR57654,244.3385832,159.8107344,101.8250625,71.17533984,51.88935282,40.01595881,34.45817901
PR57655,248.2477706,158.6910354,102.1415685,70.80649138,51.95146464,39.62625323,34.46628375
PR57656,245.8137516,159.6685053,102.0438158,70.56924236,51.55376191,39.88568708,34.39243032
PR57657,247.7571351,159.6437209,102.0171246,71.38764936,52.11337001,40.13615438,34.4325468
PR57658,246.8313235,159.8069682,102.1553496,71.38496748,52.12700909,39.97681144,34.41719598
PR57659,245.8796047,159.5530221,101.9914264,71.11140256,51.9917974,39.725116,34.40329695
PR57660,247.4739067,159.4873175,102.1148756,71.35064664,52.10783729,39.96663515,34.42021267
PR57661,243.9712559,159.9636726,101.8370604,71.2634385,51.90170997,40.11647266,34.44155895
PR57662,241.4891763,163.5483906,100.6704855,71.94908491,52.14828038,39.63124074,34.43535396
PR57663,244.1448195,160.2343569,101.9779503,70.61985443,51.59930005,39.97844365,34.38187726
PR57664,244.2438876,160.2530787,101.8356845,70.68519223,51.65555444,39.99876733,34.37353913
PR57665,250.2389768,157.746773,102.2293168,71.15489342,52.32064259,39.45503194,34.44878346
PR57666,244.5107871,159.3279239,101.9384983,71.36493141,51.97846928,40.0690105,34.42257757
PR57667,245.111529,159.3428511,101.9839101,71.49676512,52.06935793,40.07346735,34.4339214
PR57668,245.6178525,159.3120927,101.9544083,70.85306438,51.7271708,40.11508419,34.34267447
PR57669,256.0978772,157.3806939,102.6654097,72.06048171,52.05055809,39.01698126,34.59343893
PR57670,256.3881268,159.9450266,102.575013,71.94766704,51.95714297,39.60142268,34.52944053
PR57671,245.149785,159.1761973,102.1556516,70.99650167,51.7774107,40.02418246,34.34372795
PR57672,246.83158,158.7719839,102.4076673,71.18298782,51.8548569,40.34675638,34.34993766
PR57673,244.2352616,157.4301946,102.0823194,71.18784348,51.8657829,39.46490459,34.32257765
PR57674,243.0808782,159.4456049,102.2324197,71.88143126,51.61122726,39.19669314,34.46443369
PR57675,243.1628285,159.4635971,102.3820787,71.91700262,51.49363861,39.36881351,34.46422877
PR57676,244.3553432,159.4793525,102.6255043,71.93630852,51.49262557,39.38651814,34.46382356
PR57677,251.0674272,159.5552335,102.6629264,71.8674094,51.88828774,39.7924553,34.50333528
PR57678,250.0308729,158.684599,102.6875865,71.96066666,51.93861863,39.12986176,34.52943923
PR57679,247.0513035,159.4792423,102.8066321,71.91020987,51.66898133,39.81309893,34.48506951
PR57680,238.8344069,162.8224898,101.512221,72.03435573,51.22858635,39.4767165,34.46467707
PR57681,250.2585168,160.3018774,103.3034991,71.97963699,51.42804652,39.29444854,34.5328702
PR57682,243.5721494,159.6788459,103.0232212,72.22993078,51.39621888,39.01449618,34.55672187
PR57683,241.410152,159.8054005,102.8624098,71.97532696,51.44587182,39.10030773,34.52255252
PR57684,242.3349892,160.3259404,103.575022,72.05643028,51.22949701,39.10940647,34.5277659
PR57685,232.4406378,158.6588564,102.8612552,71.97963876,51.23224847,38.80152361,34.31682644
PR57686,222.4695805,163.2505682,98.84220909,71.65489396,50.80098831,39.60382513,34.80536582
PR57687,210.5295946,168.6220981,89.64978601,72.57516526,49.21497721,39.56518645,35.35226237
PR57688,207.8942028,151.5560139,90.60034193,67.83682218,48.30375374,38.21105854,35.60065256
PR57689,213.3310906,159.5099995,100.3984711,70.91693605,49.11683454,37.8874016,34.40654246
PR57690,215.1341627,155.3883691,101.4075354,70.45093756,49.69133824,37.537244,34.22814255
PR57691,213.3092416,155.378051,100.1462487,70.30503504,50.46258653,37.36514747,33.72387659
PR57692,215.7433108,155.3036835,101.4141065,70.92259267,50.71302443,38.00620968,34.30651052
PR57693,215.4730593,154.7447428,101.1101222,70.36122823,49.1245185,37.10185673,34.26108347
PR57694,209.8984128,153.7182435,101.4590278,70.37085843,48.33707625,37.15298386,34.16048908
PR57695,214.0771781,155.0158576,101.5844134,70.68798081,49.18273389,37.37344446,34.42669398
PR57696,214.0632228,156.3787875,100.3176234,70.7405643,49.32924728,37.18312707,34.27936713
PR57697,215.2128471,156.1436819,101.6979182,70.96331279,49.4569357,37.63669623,34.44822221
PR57698,218.7699775,157.2564595,102.4667824,71.22554656,49.95221103,37.86548826,34.39797929
PR57699,214.9253757,156.2924979,101.9893421,71.05937783,50.16328823,37.88048118,34.38325216
PR57700,219.1218984,157.4341742,101.4266352,71.33998116,50.02863454,38.00235233,34.40304587
PR57701,223.0275462,157.1045564,102.5550808,71.57373626,50.21768699,38.3041972,34.30293643
PR57702,214.457734,163.254342,96.12563806,70.99865042,49.33466141,38.49405446,34.97407
PR57703,222.7669449,156.3021776,98.59028368,71.63625567,50.04764681,38.21679076,34.58652077
PR57704,231.4443178,158.2548052,102.5342936,71.8296062,51.16960271,38.74816661,34.43073329
PR57705,225.2250264,156.7737386,102.1880006,71.56485063,50.75099414,38.22842327,34.41499802
PR57706,232.5142646,157.197272,102.1347703,71.80929588,51.21188994,38.65732025,34.43836687
PR57707,247.0150549,159.3741788,102.9827155,72.14956968,51.52788373,39.13859557,34.47902443
PR57708,252.3166351,158.9146518,102.8810779,72.28046623,51.75714603,39.36018823,34.56235765
PR57709,232.4681142,158.2882717,102.5240069,72.00858525,51.61187205,38.86892251,34.41095127
PR57710,221.1973917,161.1999359,101.5179357,71.35187262,49.88219254,38.33079151,34.44341361
PR57711,231.4282766,158.3377848,102.7669397,72.10574833,51.33081961,38.87918437,34.46883487
PR57712,252.376722,159.5049789,103.079832,72.15390957,51.68667581,39.16916894,34.4677358
PR57713,241.5181918,158.4889663,103.0043585,71.91108037,51.02577932,38.61860102,34.46054047
PR57714,248.5297321,159.4095493,102.9426056,72.09841981,51.45092389,38.91697975,34.49024856
PR57715,249.9064583,158.6999771,103.1919188,72.0505884,51.98001425,39.58546212,34.37054585
PR57716,246.7456801,158.5327642,102.5388936,72.05479532,52.17291528,39.71005337,34.41505213
PR57717,244.6497999,158.8008943,102.5173796,71.99777204,52.13973017,39.50552704,34.43399742
PR57718,244.8099084,159.0131634,102.681669,72.05935468,52.15870906,39.50468234,34.45345987
PR57719,244.3523705,158.9970337,102.2441275,71.89423839,52.07947102,39.43849397,34.43771394
PR57720,249.2232775,159.0268518,102.3329024,71.75884745,52.39071417,39.75009701,34.42933543
PR57721,229.6704302,162.8468742,98.22822016,71.47383406,51.8802255,39.97488485,34.63623391
PR57722,214.4109569,164.0598962,94.66485573,71.74189899,50.73400622,39.51343115,35.61169586
PR57723,218.2449796,164.0413657,96.48787941,71.00239395,51.1288147,39.36652062,35.0520871
PR57724,216.348679,163.8209227,95.79479155,71.07526836,50.17254618,38.68307972,35.18105483
PR57725,218.8576505,166.8734996,95.90241254,70.97612732,51.05445075,39.237561,35.22400937
PR57726,232.4393694,160.2163034,98.63544223,70.69048435,51.11574959,37.86195551,34.6761919
PR57727,222.3203121,163.555891,98.38490141,70.95922797,50.52599299,38.11973569,34.95100341
PR57728,231.0378453,160.2373356,96.42042026,70.99641703,50.67236645,38.67363574,35.18872787
PR57729,219.9000292,168.6168612,96.68432312,70.4728973,50.823082,38.4994134,35.2141734
PR57730,206.7612681,179.6284148,63.48581803,74.11675387,48.20628137,33.91408761,35.03963609
PR57731,250.0747145,157.6823208,102.053628,71.88984572,51.88447366,39.12562181,34.55599343
PR57732,245.4100875,162.9724394,100.6493134,71.95830209,51.85204019,38.85470174,34.66001017
PR57733,252.0571408,158.8444677,102.0584491,71.61369091,51.32579669,38.70306385,34.62600304
PR57734,233.1798897,157.8887227,102.4341011,72.16984068,51.49820901,39.04967476,34.45236324
PR57735,232.4928475,158.0466418,102.1556486,71.784866,51.56665846,38.84779877,34.41957727
PR57736,250.9368687,159.4180855,103.2119637,72.11308147,51.45762583,39.06026697,34.46953759
PR57737,254.3032655,159.6903338,103.1789422,72.17432522,51.77840465,39.35855071,34.48085107
PR57738,253.0590351,159.3088629,103.039011,72.20403794,51.79006504,39.24176771,34.46661315
PR57739,250.8391086,158.6087558,103.0114395,72.22762179,51.67187892,39.32068541,34.55065391
PR57740,246.325312,158.0249583,102.3884912,72.17830095,52.2663774,39.29469688,34.43434789
PR57741,243.8965825,158.3909816,102.4548746,72.09422007,52.32992003,39.1841219,34.48769124
PR57742,239.8527838,158.889279,102.6413794,72.12456869,51.8684105,39.0993776,34.48995302
PR57743,228.6041261,162.7101935,98.54602349,71.30197178,51.4915221,39.62760794,34.63151382
PR57744,229.3441294,164.7632431,97.10581017,70.77375846,51.69792918,40.0411451,34.98909351
PR57745,226.8286521,164.2798767,96.89382236,71.02990505,51.62075531,40.15891252,35.08927378
PR57746,228.128658,157.9313678,98.72811166,71.36866222,51.46181876,38.82462088,34.57004171
PR57747,218.0048476,161.290909,97.49328259,71.33841994,50.62888625,38.74064921,34.86995563
PR57748,213.2864322,176.9590479,88.33245449,72.02707847,49.46666128,39.26917957,35.30181337
PR57749,253.0747776,157.1056845,102.1533696,71.67922578,52.3206523,39.11115319,34.59936772
PR57750,244.4275695,159.0783288,101.7965755,70.96710658,51.40461793,38.03170716,34.63090864
PR57751,245.7101321,158.1300516,101.8877988,71.27504524,51.04545385,38.28362341,34.53500407
PR57752,251.8376363,158.921324,102.1674942,71.61220316,51.36682423,38.59652574,34.61873633
PR57753,249.542854,157.3248805,101.6636069,71.53680923,51.23944783,38.09575485,34.6836048
PR57754,220.2771776,162.3910148,91.50591031,71.58697028,49.97500797,39.8780538,35.97796272
PR57755,243.53576,158.4099811,102.1125642,71.55665887,51.42311663,39.24935819,34.56872817
PR57756,231.2411435,156.5589445,101.2850699,70.94840217,50.85014019,38.24021299,34.49497695
PR57757,233.7847133,157.7046261,100.0205429,70.51362724,51.66186758,37.32790102,34.48803593
PR57758,234.5249618,157.6462066,101.5027145,71.25018086,51.13870464,38.03509446,34.48198369
PR57759,220.3403972,160.5634205,99.71169368,71.25215685,50.45559705,37.87288448,34.60028393
PR57760,227.2606034,156.1655421,100.961565,70.90351093,50.70560784,37.50248911,34.4916282
PR57761,237.0010052,158.0450796,101.5551441,71.58786151,51.47428004,38.01523524,34.46039632
PR57762,242.0019153,157.7085392,101.2119417,71.7315962,51.77932864,37.98502113,34.48565294
PR57763,246.9437865,158.953469,102.0612092,71.92011544,51.85060496,38.96120417,34.4034813
PR57764,249.4982144,159.3188457,102.0003964,71.86563127,52.03496454,38.76886467,34.43888621
PR57765,254.5379695,159.4704177,102.0130321,71.79321632,52.3141747,39.06309464,34.44312185
PR57766,251.8253076,158.4863995,101.8885594,72.07608911,52.27592605,38.28661869,34.47142746
PR57767,247.8988727,159.2640465,101.9881249,71.86384514,51.95542339,39.00590211,34.39803491
PR57768,248.076007,159.0593575,101.7536122,71.6963149,51.5015544,38.27310597,34.42551938
PR57769,238.5534499,157.9683656,101.2043854,71.25381276,51.04911221,38.49463234,34.39968022
PR57770,223.2233791,160.8475984,98.98470939,71.18693908,50.80723247,37.77545323,34.60902133
PR57771,231.4009417,156.3469486,101.0770375,71.2660552,51.07468921,37.53865012,34.56349119
PR57772,225.8166869,159.8171063,99.92608324,71.38786083,50.48439494,37.72133123,34.61011995
PR57773,233.8033134,156.7397667,101.4805679,71.52203207,51.29144186,37.85642,34.53406554
PR57774,240.1664843,157.4794337,101.8003437,71.56557211,51.45286807,37.92232925,34.4815164
PR57775,235.330252,156.5670849,100.9589481,71.68127453,51.44593754,38.21737393,34.44171212
PR57776,238.2673714,157.7792082,102.0628182,71.74063746,51.3400687,38.44749336,34.37067548
PR57777,241.2987663,157.9602867,102.2033726,71.84370586,51.57893108,38.29162305,34.45017624
PR57778,237.7363134,157.6354724,102.2856132,71.98802966,51.60943884,38.43000573,34.44318378
PR57779,243.9167194,158.2871537,102.1534314,72.11325416,51.80232484,38.64883612,34.51478454
PR57780,239.5350598,158.0730142,101.5572605,71.73980764,51.26369966,38.47446772,34.56461537
PR57781,231.4193815,156.8608162,101.5327527,71.88640586,51.20031429,38.44850289,34.55971084
PR57782,228.9388032,157.1012109,101.7054437,71.80197297,51.2923501,38.23439255,34.62821054
PR57783,225.3932114,155.5821778,101.7001091,71.75332336,49.70611515,38.10524795,34.33503233
PR57784,225.8823205,161.3853193,100.12637,71.4598126,50.97845504,38.66617431,34.50828627
PR57785,233.1641249,157.8351985,102.7406745,72.11488251,51.08592969,38.42635243,34.4496726
PR57786,227.8921572,156.9432598,102.1828695,72.08023174,50.36427063,38.19476627,34.4622877
