application_date,segment,case_count
10/8/2017,2,0
10/9/2017,2,0
10/10/2017,2,0
10/11/2017,2,0
10/12/2017,2,0
10/13/2017,2,0
10/14/2017,2,0
10/15/2017,2,0
10/16/2017,2,0
10/17/2017,2,0
10/18/2017,2,0
10/19/2017,2,0
10/20/2017,2,0
10/21/2017,2,0
10/22/2017,2,0
10/23/2017,2,0
10/24/2017,2,0
10/25/2017,2,0
10/26/2017,2,0
10/27/2017,2,0
10/28/2017,2,0
10/29/2017,2,0
10/30/2017,2,0
10/31/2017,2,0
11/1/2017,2,0
11/2/2017,2,0
11/3/2017,2,0
11/4/2017,2,0
11/5/2017,2,0
11/6/2017,2,0
11/7/2017,2,0
11/8/2017,2,0
11/9/2017,2,0
11/10/2017,2,0
11/11/2017,2,0
11/12/2017,2,0
11/13/2017,2,0
11/14/2017,2,0
11/15/2017,2,0
11/16/2017,2,0
11/17/2017,2,0
11/18/2017,2,0
11/19/2017,2,0
11/20/2017,2,0
11/21/2017,2,0
11/22/2017,2,0
11/23/2017,2,0
11/24/2017,2,0
11/25/2017,2,0
11/26/2017,2,0
11/27/2017,2,0
11/28/2017,2,0
11/29/2017,2,0
11/30/2017,2,0
12/1/2017,2,0
12/2/2017,2,0
12/3/2017,2,0
12/4/2017,2,0
12/5/2017,2,0
12/6/2017,2,0
12/7/2017,2,0
12/8/2017,2,0
12/9/2017,2,0
12/10/2017,2,0
12/11/2017,2,0
12/12/2017,2,0
12/13/2017,2,0
12/14/2017,2,0
12/15/2017,2,0
12/16/2017,2,0
12/17/2017,2,0
12/18/2017,2,0
12/19/2017,2,0
12/20/2017,2,0
12/21/2017,2,0
12/22/2017,2,0
12/23/2017,2,0
12/24/2017,2,0
12/25/2017,2,0
12/26/2017,2,0
12/27/2017,2,0
12/28/2017,2,0
12/29/2017,2,0
12/30/2017,2,0
12/31/2017,2,0
1/1/2018,2,0
1/2/2018,2,0
1/3/2018,2,0
1/4/2018,2,0
1/5/2018,2,0
1/6/2018,2,0
1/7/2018,2,0
1/8/2018,2,0
1/9/2018,2,0
1/10/2018,2,0
1/11/2018,2,0
1/12/2018,2,0
1/13/2018,2,0
1/14/2018,2,0
1/15/2018,2,0
1/16/2018,2,0
1/17/2018,2,0
1/18/2018,2,0
1/19/2018,2,0
1/20/2018,2,0
1/21/2018,2,0
1/22/2018,2,0
1/23/2018,2,0
1/24/2018,2,0
1/25/2018,2,0
1/26/2018,2,0
1/27/2018,2,0
1/28/2018,2,0
1/29/2018,2,0
1/30/2018,2,0
1/31/2018,2,0
2/1/2018,2,0
2/2/2018,2,0
2/3/2018,2,0
2/4/2018,2,0
2/5/2018,2,0
2/6/2018,2,0
2/7/2018,2,0
2/8/2018,2,0
2/9/2018,2,0
2/10/2018,2,0
2/11/2018,2,0
2/12/2018,2,0
2/13/2018,2,0
2/14/2018,2,0
2/15/2018,2,0
2/16/2018,2,0
2/17/2018,2,0
2/18/2018,2,0
2/19/2018,2,0
2/20/2018,2,0
2/21/2018,2,0
2/22/2018,2,0
2/23/2018,2,0
2/24/2018,2,0
2/25/2018,2,0
2/26/2018,2,0
2/27/2018,2,0
2/28/2018,2,0
3/1/2018,2,0
3/2/2018,2,0
3/3/2018,2,0
3/4/2018,2,0
3/5/2018,2,0
3/6/2018,2,0
3/7/2018,2,0
3/8/2018,2,0
3/9/2018,2,0
3/10/2018,2,0
3/11/2018,2,0
3/12/2018,2,0
3/13/2018,2,0
3/14/2018,2,0
3/15/2018,2,0
3/16/2018,2,0
3/17/2018,2,0
3/18/2018,2,0
3/19/2018,2,0
3/20/2018,2,0
3/21/2018,2,0
3/22/2018,2,0
3/23/2018,2,0
3/24/2018,2,0
3/25/2018,2,0
3/26/2018,2,0
3/27/2018,2,0
3/28/2018,2,0
3/29/2018,2,0
3/30/2018,2,0
3/31/2018,2,0
4/1/2018,2,0
4/2/2018,2,0
4/3/2018,2,0
4/4/2018,2,0
4/5/2018,2,0
4/6/2018,2,0
4/7/2018,2,0
4/8/2018,2,0
4/9/2018,2,0
4/10/2018,2,0
4/11/2018,2,0
4/12/2018,2,0
4/13/2018,2,0
4/14/2018,2,0
4/15/2018,2,0
4/16/2018,2,0
4/17/2018,2,0
4/18/2018,2,0
4/19/2018,2,0
4/20/2018,2,0
4/21/2018,2,0
4/22/2018,2,0
4/23/2018,2,0
4/24/2018,2,0
4/25/2018,2,0
4/26/2018,2,0
4/27/2018,2,0
4/28/2018,2,0
4/29/2018,2,0
4/30/2018,2,0
5/1/2018,2,0
5/2/2018,2,0
5/3/2018,2,0
5/4/2018,2,0
5/5/2018,2,0
5/6/2018,2,0
5/7/2018,2,0
5/8/2018,2,0
5/9/2018,2,0
5/10/2018,2,0
5/11/2018,2,0
5/12/2018,2,0
5/13/2018,2,0
5/14/2018,2,25
5/15/2018,2,98
5/16/2018,2,107
5/17/2018,2,168
5/18/2018,2,217
5/19/2018,2,120
5/20/2018,2,114
5/21/2018,2,144
5/22/2018,2,113
5/23/2018,2,173
5/24/2018,2,232
5/25/2018,2,192
5/26/2018,2,253
5/27/2018,2,78
5/28/2018,2,167
5/29/2018,2,278
5/30/2018,2,59
5/31/2018,2,56
6/1/2018,2,54
6/2/2018,2,287
6/3/2018,2,110
6/4/2018,2,249
6/5/2018,2,191
6/6/2018,2,172
6/7/2018,2,256
6/8/2018,2,265
6/9/2018,2,275
6/10/2018,2,175
6/11/2018,2,253
6/12/2018,2,185
6/13/2018,2,360
6/14/2018,2,378
6/15/2018,2,244
6/16/2018,2,214
6/17/2018,2,81
6/18/2018,2,277
6/19/2018,2,345
6/20/2018,2,350
6/21/2018,2,336
6/22/2018,2,262
6/23/2018,2,344
6/24/2018,2,142
6/25/2018,2,343
6/26/2018,2,207
6/27/2018,2,316
6/28/2018,2,253
6/29/2018,2,181
6/30/2018,2,0
7/1/2018,2,47
7/2/2018,2,233
7/3/2018,2,298
7/4/2018,2,420
7/5/2018,2,510
7/6/2018,2,360
7/7/2018,2,434
7/8/2018,2,253
7/9/2018,2,532
7/10/2018,2,418
7/11/2018,2,332
7/12/2018,2,476
7/13/2018,2,466
7/14/2018,2,459
7/15/2018,2,54
7/16/2018,2,566
7/17/2018,2,457
7/18/2018,2,417
7/19/2018,2,498
7/20/2018,2,348
7/21/2018,2,392
7/22/2018,2,105
7/23/2018,2,364
7/24/2018,2,334
7/25/2018,2,289
7/26/2018,2,197
7/27/2018,2,207
7/28/2018,2,183
7/29/2018,2,117
7/30/2018,2,146
7/31/2018,2,157
8/1/2018,2,359
8/2/2018,2,395
8/3/2018,2,252
8/4/2018,2,266
8/5/2018,2,145
8/6/2018,2,321
8/7/2018,2,441
8/8/2018,2,448
8/9/2018,2,421
8/10/2018,2,348
8/11/2018,2,45
8/12/2018,2,349
8/13/2018,2,572
8/14/2018,2,498
8/15/2018,2,117
8/16/2018,2,430
8/17/2018,2,509
8/18/2018,2,518
8/19/2018,2,188
8/20/2018,2,571
8/21/2018,2,433
8/22/2018,2,273
8/23/2018,2,530
8/24/2018,2,441
8/25/2018,2,385
8/26/2018,2,41
8/27/2018,2,225
8/28/2018,2,303
8/29/2018,2,571
8/30/2018,2,231
8/31/2018,2,149
9/1/2018,2,235
9/2/2018,2,187
9/3/2018,2,353
9/4/2018,2,533
9/5/2018,2,344
9/6/2018,2,491
9/7/2018,2,603
9/8/2018,2,562
9/9/2018,2,406
9/10/2018,2,639
9/11/2018,2,593
9/12/2018,2,507
9/13/2018,2,582
9/14/2018,2,670
9/15/2018,2,833
9/16/2018,2,239
9/17/2018,2,445
9/18/2018,2,437
9/19/2018,2,451
9/20/2018,2,350
9/21/2018,2,361
9/22/2018,2,494
9/23/2018,2,208
9/24/2018,2,517
9/25/2018,2,515
9/26/2018,2,586
9/27/2018,2,385
9/28/2018,2,344
9/29/2018,2,178
9/30/2018,2,65
10/1/2018,2,412
10/2/2018,2,247
10/3/2018,2,283
10/4/2018,2,522
10/5/2018,2,426
10/6/2018,2,524
10/7/2018,2,563
10/8/2018,2,599
10/9/2018,2,767
10/10/2018,2,663
10/11/2018,2,496
10/12/2018,2,652
10/13/2018,2,573
10/14/2018,2,302
10/15/2018,2,273
10/16/2018,2,277
10/17/2018,2,135
10/18/2018,2,29
10/19/2018,2,25
10/20/2018,2,81
10/21/2018,2,133
10/22/2018,2,509
10/23/2018,2,425
10/24/2018,2,573
10/25/2018,2,563
10/26/2018,2,637
10/27/2018,2,463
10/28/2018,2,328
10/29/2018,2,198
10/30/2018,2,133
10/31/2018,2,43
11/1/2018,2,314
11/2/2018,2,101
11/3/2018,2,131
11/4/2018,2,314
11/5/2018,2,177
11/6/2018,2,332
11/7/2018,2,40
11/8/2018,2,345
11/9/2018,2,378
11/10/2018,2,807
11/11/2018,2,452
11/12/2018,2,379
11/13/2018,2,123
11/14/2018,2,54
11/15/2018,2,386
11/16/2018,2,747
11/17/2018,2,627
11/18/2018,2,535
11/19/2018,2,518
11/20/2018,2,516
11/21/2018,2,569
11/22/2018,2,616
11/23/2018,2,547
11/24/2018,2,565
11/25/2018,2,404
11/26/2018,2,400
11/27/2018,2,384
11/28/2018,2,478
11/29/2018,2,149
11/30/2018,2,68
12/1/2018,2,216
12/2/2018,2,66
12/3/2018,2,180
12/4/2018,2,193
12/5/2018,2,110
12/6/2018,2,325
12/7/2018,2,223
12/8/2018,2,288
12/9/2018,2,276
12/10/2018,2,374
12/11/2018,2,654
12/12/2018,2,608
12/13/2018,2,584
12/14/2018,2,786
12/15/2018,2,507
12/16/2018,2,332
12/17/2018,2,407
12/18/2018,2,226
12/19/2018,2,493
12/20/2018,2,625
12/21/2018,2,569
12/22/2018,2,513
12/23/2018,2,349
12/24/2018,2,487
12/25/2018,2,446
12/26/2018,2,331
12/27/2018,2,423
12/28/2018,2,329
12/29/2018,2,221
12/30/2018,2,110
12/31/2018,2,47
1/1/2019,2,34
1/2/2019,2,28
1/3/2019,2,68
1/4/2019,2,147
1/5/2019,2,172
1/6/2019,2,219
1/7/2019,2,247
1/8/2019,2,300
1/9/2019,2,202
1/10/2019,2,293
1/11/2019,2,570
1/12/2019,2,622
1/13/2019,2,445
1/14/2019,2,313
1/15/2019,2,539
1/16/2019,2,589
1/17/2019,2,612
1/18/2019,2,653
1/19/2019,2,364
1/20/2019,2,458
1/21/2019,2,577
1/22/2019,2,573
1/23/2019,2,494
1/24/2019,2,578
1/25/2019,2,513
1/26/2019,2,335
1/27/2019,2,483
1/28/2019,2,367
1/29/2019,2,298
1/30/2019,2,190
1/31/2019,2,37
2/1/2019,2,118
2/2/2019,2,72
2/3/2019,2,45
2/4/2019,2,108
2/5/2019,2,163
2/6/2019,2,264
2/7/2019,2,249
2/8/2019,2,249
2/9/2019,2,189
2/10/2019,2,151
2/11/2019,2,475
2/12/2019,2,271
2/13/2019,2,468
2/14/2019,2,575
2/15/2019,2,545
2/16/2019,2,465
2/17/2019,2,328
2/18/2019,2,494
2/19/2019,2,437
2/20/2019,2,526
2/21/2019,2,577
2/22/2019,2,601
2/23/2019,2,468
2/24/2019,2,392
2/25/2019,2,408
2/26/2019,2,486
2/27/2019,2,304
2/28/2019,2,83
3/1/2019,2,50
3/2/2019,2,23
3/3/2019,2,66
3/4/2019,2,54
3/5/2019,2,55
3/6/2019,2,96
3/7/2019,2,149
3/8/2019,2,174
3/9/2019,2,164
3/10/2019,2,216
3/11/2019,2,413
3/12/2019,2,632
3/13/2019,2,606
3/14/2019,2,693
3/15/2019,2,512
3/16/2019,2,465
3/17/2019,2,432
3/18/2019,2,495
3/19/2019,2,467
3/20/2019,2,243
3/21/2019,2,15
3/22/2019,2,207
3/23/2019,2,456
3/24/2019,2,475
3/25/2019,2,554
3/26/2019,2,482
3/27/2019,2,570
3/28/2019,2,602
3/29/2019,2,497
3/30/2019,2,224
3/31/2019,2,20
4/1/2019,2,87
4/2/2019,2,0
4/3/2019,2,27
4/4/2019,2,29
4/5/2019,2,96
4/6/2019,2,78
4/7/2019,2,65
4/8/2019,2,76
4/9/2019,2,87
4/10/2019,2,154
4/11/2019,2,145
4/12/2019,2,154
4/13/2019,2,117
4/14/2019,2,59
4/15/2019,2,281
4/16/2019,2,299
4/17/2019,2,415
4/18/2019,2,368
4/19/2019,2,260
4/20/2019,2,415
4/21/2019,2,326
4/22/2019,2,373
4/23/2019,2,405
4/24/2019,2,368
4/25/2019,2,346
4/26/2019,2,234
4/27/2019,2,335
4/28/2019,2,226
4/29/2019,2,100
4/30/2019,2,30
5/1/2019,2,7
5/2/2019,2,0
5/3/2019,2,0
5/4/2019,2,0
5/5/2019,2,0
5/6/2019,2,0
5/7/2019,2,32
5/8/2019,2,36
5/9/2019,2,59
5/10/2019,2,16
5/11/2019,2,104
5/12/2019,2,65
5/13/2019,2,263
5/14/2019,2,319
5/15/2019,2,328
5/16/2019,2,455
5/17/2019,2,461
5/18/2019,2,408
5/19/2019,2,116
5/20/2019,2,390
5/21/2019,2,584
5/22/2019,2,364
5/23/2019,2,309
5/24/2019,2,387
5/25/2019,2,377
5/26/2019,2,285
5/27/2019,2,265
5/28/2019,2,361
5/29/2019,2,179
5/30/2019,2,145
5/31/2019,2,7
6/1/2019,2,10
6/2/2019,2,8
6/3/2019,2,0
6/4/2019,2,0
6/5/2019,2,0
6/6/2019,2,14
6/7/2019,2,37
6/8/2019,2,60
6/9/2019,2,76
6/10/2019,2,76
6/11/2019,2,175
6/12/2019,2,290
6/13/2019,2,410
6/14/2019,2,386
6/15/2019,2,343
6/16/2019,2,126
6/17/2019,2,601
6/18/2019,2,535
6/19/2019,2,393
6/20/2019,2,444
6/21/2019,2,482
6/22/2019,2,462
6/23/2019,2,380
6/24/2019,2,497
6/25/2019,2,315
6/26/2019,2,358
6/27/2019,2,420
6/28/2019,2,336
6/29/2019,2,127
6/30/2019,2,20
7/1/2019,2,14
7/2/2019,2,22
7/3/2019,2,2
7/4/2019,2,29
7/5/2019,2,39
7/6/2019,2,36
7/7/2019,2,64
7/8/2019,2,36
7/9/2019,2,89
7/10/2019,2,101
7/11/2019,2,214
7/12/2019,2,167
7/13/2019,2,406
7/14/2019,2,203
7/15/2019,2,301
7/16/2019,2,429
7/17/2019,2,420
7/18/2019,2,666
7/19/2019,2,459
7/20/2019,2,340
7/21/2019,2,124
7/22/2019,2,386
7/23/2019,2,427
4/1/2017,2,23
4/2/2017,2,6
4/3/2017,2,152
4/4/2017,2,146
4/5/2017,2,173
4/6/2017,2,61
4/7/2017,2,141
4/8/2017,2,86
4/9/2017,2,74
4/10/2017,2,278
4/11/2017,2,412
4/12/2017,2,754
4/13/2017,2,755
4/14/2017,2,148
4/15/2017,2,594
4/16/2017,2,279
4/17/2017,2,918
4/18/2017,2,1135
4/19/2017,2,1211
4/20/2017,2,1566
4/21/2017,2,1526
4/22/2017,2,1013
4/23/2017,2,741
4/24/2017,2,1075
4/25/2017,2,1136
4/26/2017,2,497
4/27/2017,2,167
4/28/2017,2,139
4/29/2017,2,95
4/30/2017,2,93
5/1/2017,2,177
5/2/2017,2,230
5/3/2017,2,216
5/4/2017,2,354
5/5/2017,2,436
5/6/2017,2,307
5/7/2017,2,76
5/8/2017,2,188
5/9/2017,2,486
5/10/2017,2,294
5/11/2017,2,894
5/12/2017,2,845
5/13/2017,2,453
5/14/2017,2,142
5/15/2017,2,628
5/16/2017,2,578
5/17/2017,2,698
5/18/2017,2,1502
5/19/2017,2,1088
5/20/2017,2,959
5/21/2017,2,438
5/22/2017,2,994
5/23/2017,2,1251
5/24/2017,2,1305
5/25/2017,2,1210
5/26/2017,2,555
5/27/2017,2,441
5/28/2017,2,126
5/29/2017,2,94
5/30/2017,2,63
5/31/2017,2,92
6/1/2017,2,240
6/2/2017,2,260
6/3/2017,2,162
6/4/2017,2,57
6/5/2017,2,193
6/6/2017,2,276
6/7/2017,2,317
6/8/2017,2,386
6/9/2017,2,443
6/10/2017,2,430
6/11/2017,2,321
6/12/2017,2,846
6/13/2017,2,1301
6/14/2017,2,1180
6/15/2017,2,1344
6/16/2017,2,1335
6/17/2017,2,970
6/18/2017,2,668
6/19/2017,2,1195
6/20/2017,2,1571
6/21/2017,2,1571
6/22/2017,2,1533
6/23/2017,2,1478
6/24/2017,2,1256
6/25/2017,2,921
6/26/2017,2,1570
6/27/2017,2,397
6/28/2017,2,175
6/29/2017,2,182
6/30/2017,2,245
7/1/2017,2,90
7/2/2017,2,80
7/3/2017,2,193
7/4/2017,2,309
7/5/2017,2,486
7/6/2017,2,372
7/7/2017,2,371
7/8/2017,2,378
7/9/2017,2,255
7/10/2017,2,452
7/11/2017,2,1172
7/12/2017,2,1428
7/13/2017,2,1580
7/14/2017,2,1500
7/15/2017,2,1260
7/16/2017,2,709
7/17/2017,2,1401
7/18/2017,2,1771
7/19/2017,2,1976
7/20/2017,2,2111
7/21/2017,2,1780
7/22/2017,2,1710
7/23/2017,2,1155
7/24/2017,2,1616
7/25/2017,2,1537
7/26/2017,2,1604
7/27/2017,2,1565
7/28/2017,2,465
7/29/2017,2,125
7/30/2017,2,154
7/31/2017,2,189
8/1/2017,2,403
8/2/2017,2,541
8/3/2017,2,638
8/4/2017,2,435
8/5/2017,2,455
8/6/2017,2,265
8/7/2017,2,324
8/8/2017,2,487
8/9/2017,2,883
8/10/2017,2,831
8/11/2017,2,1543
8/12/2017,2,1358
8/13/2017,2,752
8/14/2017,2,1725
8/15/2017,2,1363
8/16/2017,2,2035
8/17/2017,2,2146
8/18/2017,2,2370
8/19/2017,2,1976
8/20/2017,2,1524
8/21/2017,2,2088
8/22/2017,2,2303
8/23/2017,2,2630
8/24/2017,2,2239
8/25/2017,2,1904
8/26/2017,2,1735
8/27/2017,2,1674
8/28/2017,2,946
8/29/2017,2,286
8/30/2017,2,78
8/31/2017,2,83
9/1/2017,2,109
9/2/2017,2,112
9/3/2017,2,23
9/4/2017,2,37
9/5/2017,2,30
9/6/2017,2,106
9/7/2017,2,121
9/8/2017,2,251
9/9/2017,2,233
9/10/2017,2,238
9/11/2017,2,532
9/12/2017,2,877
9/13/2017,2,1173
9/14/2017,2,1289
9/15/2017,2,1450
9/16/2017,2,1277
9/17/2017,2,765
9/18/2017,2,1499
9/19/2017,2,1329
9/20/2017,2,2584
9/21/2017,2,2221
9/22/2017,2,2094
9/23/2017,2,1455
9/24/2017,2,1301
9/25/2017,2,2143
9/26/2017,2,2441
9/27/2017,2,2128
9/28/2017,2,1272
9/29/2017,2,210
9/30/2017,2,41
10/1/2017,2,64
10/2/2017,2,197
10/3/2017,2,184
10/4/2017,2,392
10/5/2017,2,538
10/6/2017,2,471
10/7/2017,2,377
10/8/2017,2,395
10/9/2017,2,580
10/10/2017,2,873
10/11/2017,2,1439
10/12/2017,2,2000
10/13/2017,2,2222
10/14/2017,2,1782
10/15/2017,2,854
10/16/2017,2,1625
10/17/2017,2,1790
10/18/2017,2,1663
10/19/2017,2,2200
10/20/2017,2,2649
10/21/2017,2,1742
10/22/2017,2,1193
10/23/2017,2,1986
10/24/2017,2,2294
10/25/2017,2,2121
10/26/2017,2,2402
10/27/2017,2,2218
10/28/2017,2,1491
10/29/2017,2,535
10/30/2017,2,141
10/31/2017,2,51
11/1/2017,2,288
11/2/2017,2,212
11/3/2017,2,243
11/4/2017,2,188
11/5/2017,2,129
11/6/2017,2,207
11/7/2017,2,463
11/8/2017,2,498
11/9/2017,2,673
11/10/2017,2,890
11/11/2017,2,1189
11/12/2017,2,761
11/13/2017,2,1512
11/14/2017,2,2164
11/15/2017,2,2253
11/16/2017,2,2459
11/17/2017,2,2108
11/18/2017,2,1868
11/19/2017,2,1051
11/20/2017,2,1984
11/21/2017,2,2347
11/22/2017,2,2342
11/23/2017,2,2365
11/24/2017,2,2087
11/25/2017,2,1893
11/26/2017,2,1646
11/27/2017,2,2835
11/28/2017,2,1174
11/29/2017,2,187
11/30/2017,2,99
12/1/2017,2,180
12/2/2017,2,230
12/3/2017,2,149
12/4/2017,2,247
12/5/2017,2,284
12/6/2017,2,368
12/7/2017,2,502
12/8/2017,2,422
12/9/2017,2,392
12/10/2017,2,310
12/11/2017,2,969
12/12/2017,2,1855
12/13/2017,2,2098
12/14/2017,2,2105
12/15/2017,2,2026
12/16/2017,2,1772
12/17/2017,2,937
12/18/2017,2,1958
12/19/2017,2,2534
12/20/2017,2,2682
12/21/2017,2,2557
12/22/2017,2,2098
12/23/2017,2,2200
12/24/2017,2,1059
12/25/2017,2,1027
12/26/2017,2,1731
12/27/2017,2,2123
12/28/2017,2,2053
12/29/2017,2,1724
12/30/2017,2,703
12/31/2017,2,27
1/1/2018,2,119
1/2/2018,2,295
1/3/2018,2,327
1/4/2018,2,403
1/5/2018,2,323
1/6/2018,2,281
1/7/2018,2,118
1/8/2018,2,366
1/9/2018,2,418
1/10/2018,2,804
1/11/2018,2,1574
1/12/2018,2,1672
1/13/2018,2,1633
1/14/2018,2,734
1/15/2018,2,1777
1/16/2018,2,2361
1/17/2018,2,2265
1/18/2018,2,2330
1/19/2018,2,2225
1/20/2018,2,1547
1/21/2018,2,753
1/22/2018,2,1778
1/23/2018,2,2236
1/24/2018,2,1709
1/25/2018,2,1922
1/26/2018,2,2136
1/27/2018,2,1931
1/28/2018,2,1133
1/29/2018,2,1841
1/30/2018,2,506
1/31/2018,2,54
2/1/2018,2,128
2/2/2018,2,204
2/3/2018,2,155
2/4/2018,2,102
2/5/2018,2,145
2/6/2018,2,248
2/7/2018,2,249
2/8/2018,2,295
2/9/2018,2,442
2/10/2018,2,670
2/11/2018,2,368
2/12/2018,2,1145
2/13/2018,2,1439
2/14/2018,2,1779
2/15/2018,2,1709
2/16/2018,2,2398
2/17/2018,2,1649
2/18/2018,2,550
2/19/2018,2,1649
2/20/2018,2,2484
2/21/2018,2,2846
2/22/2018,2,2306
2/23/2018,2,2261
2/24/2018,2,2214
2/25/2018,2,1799
2/26/2018,2,2410
2/27/2018,2,553
2/28/2018,2,24
3/1/2018,2,179
3/2/2018,2,266
3/3/2018,2,232
3/4/2018,2,179
3/5/2018,2,197
3/6/2018,2,163
3/7/2018,2,275
3/8/2018,2,280
3/9/2018,2,552
3/10/2018,2,748
3/11/2018,2,931
3/12/2018,2,1583
3/13/2018,2,2408
3/14/2018,2,2101
3/15/2018,2,2517
3/16/2018,2,2278
3/17/2018,2,1629
3/18/2018,2,1566
3/19/2018,2,2049
3/20/2018,2,2661
3/21/2018,2,2483
3/22/2018,2,2440
3/23/2018,2,2026
3/24/2018,2,2091
3/25/2018,2,1619
3/26/2018,2,2022
3/27/2018,2,2230
3/28/2018,2,1869
3/29/2018,2,1251
3/30/2018,2,201
3/31/2018,2,29
4/1/2018,2,45
4/2/2018,2,22
4/3/2018,2,111
4/4/2018,2,102
4/5/2018,2,110
4/6/2018,2,142
4/7/2018,2,84
4/8/2018,2,60
4/9/2018,2,105
4/10/2018,2,28
4/11/2018,2,348
4/12/2018,2,787
4/13/2018,2,1008
4/14/2018,2,735
4/15/2018,2,351
4/16/2018,2,1395
4/17/2018,2,1738
4/18/2018,2,1814
4/19/2018,2,1630
4/20/2018,2,2106
4/21/2018,2,1848
4/22/2018,2,717
4/23/2018,2,2151
4/24/2018,2,2285
4/25/2018,2,2186
4/26/2018,2,2384
4/27/2018,2,2427
4/28/2018,2,1001
4/29/2018,2,147
4/30/2018,2,7
5/1/2018,2,229
5/2/2018,2,239
5/3/2018,2,315
5/4/2018,2,207
5/5/2018,2,197
5/6/2018,2,135
5/7/2018,2,112
5/8/2018,2,234
5/9/2018,2,378
5/10/2018,2,525
5/11/2018,2,772
5/12/2018,2,866
5/13/2018,2,588
5/14/2018,2,1599
5/15/2018,2,1957
5/16/2018,2,2032
5/17/2018,2,2413
5/18/2018,2,2411
5/19/2018,2,1928
5/20/2018,2,1488
5/21/2018,2,1856
5/22/2018,2,2052
5/23/2018,2,2132
5/24/2018,2,2050
5/25/2018,2,1621
5/26/2018,2,1572
5/27/2018,2,1241
5/28/2018,2,1434
5/29/2018,2,590
5/30/2018,2,131
5/31/2018,2,18
6/1/2018,2,325
6/2/2018,2,289
6/3/2018,2,192
6/4/2018,2,255
6/5/2018,2,256
6/6/2018,2,274
6/7/2018,2,305
6/8/2018,2,464
6/9/2018,2,351
6/10/2018,2,374
6/11/2018,2,1066
6/12/2018,2,1694
6/13/2018,2,2233
6/14/2018,2,1938
6/15/2018,2,1800
6/16/2018,2,1767
6/17/2018,2,921
6/18/2018,2,1836
6/19/2018,2,2687
6/20/2018,2,2706
6/21/2018,2,2755
6/22/2018,2,2421
6/23/2018,2,1508
6/24/2018,2,1200
6/25/2018,2,1988
6/26/2018,2,2399
6/27/2018,2,2291
6/28/2018,2,1450
6/29/2018,2,197
6/30/2018,2,15
7/1/2018,2,188
7/2/2018,2,407
7/3/2018,2,409
7/4/2018,2,657
7/5/2018,2,494
7/6/2018,2,497
7/7/2018,2,519
7/8/2018,2,260
7/9/2018,2,459
7/10/2018,2,787
7/11/2018,2,1324
7/12/2018,2,1934
7/13/2018,2,1914
7/14/2018,2,1521
7/15/2018,2,480
7/16/2018,2,2219
7/17/2018,2,2396
7/18/2018,2,2053
7/19/2018,2,3369
7/20/2018,2,2633
7/21/2018,2,3338
7/22/2018,2,965
7/23/2018,2,2478
7/24/2018,2,2588
7/25/2018,2,2623
7/26/2018,2,2383
7/27/2018,2,2823
7/28/2018,2,2130
7/29/2018,2,726
7/30/2018,2,300
7/31/2018,2,74
8/1/2018,2,929
8/2/2018,2,1051
8/3/2018,2,764
8/4/2018,2,625
8/5/2018,2,390
8/6/2018,2,454
8/7/2018,2,668
8/8/2018,2,809
8/9/2018,2,676
8/10/2018,2,1168
8/11/2018,2,253
8/12/2018,2,1682
8/13/2018,2,3175
8/14/2018,2,3142
8/15/2018,2,2436
8/16/2018,2,1602
8/17/2018,2,1878
8/18/2018,2,1123
8/19/2018,2,551
8/20/2018,2,1125
8/21/2018,2,835
8/22/2018,2,671
8/23/2018,2,452
8/24/2018,2,207
8/25/2018,2,79
8/26/2018,2,147
8/27/2018,2,248
8/28/2018,2,308
8/29/2018,2,253
8/30/2018,2,51
8/31/2018,2,20
9/1/2018,2,166
9/2/2018,2,9
9/3/2018,2,7
9/4/2018,2,0
9/5/2018,2,9
9/6/2018,2,29
9/7/2018,2,28
9/8/2018,2,46
9/9/2018,2,13
9/10/2018,2,0
9/11/2018,2,21
9/12/2018,2,50
9/13/2018,2,252
9/14/2018,2,352
9/15/2018,2,476
9/16/2018,2,172
9/17/2018,2,979
9/18/2018,2,774
9/19/2018,2,1031
9/20/2018,2,983
9/21/2018,2,1163
9/22/2018,2,861
9/23/2018,2,364
9/24/2018,2,948
9/25/2018,2,1309
9/26/2018,2,1137
9/27/2018,2,904
9/28/2018,2,570
9/29/2018,2,65
9/30/2018,2,17
10/1/2018,2,331
10/2/2018,2,289
10/3/2018,2,290
10/4/2018,2,193
10/5/2018,2,194
10/6/2018,2,228
10/7/2018,2,60
10/8/2018,2,128
10/9/2018,2,249
10/10/2018,2,468
10/11/2018,2,970
10/12/2018,2,989
10/13/2018,2,1088
10/14/2018,2,344
10/15/2018,2,1239
10/16/2018,2,1253
10/17/2018,2,1253
10/18/2018,2,829
10/19/2018,2,543
10/20/2018,2,990
10/21/2018,2,360
10/22/2018,2,1082
10/23/2018,2,1428
10/24/2018,2,1228
10/25/2018,2,1114
10/26/2018,2,1002
10/27/2018,2,828
10/28/2018,2,360
10/29/2018,2,298
10/30/2018,2,122
10/31/2018,2,40
11/1/2018,2,675
11/2/2018,2,730
11/3/2018,2,430
11/4/2018,2,155
11/5/2018,2,173
11/6/2018,2,131
11/7/2018,2,248
11/8/2018,2,319
11/9/2018,2,280
11/10/2018,2,370
11/11/2018,2,196
11/12/2018,2,820
11/13/2018,2,1518
11/14/2018,2,1739
11/15/2018,2,1574
