ID,datetime,electricity_consumption
30821,1/5/2017 5:00,387
30822,1/5/2017 6:00,375
30823,1/5/2017 7:00,342
30824,1/5/2017 8:00,348
30825,1/5/2017 9:00,348
30826,1/5/2017 10:00,330
30827,1/5/2017 11:00,252
30828,1/5/2017 12:00,204
30829,1/5/2017 13:00,210
30830,1/5/2017 14:00,204
30831,1/5/2017 15:00,195
30832,1/5/2017 16:00,186
30833,1/5/2017 17:00,198
30834,1/5/2017 18:00,192
30835,1/5/2017 19:00,180
30836,1/5/2017 20:00,213
30837,1/5/2017 21:00,228
30838,1/5/2017 22:00,231
30839,1/5/2017 23:00,240
30840,1/6/2017 0:00,258
30841,1/6/2017 1:00,246
30842,1/6/2017 2:00,306
30843,1/6/2017 3:00,222
30844,1/6/2017 4:00,219
30845,1/6/2017 5:00,216
30846,1/6/2017 6:00,210
30847,1/6/2017 7:00,204
30848,1/6/2017 8:00,210
30849,1/6/2017 9:00,222
30850,1/6/2017 10:00,216
30851,1/6/2017 11:00,201
30852,1/6/2017 12:00,186
30853,1/6/2017 13:00,213
30854,1/6/2017 14:00,198
30855,1/6/2017 15:00,204
30856,1/6/2017 16:00,216
30857,1/6/2017 17:00,192
30858,1/6/2017 18:00,213
30859,1/6/2017 19:00,213
30860,1/6/2017 20:00,216
30861,1/6/2017 21:00,234
30862,1/6/2017 22:00,216
30863,1/6/2017 23:00,210
30864,1/7/2017 0:00,213
30865,1/7/2017 1:00,216
30866,1/7/2017 2:00,243
30867,1/7/2017 3:00,285
30868,1/7/2017 4:00,231
30869,1/7/2017 5:00,222
30870,1/7/2017 6:00,228
30871,1/7/2017 7:00,228
30872,1/7/2017 8:00,216
30873,1/7/2017 9:00,231
30874,1/7/2017 10:00,222
30875,1/7/2017 11:00,210
30876,1/7/2017 12:00,201
30877,1/7/2017 13:00,192
30878,1/7/2017 14:00,195
30879,1/7/2017 15:00,228
30880,1/7/2017 16:00,192
30881,1/7/2017 17:00,192
30882,1/7/2017 18:00,201
30883,1/7/2017 19:00,201
30884,1/7/2017 20:00,210
30885,1/7/2017 21:00,240
30886,1/7/2017 22:00,219
30887,1/7/2017 23:00,222
30888,1/8/2017 0:00,231
30889,1/8/2017 1:00,261
30890,1/8/2017 2:00,252
30891,1/8/2017 3:00,237
30892,1/8/2017 4:00,252
30893,1/8/2017 5:00,258
30894,1/8/2017 6:00,252
30895,1/8/2017 7:00,216
30896,1/8/2017 8:00,213
30897,1/8/2017 9:00,213
30898,1/8/2017 10:00,204
30899,1/8/2017 11:00,207
30900,1/8/2017 12:00,204
30901,1/8/2017 13:00,195
30902,1/8/2017 14:00,186
30903,1/8/2017 15:00,219
30904,1/8/2017 16:00,210
30905,1/8/2017 17:00,222
30906,1/8/2017 18:00,195
30907,1/8/2017 19:00,195
30908,1/8/2017 20:00,234
30909,1/8/2017 21:00,231
30910,1/8/2017 22:00,222
30911,1/8/2017 23:00,228
30912,1/9/2017 0:00,252
30913,1/9/2017 1:00,216
30914,1/9/2017 2:00,225
30915,1/9/2017 3:00,195
30916,1/9/2017 4:00,210
30917,1/9/2017 5:00,201
30918,1/9/2017 6:00,201
30919,1/9/2017 7:00,192
30920,1/9/2017 8:00,213
30921,1/9/2017 9:00,210
30922,1/9/2017 10:00,192
30923,1/9/2017 11:00,201
30924,1/9/2017 12:00,183
30925,1/9/2017 13:00,189
30926,1/9/2017 14:00,186
30927,1/9/2017 15:00,204
30928,1/9/2017 16:00,210
30929,1/9/2017 17:00,177
30930,1/9/2017 18:00,192
30931,1/9/2017 19:00,219
30932,1/9/2017 20:00,186
30933,1/9/2017 21:00,222
30934,1/9/2017 22:00,210
30935,1/9/2017 23:00,219
30936,1/10/2017 0:00,240
30937,1/10/2017 1:00,222
30938,1/10/2017 2:00,207
30939,1/10/2017 3:00,192
30940,1/10/2017 4:00,198
30941,1/10/2017 5:00,216
30942,1/10/2017 6:00,195
30943,1/10/2017 7:00,192
30944,1/10/2017 8:00,222
30945,1/10/2017 9:00,198
30946,1/10/2017 10:00,216
30947,1/10/2017 11:00,204
30948,1/10/2017 12:00,201
30949,1/10/2017 13:00,192
30950,1/10/2017 14:00,204
30951,1/10/2017 15:00,186
30952,1/10/2017 16:00,198
30953,1/10/2017 17:00,198
30954,1/10/2017 18:00,192
30955,1/10/2017 19:00,210
30956,1/10/2017 20:00,222
30957,1/10/2017 21:00,222
30958,1/10/2017 22:00,246
30959,1/10/2017 23:00,252
30960,1/11/2017 0:00,258
30961,1/11/2017 1:00,261
30962,1/11/2017 2:00,249
30963,1/11/2017 3:00,237
30964,1/11/2017 4:00,210
30965,1/11/2017 5:00,210
30966,1/11/2017 6:00,195
30967,1/11/2017 7:00,231
30968,1/11/2017 8:00,210
30969,1/11/2017 9:00,204
30970,1/11/2017 10:00,216
30971,1/11/2017 11:00,213
30972,1/11/2017 12:00,195
30973,1/11/2017 13:00,210
30974,1/11/2017 14:00,216
30975,1/11/2017 15:00,219
30976,1/11/2017 16:00,249
30977,1/11/2017 17:00,240
30978,1/11/2017 18:00,246
30979,1/11/2017 19:00,240
30980,1/11/2017 20:00,219
30981,1/11/2017 21:00,222
30982,1/11/2017 22:00,192
30983,1/11/2017 23:00,195
30984,1/12/2017 0:00,228
30985,1/12/2017 1:00,246
30986,1/12/2017 2:00,240
30987,1/12/2017 3:00,210
30988,1/12/2017 4:00,210
30989,1/12/2017 5:00,243
30990,1/12/2017 6:00,228
30991,1/12/2017 7:00,243
30992,1/12/2017 8:00,237
30993,1/12/2017 9:00,258
30994,1/12/2017 10:00,264
30995,1/12/2017 11:00,258
30996,1/12/2017 12:00,231
30997,1/12/2017 13:00,264
30998,1/12/2017 14:00,258
30999,1/12/2017 15:00,237
31000,1/12/2017 16:00,258
31001,1/12/2017 17:00,234
31002,1/12/2017 18:00,255
31003,1/12/2017 19:00,228
31004,1/12/2017 20:00,261
31005,1/12/2017 21:00,252
31006,1/12/2017 22:00,270
31007,1/12/2017 23:00,300
31008,1/13/2017 0:00,306
31009,1/13/2017 1:00,318
31010,1/13/2017 2:00,306
31011,1/13/2017 3:00,330
31012,1/13/2017 4:00,270
31013,1/13/2017 5:00,279
31014,1/13/2017 6:00,288
31015,1/13/2017 7:00,321
31016,1/13/2017 8:00,360
31017,1/13/2017 9:00,330
31018,1/13/2017 10:00,378
31019,1/13/2017 11:00,366
31020,1/13/2017 12:00,363
31021,1/13/2017 13:00,378
31022,1/13/2017 14:00,354
31023,1/13/2017 15:00,378
31024,1/13/2017 16:00,342
31025,1/13/2017 17:00,306
31026,1/13/2017 18:00,294
31027,1/13/2017 19:00,270
31028,1/13/2017 20:00,258
31029,1/13/2017 21:00,258
31030,1/13/2017 22:00,273
31031,1/13/2017 23:00,261
31032,1/14/2017 0:00,273
31033,1/14/2017 1:00,291
31034,1/14/2017 2:00,312
31035,1/14/2017 3:00,333
31036,1/14/2017 4:00,345
31037,1/14/2017 5:00,324
31038,1/14/2017 6:00,372
31039,1/14/2017 7:00,339
31040,1/14/2017 8:00,369
31041,1/14/2017 9:00,345
31042,1/14/2017 10:00,360
31043,1/14/2017 11:00,342
31044,1/14/2017 12:00,330
31045,1/14/2017 13:00,354
31046,1/14/2017 14:00,351
31047,1/14/2017 15:00,369
31048,1/14/2017 16:00,396
31049,1/14/2017 17:00,381
31050,1/14/2017 18:00,351
31051,1/14/2017 19:00,357
31052,1/14/2017 20:00,366
31053,1/14/2017 21:00,396
31054,1/14/2017 22:00,408
31055,1/14/2017 23:00,423
31056,1/15/2017 0:00,450
31057,1/15/2017 1:00,402
31058,1/15/2017 2:00,363
31059,1/15/2017 3:00,384
31060,1/15/2017 4:00,354
31061,1/15/2017 5:00,339
31062,1/15/2017 6:00,348
31063,1/15/2017 7:00,330
31064,1/15/2017 8:00,324
31065,1/15/2017 9:00,324
31066,1/15/2017 10:00,330
31067,1/15/2017 11:00,339
31068,1/15/2017 12:00,330
31069,1/15/2017 13:00,345
31070,1/15/2017 14:00,372
31071,1/15/2017 15:00,300
31072,1/15/2017 16:00,294
31073,1/15/2017 17:00,288
31074,1/15/2017 18:00,282
31075,1/15/2017 19:00,297
31076,1/15/2017 20:00,321
31077,1/15/2017 21:00,300
31078,1/15/2017 22:00,291
31079,1/15/2017 23:00,288
31080,1/16/2017 0:00,291
31081,1/16/2017 1:00,264
31082,1/16/2017 2:00,270
31083,1/16/2017 3:00,264
31084,1/16/2017 4:00,276
31085,1/16/2017 5:00,261
31086,1/16/2017 6:00,264
31087,1/16/2017 7:00,276
31088,1/16/2017 8:00,267
31089,1/16/2017 9:00,246
31090,1/16/2017 10:00,237
31091,1/16/2017 11:00,258
31092,1/16/2017 12:00,258
31093,1/16/2017 13:00,264
31094,1/16/2017 14:00,252
31095,1/16/2017 15:00,237
31096,1/16/2017 16:00,228
31097,1/16/2017 17:00,231
31098,1/16/2017 18:00,249
31099,1/16/2017 19:00,240
31100,1/16/2017 20:00,252
31101,1/16/2017 21:00,270
31102,1/16/2017 22:00,285
31103,1/16/2017 23:00,261
31104,1/17/2017 0:00,252
31105,1/17/2017 1:00,246
31106,1/17/2017 2:00,267
31107,1/17/2017 3:00,249
31108,1/17/2017 4:00,258
31109,1/17/2017 5:00,273
31110,1/17/2017 6:00,267
31111,1/17/2017 7:00,270
31112,1/17/2017 8:00,258
31113,1/17/2017 9:00,261
31114,1/17/2017 10:00,249
31115,1/17/2017 11:00,246
31116,1/17/2017 12:00,246
31117,1/17/2017 13:00,267
31118,1/17/2017 14:00,300
31119,1/17/2017 15:00,273
31120,1/17/2017 16:00,264
31121,1/17/2017 17:00,255
31122,1/17/2017 18:00,285
31123,1/17/2017 19:00,252
31124,1/17/2017 20:00,234
31125,1/17/2017 21:00,246
31126,1/17/2017 22:00,252
31127,1/17/2017 23:00,249
31128,1/18/2017 0:00,237
31129,1/18/2017 1:00,261
31130,1/18/2017 2:00,252
31131,1/18/2017 3:00,264
31132,1/18/2017 4:00,255
31133,1/18/2017 5:00,240
31134,1/18/2017 6:00,231
31135,1/18/2017 7:00,207
31136,1/18/2017 8:00,192
31137,1/18/2017 9:00,198
31138,1/18/2017 10:00,207
31139,1/18/2017 11:00,198
31140,1/18/2017 12:00,201
31141,1/18/2017 13:00,192
31142,1/18/2017 14:00,186
31143,1/18/2017 15:00,222
31144,1/18/2017 16:00,198
31145,1/18/2017 17:00,210
31146,1/18/2017 18:00,198
31147,1/18/2017 19:00,216
31148,1/18/2017 20:00,207
31149,1/18/2017 21:00,204
31150,1/18/2017 22:00,195
31151,1/18/2017 23:00,180
31152,1/19/2017 0:00,192
31153,1/19/2017 1:00,204
31154,1/19/2017 2:00,207
31155,1/19/2017 3:00,186
31156,1/19/2017 4:00,207
31157,1/19/2017 5:00,216
31158,1/19/2017 6:00,186
31159,1/19/2017 7:00,216
31160,1/19/2017 8:00,222
31161,1/19/2017 9:00,198
31162,1/19/2017 10:00,198
31163,1/19/2017 11:00,183
31164,1/19/2017 12:00,198
31165,1/19/2017 13:00,204
31166,1/19/2017 14:00,216
31167,1/19/2017 15:00,207
31168,1/19/2017 16:00,222
31169,1/19/2017 17:00,192
31170,1/19/2017 18:00,192
31171,1/19/2017 19:00,195
31172,1/19/2017 20:00,186
31173,1/19/2017 21:00,195
31174,1/19/2017 22:00,222
31175,1/19/2017 23:00,216
31176,1/20/2017 0:00,192
31177,1/20/2017 1:00,219
31178,1/20/2017 2:00,210
31179,1/20/2017 3:00,222
31180,1/20/2017 4:00,210
31181,1/20/2017 5:00,186
31182,1/20/2017 6:00,219
31183,1/20/2017 7:00,195
31184,1/20/2017 8:00,216
31185,1/20/2017 9:00,216
31186,1/20/2017 10:00,222
31187,1/20/2017 11:00,204
31188,1/20/2017 12:00,207
31189,1/20/2017 13:00,213
31190,1/20/2017 14:00,201
31191,1/20/2017 15:00,216
31192,1/20/2017 16:00,216
31193,1/20/2017 17:00,207
31194,1/20/2017 18:00,201
31195,1/20/2017 19:00,225
31196,1/20/2017 20:00,237
31197,1/20/2017 21:00,219
31198,1/20/2017 22:00,243
31199,1/20/2017 23:00,219
31200,1/21/2017 0:00,258
31201,1/21/2017 1:00,240
31202,1/21/2017 2:00,255
31203,1/21/2017 3:00,246
31204,1/21/2017 4:00,258
31205,1/21/2017 5:00,261
31206,1/21/2017 6:00,288
31207,1/21/2017 7:00,273
31208,1/21/2017 8:00,279
31209,1/21/2017 9:00,297
31210,1/21/2017 10:00,309
31211,1/21/2017 11:00,303
31212,1/21/2017 12:00,300
31213,1/21/2017 13:00,264
31214,1/21/2017 14:00,297
31215,1/21/2017 15:00,273
31216,1/21/2017 16:00,258
31217,1/21/2017 17:00,252
31218,1/21/2017 18:00,249
31219,1/21/2017 19:00,228
31220,1/21/2017 20:00,216
31221,1/21/2017 21:00,216
31222,1/21/2017 22:00,258
31223,1/21/2017 23:00,300
31224,1/22/2017 0:00,348
31225,1/22/2017 1:00,348
31226,1/22/2017 2:00,336
31227,1/22/2017 3:00,354
31228,1/22/2017 4:00,357
31229,1/22/2017 5:00,396
31230,1/22/2017 6:00,324
31231,1/22/2017 7:00,291
31232,1/22/2017 8:00,303
31233,1/22/2017 9:00,258
31234,1/22/2017 10:00,234
31235,1/22/2017 11:00,225
31236,1/22/2017 12:00,228
31237,1/22/2017 13:00,216
31238,1/22/2017 14:00,216
31239,1/22/2017 15:00,225
31240,1/22/2017 16:00,231
31241,1/22/2017 17:00,225
31242,1/22/2017 18:00,222
31243,1/22/2017 19:00,234
31244,1/22/2017 20:00,258
31245,1/22/2017 21:00,270
31246,1/22/2017 22:00,258
31247,1/22/2017 23:00,267
31248,1/23/2017 0:00,273
31249,1/23/2017 1:00,294
31250,1/23/2017 2:00,309
31251,1/23/2017 3:00,336
31252,1/23/2017 4:00,354
31253,1/23/2017 5:00,369
31254,1/23/2017 6:00,375
31255,1/23/2017 7:00,363
31256,1/23/2017 8:00,333
31257,1/23/2017 9:00,339
31258,1/23/2017 10:00,312
31259,1/23/2017 11:00,318
31260,1/23/2017 12:00,312
31261,1/23/2017 13:00,273
31262,1/23/2017 14:00,261
31263,1/23/2017 15:00,252
31264,1/23/2017 16:00,246
31265,1/23/2017 17:00,288
31266,1/23/2017 18:00,255
31267,1/23/2017 19:00,273
31268,1/23/2017 20:00,270
31269,1/23/2017 21:00,252
31270,1/23/2017 22:00,267
31271,1/23/2017 23:00,255
31464,2/1/2017 0:00,267
31465,2/1/2017 1:00,288
31466,2/1/2017 2:00,297
31467,2/1/2017 3:00,291
31468,2/1/2017 4:00,300
31469,2/1/2017 5:00,282
31470,2/1/2017 6:00,282
31471,2/1/2017 7:00,291
31472,2/1/2017 8:00,273
31473,2/1/2017 9:00,183
31474,2/1/2017 10:00,198
31475,2/1/2017 11:00,195
31476,2/1/2017 12:00,210
31477,2/1/2017 13:00,210
31478,2/1/2017 14:00,189
31479,2/1/2017 15:00,204
31480,2/1/2017 16:00,204
31481,2/1/2017 17:00,207
31482,2/1/2017 18:00,180
31483,2/1/2017 19:00,189
31484,2/1/2017 20:00,189
31485,2/1/2017 21:00,192
31486,2/1/2017 22:00,180
31487,2/1/2017 23:00,204
31488,2/2/2017 0:00,198
31489,2/2/2017 1:00,213
31490,2/2/2017 2:00,195
31491,2/2/2017 3:00,189
31492,2/2/2017 4:00,195
31493,2/2/2017 5:00,183
31494,2/2/2017 6:00,186
31495,2/2/2017 7:00,204
31496,2/2/2017 8:00,201
31497,2/2/2017 9:00,216
31498,2/2/2017 10:00,234
31499,2/2/2017 11:00,216
31500,2/2/2017 12:00,240
31501,2/2/2017 13:00,207
31502,2/2/2017 14:00,204
31503,2/2/2017 15:00,222
31504,2/2/2017 16:00,234
31505,2/2/2017 17:00,240
31506,2/2/2017 18:00,234
31507,2/2/2017 19:00,204
31508,2/2/2017 20:00,204
31509,2/2/2017 21:00,222
31510,2/2/2017 22:00,201
31511,2/2/2017 23:00,210
31512,2/3/2017 0:00,222
31513,2/3/2017 1:00,222
31514,2/3/2017 2:00,234
31515,2/3/2017 3:00,249
31516,2/3/2017 4:00,270
31517,2/3/2017 5:00,249
31518,2/3/2017 6:00,246
31519,2/3/2017 7:00,279
31520,2/3/2017 8:00,270
31521,2/3/2017 9:00,240
31522,2/3/2017 10:00,207
31523,2/3/2017 11:00,216
31524,2/3/2017 12:00,207
31525,2/3/2017 13:00,195
31526,2/3/2017 14:00,183
31527,2/3/2017 15:00,186
31528,2/3/2017 16:00,186
31529,2/3/2017 17:00,174
31530,2/3/2017 18:00,201
31531,2/3/2017 19:00,210
31532,2/3/2017 20:00,228
31533,2/3/2017 21:00,225
31534,2/3/2017 22:00,228
31535,2/3/2017 23:00,276
31536,2/4/2017 0:00,336
31537,2/4/2017 1:00,354
31538,2/4/2017 2:00,294
31539,2/4/2017 3:00,318
31540,2/4/2017 4:00,276
31541,2/4/2017 5:00,297
31542,2/4/2017 6:00,294
31543,2/4/2017 7:00,276
31544,2/4/2017 8:00,243
31545,2/4/2017 9:00,240
31546,2/4/2017 10:00,246
31547,2/4/2017 11:00,261
31548,2/4/2017 12:00,240
31549,2/4/2017 13:00,228
31550,2/4/2017 14:00,219
31551,2/4/2017 15:00,234
31552,2/4/2017 16:00,252
31553,2/4/2017 17:00,225
31554,2/4/2017 18:00,234
31555,2/4/2017 19:00,240
31556,2/4/2017 20:00,258
31557,2/4/2017 21:00,246
31558,2/4/2017 22:00,246
31559,2/4/2017 23:00,237
31560,2/5/2017 0:00,246
31561,2/5/2017 1:00,222
31562,2/5/2017 2:00,240
31563,2/5/2017 3:00,240
31564,2/5/2017 4:00,243
31565,2/5/2017 5:00,243
31566,2/5/2017 6:00,264
31567,2/5/2017 7:00,270
31568,2/5/2017 8:00,297
31569,2/5/2017 9:00,282
31570,2/5/2017 10:00,276
31571,2/5/2017 11:00,288
31572,2/5/2017 12:00,264
31573,2/5/2017 13:00,237
31574,2/5/2017 14:00,249
31575,2/5/2017 15:00,225
31576,2/5/2017 16:00,222
31577,2/5/2017 17:00,255
31578,2/5/2017 18:00,240
31579,2/5/2017 19:00,276
31580,2/5/2017 20:00,252
31581,2/5/2017 21:00,252
31582,2/5/2017 22:00,249
31583,2/5/2017 23:00,261
31584,2/6/2017 0:00,285
31585,2/6/2017 1:00,258
31586,2/6/2017 2:00,288
31587,2/6/2017 3:00,342
31588,2/6/2017 4:00,324
31589,2/6/2017 5:00,360
31590,2/6/2017 6:00,372
31591,2/6/2017 7:00,387
31592,2/6/2017 8:00,366
31593,2/6/2017 9:00,333
31594,2/6/2017 10:00,312
31595,2/6/2017 11:00,270
31596,2/6/2017 12:00,270
31597,2/6/2017 13:00,261
31598,2/6/2017 14:00,255
31599,2/6/2017 15:00,267
31600,2/6/2017 16:00,237
31601,2/6/2017 17:00,240
31602,2/6/2017 18:00,225
31603,2/6/2017 19:00,249
31604,2/6/2017 20:00,252
31605,2/6/2017 21:00,267
31606,2/6/2017 22:00,201
31607,2/6/2017 23:00,216
31608,2/7/2017 0:00,189
31609,2/7/2017 1:00,225
31610,2/7/2017 2:00,219
31611,2/7/2017 3:00,213
31612,2/7/2017 4:00,195
31613,2/7/2017 5:00,201
31614,2/7/2017 6:00,216
31615,2/7/2017 7:00,213
31616,2/7/2017 8:00,222
31617,2/7/2017 9:00,219
31618,2/7/2017 10:00,243
31619,2/7/2017 11:00,213
31620,2/7/2017 12:00,222
31621,2/7/2017 13:00,243
31622,2/7/2017 14:00,210
31623,2/7/2017 15:00,210
31624,2/7/2017 16:00,198
31625,2/7/2017 17:00,225
31626,2/7/2017 18:00,207
31627,2/7/2017 19:00,252
31628,2/7/2017 20:00,252
31629,2/7/2017 21:00,234
31630,2/7/2017 22:00,234
31631,2/7/2017 23:00,285
31632,2/8/2017 0:00,276
31633,2/8/2017 1:00,252
31634,2/8/2017 2:00,249
31635,2/8/2017 3:00,261
31636,2/8/2017 4:00,225
31637,2/8/2017 5:00,213
31638,2/8/2017 6:00,189
31639,2/8/2017 7:00,210
31640,2/8/2017 8:00,204
31641,2/8/2017 9:00,183
31642,2/8/2017 10:00,198
31643,2/8/2017 11:00,192
31644,2/8/2017 12:00,180
31645,2/8/2017 13:00,180
31646,2/8/2017 14:00,198
31647,2/8/2017 15:00,192
31648,2/8/2017 16:00,198
31649,2/8/2017 17:00,186
31650,2/8/2017 18:00,189
31651,2/8/2017 19:00,207
31652,2/8/2017 20:00,225
31653,2/8/2017 21:00,225
31654,2/8/2017 22:00,204
31655,2/8/2017 23:00,249
31656,2/9/2017 0:00,252
31657,2/9/2017 1:00,270
31658,2/9/2017 2:00,234
31659,2/9/2017 3:00,222
31660,2/9/2017 4:00,228
31661,2/9/2017 5:00,213
31662,2/9/2017 6:00,198
31663,2/9/2017 7:00,186
31664,2/9/2017 8:00,204
31665,2/9/2017 9:00,207
31666,2/9/2017 10:00,192
31667,2/9/2017 11:00,201
31668,2/9/2017 12:00,198
31669,2/9/2017 13:00,216
31670,2/9/2017 14:00,222
31671,2/9/2017 15:00,228
31672,2/9/2017 16:00,213
31673,2/9/2017 17:00,228
31674,2/9/2017 18:00,228
31675,2/9/2017 19:00,240
31676,2/9/2017 20:00,210
31677,2/9/2017 21:00,258
31678,2/9/2017 22:00,219
31679,2/9/2017 23:00,225
31680,2/10/2017 0:00,201
31681,2/10/2017 1:00,183
31682,2/10/2017 2:00,219
31683,2/10/2017 3:00,201
31684,2/10/2017 4:00,207
31685,2/10/2017 5:00,225
31686,2/10/2017 6:00,222
31687,2/10/2017 7:00,231
31688,2/10/2017 8:00,237
31689,2/10/2017 9:00,264
31690,2/10/2017 10:00,261
31691,2/10/2017 11:00,234
31692,2/10/2017 12:00,225
31693,2/10/2017 13:00,204
31694,2/10/2017 14:00,213
31695,2/10/2017 15:00,204
31696,2/10/2017 16:00,213
31697,2/10/2017 17:00,213
31698,2/10/2017 18:00,219
31699,2/10/2017 19:00,198
31700,2/10/2017 20:00,204
31701,2/10/2017 21:00,234
31702,2/10/2017 22:00,231
31703,2/10/2017 23:00,213
31704,2/11/2017 0:00,228
31705,2/11/2017 1:00,198
31706,2/11/2017 2:00,210
31707,2/11/2017 3:00,210
31708,2/11/2017 4:00,195
31709,2/11/2017 5:00,228
31710,2/11/2017 6:00,228
31711,2/11/2017 7:00,219
31712,2/11/2017 8:00,198
31713,2/11/2017 9:00,210
31714,2/11/2017 10:00,213
31715,2/11/2017 11:00,204
31716,2/11/2017 12:00,231
31717,2/11/2017 13:00,252
31718,2/11/2017 14:00,249
31719,2/11/2017 15:00,228
31720,2/11/2017 16:00,231
31721,2/11/2017 17:00,231
31722,2/11/2017 18:00,219
31723,2/11/2017 19:00,213
31724,2/11/2017 20:00,246
31725,2/11/2017 21:00,240
31726,2/11/2017 22:00,228
31727,2/11/2017 23:00,195
31728,2/12/2017 0:00,228
31729,2/12/2017 1:00,213
31730,2/12/2017 2:00,216
31731,2/12/2017 3:00,219
31732,2/12/2017 4:00,228
31733,2/12/2017 5:00,213
31734,2/12/2017 6:00,276
31735,2/12/2017 7:00,324
31736,2/12/2017 8:00,342
31737,2/12/2017 9:00,309
31738,2/12/2017 10:00,258
31739,2/12/2017 11:00,246
31740,2/12/2017 12:00,216
31741,2/12/2017 13:00,216
31742,2/12/2017 14:00,204
31743,2/12/2017 15:00,216
31744,2/12/2017 16:00,228
31745,2/12/2017 17:00,249
31746,2/12/2017 18:00,195
31747,2/12/2017 19:00,225
31748,2/12/2017 20:00,228
31749,2/12/2017 21:00,219
31750,2/12/2017 22:00,204
31751,2/12/2017 23:00,216
31752,2/13/2017 0:00,240
31753,2/13/2017 1:00,255
31754,2/13/2017 2:00,282
31755,2/13/2017 3:00,288
31756,2/13/2017 4:00,294
31757,2/13/2017 5:00,255
31758,2/13/2017 6:00,228
31759,2/13/2017 7:00,213
31760,2/13/2017 8:00,228
31761,2/13/2017 9:00,249
31762,2/13/2017 10:00,288
31763,2/13/2017 11:00,264
31764,2/13/2017 12:00,228
31765,2/13/2017 13:00,225
31766,2/13/2017 14:00,249
31767,2/13/2017 15:00,204
31768,2/13/2017 16:00,231
31769,2/13/2017 17:00,249
31770,2/13/2017 18:00,252
31771,2/13/2017 19:00,249
31772,2/13/2017 20:00,279
31773,2/13/2017 21:00,273
31774,2/13/2017 22:00,285
31775,2/13/2017 23:00,315
31776,2/14/2017 0:00,405
31777,2/14/2017 1:00,441
31778,2/14/2017 2:00,288
31779,2/14/2017 3:00,201
31780,2/14/2017 4:00,219
31781,2/14/2017 5:00,210
31782,2/14/2017 6:00,210
31783,2/14/2017 7:00,240
31784,2/14/2017 8:00,231
31785,2/14/2017 9:00,219
31786,2/14/2017 10:00,240
31787,2/14/2017 11:00,255
31788,2/14/2017 12:00,246
31789,2/14/2017 13:00,228
31790,2/14/2017 14:00,228
31791,2/14/2017 15:00,243
31792,2/14/2017 16:00,222
31793,2/14/2017 17:00,207
31794,2/14/2017 18:00,222
31795,2/14/2017 19:00,210
31796,2/14/2017 20:00,240
31797,2/14/2017 21:00,255
31798,2/14/2017 22:00,255
31799,2/14/2017 23:00,294
31800,2/15/2017 0:00,288
31801,2/15/2017 1:00,309
31802,2/15/2017 2:00,258
31803,2/15/2017 3:00,243
31804,2/15/2017 4:00,258
31805,2/15/2017 5:00,210
31806,2/15/2017 6:00,222
31807,2/15/2017 7:00,219
31808,2/15/2017 8:00,210
31809,2/15/2017 9:00,240
31810,2/15/2017 10:00,246
31811,2/15/2017 11:00,225
31812,2/15/2017 12:00,246
31813,2/15/2017 13:00,273
31814,2/15/2017 14:00,288
31815,2/15/2017 15:00,282
31816,2/15/2017 16:00,267
31817,2/15/2017 17:00,279
31818,2/15/2017 18:00,255
31819,2/15/2017 19:00,270
31820,2/15/2017 20:00,258
31821,2/15/2017 21:00,276
31822,2/15/2017 22:00,258
31823,2/15/2017 23:00,240
31824,2/16/2017 0:00,288
31825,2/16/2017 1:00,261
31826,2/16/2017 2:00,279
31827,2/16/2017 3:00,282
31828,2/16/2017 4:00,285
31829,2/16/2017 5:00,282
31830,2/16/2017 6:00,306
31831,2/16/2017 7:00,312
31832,2/16/2017 8:00,300
31833,2/16/2017 9:00,324
31834,2/16/2017 10:00,294
31835,2/16/2017 11:00,315
31836,2/16/2017 12:00,267
31837,2/16/2017 13:00,267
31838,2/16/2017 14:00,270
31839,2/16/2017 15:00,243
31840,2/16/2017 16:00,261
31841,2/16/2017 17:00,210
31842,2/16/2017 18:00,273
31843,2/16/2017 19:00,258
31844,2/16/2017 20:00,288
31845,2/16/2017 21:00,282
31846,2/16/2017 22:00,297
31847,2/16/2017 23:00,288
31848,2/17/2017 0:00,285
31849,2/17/2017 1:00,273
31850,2/17/2017 2:00,264
31851,2/17/2017 3:00,306
31852,2/17/2017 4:00,300
31853,2/17/2017 5:00,297
31854,2/17/2017 6:00,327
31855,2/17/2017 7:00,312
31856,2/17/2017 8:00,309
31857,2/17/2017 9:00,312
31858,2/17/2017 10:00,312
31859,2/17/2017 11:00,306
31860,2/17/2017 12:00,279
31861,2/17/2017 13:00,273
31862,2/17/2017 14:00,267
31863,2/17/2017 15:00,294
31864,2/17/2017 16:00,294
31865,2/17/2017 17:00,279
31866,2/17/2017 18:00,288
31867,2/17/2017 19:00,282
31868,2/17/2017 20:00,282
31869,2/17/2017 21:00,288
31870,2/17/2017 22:00,264
31871,2/17/2017 23:00,285
31872,2/18/2017 0:00,273
31873,2/18/2017 1:00,321
31874,2/18/2017 2:00,333
31875,2/18/2017 3:00,321
31876,2/18/2017 4:00,342
31877,2/18/2017 5:00,339
31878,2/18/2017 6:00,339
31879,2/18/2017 7:00,342
31880,2/18/2017 8:00,387
31881,2/18/2017 9:00,399
31882,2/18/2017 10:00,384
31883,2/18/2017 11:00,372
31884,2/18/2017 12:00,357
31885,2/18/2017 13:00,360
31886,2/18/2017 14:00,348
