"Severity","Safety_Score","Days_Since_Inspection","Total_Safety_Complaints","Control_Metric","Turbulence_In_gforces","Cabin_Temperature","Accident_Type_Code","Max_Elevation","Violations","Adverse_Weather_Metric","Accident_ID"
"Significant_Damage_And_Fatalities",58.0821917808219,15,2,62.3518687329079,0.402662098809953,79.83,3,22470.3747333267,2,0.112551766589855,7444
"Highly_Fatal_And_Damaging",35.0684931506849,11,0,70.1458523245214,0.308900829426614,83.36,5,23770.7567352549,4,0.0155641500919886,7899
"Significant_Damage_And_Fatalities",20.1369863013699,15,1,54.922515952598,0.34965091958168,76.49,4,31533.3961527062,1,0.0577759264269542,6343
"Highly_Fatal_And_Damaging",27.1232876712329,13,0,76.5268915223336,0.281854309412189,77.87,1,31758.9281763219,3,1.17326989952711,4980
"Minor_Damage_And_Injuries",38.8584474885845,17,7,65.4512306289882,0.272478182473855,80.95,2,39069.3760403725,2,0.529397252616345,11537
"Significant_Damage_And_Fatalities",34.0639269406393,11,1,56.9279854147676,0.522748647673999,81.42,1,45027.3857299155,3,1.69386357691072,6370
"Highly_Fatal_And_Damaging",27.8995433789954,13,8,64.4029170464904,0.417086909484313,77.91,1,29021.2749490607,2,1.06520768095319,2337
"Significant_Damage_And_Serious_Injuries",23.6529680365297,18,7,78.0765724703738,0.397974035340786,87.34,6,49095.2502059493,4,0.0131871755343616,3976
"Minor_Damage_And_Injuries",36.0730593607306,17,1,71.5587967183227,0.333423007573026,79.85,5,36002.5313878639,3,0.0244090469441248,11836
"Significant_Damage_And_Serious_Injuries",57.4885844748858,8,0,73.2907930720146,0.352175261449693,76.93,5,24044.671508818,2,0.0160590028237088,7192
"Minor_Damage_And_Injuries",56.8493150684931,11,0,73.4275296262534,0.419971871619185,78.56,2,23026.6296640072,2,0.314050656397823,4472
"Minor_Damage_And_Injuries",32.8767123287671,18,7,54.5578851412944,0.372009376126938,79.53,2,32417.9301673667,4,0.438728976114531,7831
"Highly_Fatal_And_Damaging",33.6073059360731,18,6,43.0720145852325,0.47911359538406,77.52,2,19136.0861004631,3,0.253283470951117,11571
"Significant_Damage_And_Fatalities",73.5159817351598,10,1,65.9070191431176,0.298803461954562,77.66,7,22925.9320383748,0,0.00220164886877366,7121
"Significant_Damage_And_Serious_Injuries",37.0776255707762,14,12,71.8778486782133,0.350011539848539,79.2,6,31993.458888341,1,0.00813834268126686,3429
"Minor_Damage_And_Injuries",74.1095890410959,6,9,73.6554238833182,0.334144248106743,77.5,4,30360.2984407479,3,0.0556599827434588,2416
"Significant_Damage_And_Fatalities",57.1232876712329,15,16,57.9762989972653,0.478392354850342,78.97,7,43425.6129456688,4,0.00374946475117307,3409
"Minor_Damage_And_Injuries",53.9269406392694,12,7,77.028258887876,0.324768121168409,81.26,2,31661.6288095643,1,0.429534515417133,5548
"Minor_Damage_And_Injuries",40.6392694063927,13,19,53.6007292616226,0.606412549585286,80.32,4,47156.9384261401,3,0.086532665384485,7009
"Minor_Damage_And_Injuries",43.3333333333333,15,10,63.7648131267092,0.448460872701046,76.31,2,25806.0480465467,1,0.35017958188076,11560
"Significant_Damage_And_Serious_Injuries",20.0456621004566,19,8,62.1695533272562,0.492095924990984,79.67,3,32187.5437770809,2,0.160231707920052,11877
"Significant_Damage_And_Serious_Injuries",58.4931506849315,4,10,51.0027347310848,0.768691669671836,77.12,6,47156.9384261401,4,0.0117758107745166,3109
"Highly_Fatal_And_Damaging",30,13,8,73.0628988149499,0.333062387306166,77.38,4,17884.8085447038,2,0.0317004518773675,737
"Significant_Damage_And_Fatalities",48.8584474885845,17,5,69.7812215132179,0.228843130183916,83.22,7,30696.568878763,1,0.00279628317028023,6742
"Significant_Damage_And_Serious_Injuries",39.9543378995434,13,2,69.5989061075661,0.355060223584565,77.65,3,21725.0436341783,3,0.107222523097217,7636
"Significant_Damage_And_Fatalities",73.4246575342466,10,19,69.5533272561531,0.283296790479625,80.09,2,40139.0396270965,2,0.543669818666285,10269
"Minor_Damage_And_Injuries",21.324200913242,21,6,80.9936189608022,0.291591056617381,79.88,4,27249.2882011085,2,0.0499587226487135,3305
"Highly_Fatal_And_Damaging",48.2648401826484,7,6,75.1139471285324,0.288345474215651,79.51,4,32183.6566153411,0,0.0592112001916615,11041
"Significant_Damage_And_Fatalities",25.2511415525114,14,8,38.9699179580674,0.707746844572664,78.46,4,40671.2750670239,1,0.0735227854053321,9773
"Minor_Damage_And_Injuries",76.1187214611872,6,17,65.9070191431176,0.398695275874504,77.36,7,29457.6884896503,1,0.00265756641815923,1702
"Minor_Damage_And_Injuries",57.5799086757991,11,9,83.9106654512306,0.242907320591417,83.11,7,30207.8523138926,3,0.00290611292624657,5846
"Highly_Fatal_And_Damaging",20.5022831050228,15,9,86.6453965360073,0.312146411828345,82.31,4,29715.3910975432,2,0.0544392802512786,2423
"Significant_Damage_And_Fatalities",61.8721461187214,13,20,64.2661804922516,0.408071402812838,77.39,7,45795.5029606522,1,0.0042971745609235,3724
"Highly_Fatal_And_Damaging",5.75342465753425,20,0,76.0255241567913,0.394367832672196,79.01,4,44409.5661929747,2,0.0824277038157889,5062
"Significant_Damage_And_Fatalities",24.1552511415525,14,5,45.5332725615314,0.424659935088352,81.45,4,30677.1054511937,3,0.0553078262715637,4556
"Minor_Damage_And_Injuries",37.3972602739726,17,0,69.1886964448496,0.408792643346556,78.32,2,23214.4912184096,2,0.3100966719209,4938
"Significant_Damage_And_Serious_Injuries",57.0776255707762,15,1,56.1531449407475,0.546910205553552,77.04,4,30982.4858135607,2,0.0564238689532988,10795
"Significant_Damage_And_Fatalities",69.3607305936073,11,10,69.0063810391978,0.428266137756942,77.82,4,9560.90943938469,2,0.016530971355129,10817
"Significant_Damage_And_Fatalities",30.1826484018265,12,0,52.9626253418414,0.382467363865849,77.99,1,23825.2466613463,1,0.867035653679287,11628
"Significant_Damage_And_Fatalities",19.5433789954338,15,44,54.7857793983592,0.467573746844573,83.56,4,27190.7936061396,2,0.0503257845074554,10537
"Minor_Damage_And_Injuries",55.0228310502283,12,4,57.4749316317229,0.42538117562207,76.09,5,42842.0382744754,1,0.0282665799569333,2054
"Minor_Damage_And_Injuries",54.8858447488584,12,1,65.4512306289882,0.578644789037144,79.66,2,22671.8172128642,0,0.307623471832018,3549
"Minor_Damage_And_Injuries",40.1826484018265,13,4,55.9252506836828,0.444854670032455,84.87,4,27569.7208350064,2,0.0507365851904243,102
"Significant_Damage_And_Serious_Injuries",38.7671232876712,14,5,59.4804010938925,0.47190119004688,83.92,1,43419.8755634569,1,1.62366182311179,8427
"Minor_Damage_And_Injuries",43.7899543378995,15,3,69.4165907019143,0.306376487558601,79.28,2,42416.2704287528,3,0.573748943852159,4613
"Minor_Damage_And_Injuries",39.8173515981735,17,3,59.2980856882407,0.538976559682654,77.85,4,32127.8884623933,2,0.0593966255335747,2550
"Significant_Damage_And_Serious_Injuries",26.1187214611872,17,1,82.4521422060164,0.18809304002885,82.97,2,38360.5730719553,1,0.519355070097568,5458
"Significant_Damage_And_Serious_Injuries",25.5707762557078,18,2,62.0783956244303,0.518421204471691,79.1,3,24133.6121321743,1,0.120843466623102,751
"Minor_Damage_And_Injuries",48.9954337899543,14,9,37.6481312670921,0.607133790119004,86.59,7,28384.5263097579,2,0.00285292274889008,8593
"Significant_Damage_And_Serious_Injuries",22.2831050228311,18,10,66.0437556973564,0.254447169130905,76.21,6,26271.8716314514,2,0.00691660370224402,7362
"Highly_Fatal_And_Damaging",61.4155251141552,14,0,39.8814949863264,0.634901550667147,76.33,2,49762.7970613739,2,0.678555591591014,8306
"Minor_Damage_And_Injuries",31.5981735159817,19,9,69.3254329990884,0.380303642264695,78.27,5,31041.7385112057,2,0.0210028454861726,10871
"Significant_Damage_And_Serious_Injuries",42.3744292237443,12,1,90.154968094804,0.297000360620267,77.73,3,26032.9419014836,2,0.12870766465902,4131
"Highly_Fatal_And_Damaging",46.0730593607306,8,3,59.2980856882407,0.364796970789758,78.09,3,28135.9173146792,2,0.141031133810539,6011
"Minor_Damage_And_Injuries",62.0091324200913,6,19,56.7000911577028,0.672406058420483,77.55,5,34371.8627634336,3,0.0235713550866848,1106
"Significant_Damage_And_Fatalities",68.7214611872146,11,15,69.0063810391978,0.373091236927515,88.48,2,38384.4318243461,4,0.520190230407246,10539
"Significant_Damage_And_Serious_Injuries",47.8995433789954,17,22,53.7830446672744,0.437642264695276,79.37,6,23007.8887592863,0,0.0053353160716145,9208
"Significant_Damage_And_Serious_Injuries",24.8858447488584,18,9,82.9079307201459,0.337750450775333,79.2,6,32328.2199170687,2,0.00765408891041451,1680
"Highly_Fatal_And_Damaging",35.7077625570776,11,7,68.5050136736554,0.247595384060584,78.4,7,20061.5449045476,1,0.00157999699052863,1596
"Minor_Damage_And_Injuries",43.972602739726,15,11,72.0145852324522,0.309982690227191,76.92,7,25158.3121080831,1,0.00237840507512804,10595
"Highly_Fatal_And_Damaging",18.7214611872146,16,1,74.2479489516864,0.238940497655968,78.7,4,23049.1459255511,2,0.0422835255042087,1289
"Minor_Damage_And_Injuries",65.0228310502283,9,0,68.003646308113,0.240022358456545,76.61,4,32800.8368678312,2,0.05994597155975,9010
"Minor_Damage_And_Injuries",58.2648401826484,11,7,76.8915223336372,0.426823656689506,82.92,5,29213.2781256254,1,0.0203538907847209,1422
"Highly_Fatal_And_Damaging",16.5296803652968,16,0,71.7866909753874,0.398695275874504,76.88,1,31038.9017902922,4,1.1418573845188,9099
"Minor_Damage_And_Injuries",53.8812785388128,12,11,70.1002734731085,0.354699603317706,75.33,2,43310.6014766505,0,0.582155821255315,4840
"Highly_Fatal_And_Damaging",43.4703196347032,15,7,52.3245214220602,0.46865560764515,81.89,5,35275.1736500642,1,0.0227672349062548,396
"Significant_Damage_And_Fatalities",34.5662100456621,11,6,50.7748404740201,0.481277316985214,85.53,4,37212.1921502745,2,0.0680573980642769,3833
"Significant_Damage_And_Serious_Injuries",17.351598173516,20,12,62.5341841385597,0.276805625676163,76.74,3,19136.2788759055,2,0.0945616410103572,117
"Highly_Fatal_And_Damaging",15.7077625570776,17,0,71.8322698268004,0.315752614496934,85.04,4,21536.2194666649,2,0.0392372027056285,11303
"Significant_Damage_And_Serious_Injuries",31.9634703196347,15,7,70.0091157702826,0.333062387306166,78.58,6,27480.0655746523,3,0.00644871247685485,3391
"Significant_Damage_And_Fatalities",58.9954337899543,14,8,64.4029170464904,0.462525063108547,76.13,6,33138.5437445535,2,0.00767206096520061,4531
"Highly_Fatal_And_Damaging",36.1643835616438,11,3,77.9854147675479,0.250840966462315,77.34,2,26430.500959507,1,0.35682265469168,5825
"Highly_Fatal_And_Damaging",29.8630136986301,12,6,74.9316317228806,0.229203750450775,77.63,7,37119.5433800372,2,0.00347140189585361,7855
"Minor_Damage_And_Injuries",27.1232876712329,20,2,62.0328167730173,0.452067075369635,79.72,4,12598.3641491423,2,0.0217637427833155,10001
"Minor_Damage_And_Injuries",57.7168949771689,11,4,77.073837739289,0.232449332852506,80.99,1,34239.8497938214,0,1.2581610297204,11995
"Significant_Damage_And_Fatalities",9.31506849315068,19,9,49.8632634457612,0.362272628921745,81.2,4,38634.4918369471,1,0.0707412082678978,6307
"Significant_Damage_And_Fatalities",54.7488584474886,15,3,58.6144029170465,0.219467003245582,80.12,3,26210.1922272661,1,0.131214852950511,10800
"Minor_Damage_And_Injuries",48.2648401826484,14,2,67.4111212397448,0.300606563288856,77.49,2,33848.1611167429,2,0.459495411657297,6052
"Minor_Damage_And_Injuries",53.8812785388128,12,7,66.9553327256153,0.302770284890011,77.03,2,42734.0613091042,2,0.579515445156363,1507
"Highly_Fatal_And_Damaging",23.0593607305936,14,15,56.1987237921604,0.362633249188604,80.55,6,39646.0018104717,3,0.0102550034172396,8286
"Highly_Fatal_And_Damaging",29.1324200913242,13,10,82.0875113947128,0.268871979805265,78.65,7,14957.1522640326,2,0.00135636474701727,2440
"Minor_Damage_And_Injuries",41.2785388127854,13,17,53.6007292616226,0.548713306887847,83.73,3,39380.2913549638,2,0.194627896518072,6531
"Minor_Damage_And_Injuries",63.1050228310502,6,12,52.6891522333637,0.366960692390912,77.8,2,44097.2431589665,1,0.592942659255445,5495
"Highly_Fatal_And_Damaging",22.0547945205479,15,7,92.3883318140383,0.185208077893978,81.03,4,28994.8333817836,1,0.0529759992897854,1554
"Significant_Damage_And_Serious_Injuries",38.5844748858447,13,5,70.8751139471286,0.307458348359178,84.92,3,38405.2090260466,1,0.191426209105848,9175
"Highly_Fatal_And_Damaging",46.027397260274,8,8,66.2260711030082,0.572514244500541,79,1,29433.3007197522,2,1.08869848224258,3838
"Significant_Damage_And_Serious_Injuries",20.5022831050228,19,2,77.3473108477666,0.355781464118283,76.75,3,15865.8721701261,1,0.0807340349465771,2891
"Significant_Damage_And_Serious_Injuries",40.3196347031963,13,13,71.8778486782133,0.355420843851424,78.93,6,53323.6708564959,1,0.0121013358844603,10995
"Minor_Damage_And_Injuries",38.0365296803653,13,2,55.9708295350957,0.585496574107465,83.08,4,28454.4613989612,2,0.0520195059207914,9426
"Highly_Fatal_And_Damaging",19.9543378995434,16,4,65.8614402917047,0.399416516408222,80.12,4,15301.2519569662,2,0.0266542637449122,315
"Highly_Fatal_And_Damaging",40.7762557077626,9,1,92.616226071103,0.22379444644789,79.43,3,37268.6477821181,1,0.186393853167304,12495
"Significant_Damage_And_Serious_Injuries",36.7579908675799,14,10,59.7082953509572,0.407710782545979,79.56,3,24784.5496889019,3,0.121638567542421,983
"Highly_Fatal_And_Damaging",38.2648401826484,10,1,77.028258887876,0.324768121168409,80.21,7,45031.0840390284,2,0.00400200391853314,1609
"Highly_Fatal_And_Damaging",59.4063926940639,14,9,38.9699179580674,0.785640822214209,77.27,2,35589.5936216274,2,0.480311362723386,11354
"Significant_Damage_And_Fatalities",73.5159817351598,10,19,69.5533272561531,0.246874143526866,78.2,4,23275.6522223314,2,0.0423891336784103,8968
"Highly_Fatal_And_Damaging",4.65753424657534,20,8,64.9954421148587,0.458918860439956,83.36,1,32394.7045379385,2,1.18433439338999,9396
"Highly_Fatal_And_Damaging",50.1369863013699,6,3,72.151321786691,0.308900829426614,78.27,4,33425.2255805168,1,0.0613438548147005,1925
"Minor_Damage_And_Injuries",63.6986301369863,10,12,57.2470373746582,0.538615939415795,82.2,2,31738.5463084419,1,0.429534515417133,11016
"Significant_Damage_And_Serious_Injuries",44.337899543379,12,1,65.1321786690975,0.330538045438154,80.77,2,23768.2796029631,3,0.320229608370603,6271
"Significant_Damage_And_Fatalities",25.8904109589041,14,1,49.2707383773929,0.438002884962135,80.23,3,32732.6183611824,1,0.163199733689906,6222
"Significant_Damage_And_Serious_Injuries",42.283105022831,12,18,60.665451230629,0.353617742517129,78.55,7,45795.5029606522,3,0.00399140734965052,7099
"Highly_Fatal_And_Damaging",39.8173515981735,10,18,58.0674567000912,0.434396682293545,80.98,4,50314.7204576381,3,0.0966766638812981,5885
"Minor_Damage_And_Injuries",44.0182648401826,12,6,30.7201458523245,0.820260367832672,76.37,5,29067.5618479554,4,0.0199277151957828,8941
"Significant_Damage_And_Serious_Injuries",30.3196347031963,16,5,70.464904284412,0.394728452939055,76.53,3,44556.1666064992,2,0.217998520668368,7990
"Minor_Damage_And_Injuries",56.027397260274,12,2,93.6645396536008,0.176553191489361,82.67,2,34177.244084915,3,0.462514456126825,6419
"Significant_Damage_And_Serious_Injuries",54.7488584474886,9,9,78.5779398359162,0.311064551027768,80.75,5,34578.1339583837,2,0.0227520656738623,11186
"Significant_Damage_And_Fatalities",30.3196347031963,12,5,55.3783044667274,0.253004688063469,87.65,1,32919.0524774902,1,1.20364148403587,6300
"Significant_Damage_And_Serious_Injuries",42.1917808219178,12,2,69.1431175934367,0.320080057699243,81.2,5,28510.1224862741,3,0.0188573942980396,2752
"Highly_Fatal_And_Damaging",13.7899543378995,17,12,63.3090246125798,0.251922827262892,77.29,4,30477.3190817566,2,0.0556296473123615,8083
"Significant_Damage_And_Fatalities",35.2054794520548,11,12,50.1823154056518,0.484522899386945,77.67,4,36010.8964759583,3,0.0664512614802825,6773
"Significant_Damage_And_Serious_Injuries",57.1689497716895,8,5,89.2433910665451,0.25985647313379,80.05,6,35640.0523344145,1,0.00923431990173697,406
"Significant_Damage_And_Serious_Injuries",18.9041095890411,19,8,64.3573381950775,0.337389830508475,78.52,1,42453.4527180898,1,1.55274182690122,10407
"Highly_Fatal_And_Damaging",44.8401826484018,8,10,73.9744758432088,0.339553552109629,80.61,4,33892.7702492079,1,0.0620379742960961,11959
"Minor_Damage_And_Injuries",31.1872146118721,19,38,70.6016408386509,0.339914172376487,79.22,5,48367.5893217614,1,0.0330801193794526,174
"Highly_Fatal_And_Damaging",19.1780821917808,21,0,57.0191431175934,0.375976199062387,81.82,7,25229.7819974548,1,0.00226741238790717,10224
"Highly_Fatal_And_Damaging",20.3196347031963,15,8,76.9371011850502,0.284378651280202,82.12,4,25245.6347673321,2,0.0455923069020736,1935
"Minor_Damage_And_Injuries",44.4292237442922,15,2,68.003646308113,0.240022358456545,75.71,2,25598.804538292,0,0.346527327910913,5652
"Significant_Damage_And_Fatalities",40.6392694063927,9,6,46.0802187784868,0.408071402812838,78.06,2,26365.8261288618,4,0.357094606519919,8510
"Highly_Fatal_And_Damaging",16.5296803652968,17,29,63.9015496809481,0.379582401730977,77.91,6,34422.3971922439,3,0.00841764201499157,11783
"Highly_Fatal_And_Damaging",61.5068493150685,10,5,45.2597994530538,0.478392354850342,81.8,7,36969.1983790329,1,0.00360683476794685,627
"Significant_Damage_And_Fatalities",27.4429223744292,13,1,44.8951686417502,0.409874504147133,79.22,2,35508.1831470116,3,0.482942371692265,5598
"Highly_Fatal_And_Damaging",25.296803652968,14,3,76.8003646308113,0.242907320591417,80.06,3,33319.4538870578,3,0.164830368934041,10848
"Minor_Damage_And_Injuries",27.4885844748858,20,3,71.7866909753874,0.446657771366751,79.8,2,25114.395402466,2,0.339470394778478,7159
"Significant_Damage_And_Serious_Injuries",42.1917808219178,12,0,63.8559708295351,0.302770284890011,84.48,3,30580.7516297544,4,0.150239798754167,1351
"Significant_Damage_And_Fatalities",29.9543378995434,22,0,66.6818596171377,0.306376487558601,83.58,7,33784.9537224768,1,0.00329233679584091,8671
"Significant_Damage_And_Serious_Injuries",27.8995433789954,17,6,76.5724703737466,0.265987017670393,76.98,6,25045.593970414,2,0.00609996954808046,6946
"Highly_Fatal_And_Damaging",25.1598173515982,14,11,65.587967183227,0.236776776054814,81.88,1,22730.4709071459,0,0.832143765453817,2120
"Minor_Damage_And_Injuries",42.283105022831,16,7,65.1321786690975,0.329095564370718,80.03,1,32562.5772352937,3,1.18304526786249,5439
"Significant_Damage_And_Serious_Injuries",21.9178082191781,18,13,62.8076572470374,0.330898665705012,79.4,3,29457.1314157155,2,0.147082418871215,4425
"Significant_Damage_And_Serious_Injuries",15.7534246575342,20,28,68.869644484959,0.267429498737829,77.58,3,20059.3847114503,2,0.0984961040817364,8549
"Highly_Fatal_And_Damaging",15.4337899543379,17,2,63.9015496809481,0.401580238009376,79.94,1,28677.9558577841,3,1.05500303749009,9024
"Significant_Damage_And_Fatalities",36.027397260274,11,14,56.563354603464,0.475507392715471,82.02,1,24420.713003042,3,0.905184703862421,10554
"Significant_Damage_And_Fatalities",50.0456621004566,17,14,70.0091157702826,0.354699603317706,77.78,2,40744.7030223456,1,0.551040805007,11234
"Highly_Fatal_And_Damaging",28.9041095890411,13,4,62.2607110300821,0.383909844933285,76.85,1,55683.7444753324,1,2.04849047999187,4416
"Minor_Damage_And_Injuries",38.0365296803653,17,2,63.5824977210575,0.32080129823296,81.49,1,19243.1330905624,3,0.685290136584357,4994
"Minor_Damage_And_Injuries",48.310502283105,14,8,75.38742023701,0.395810313739632,79.07,2,41118.8952653631,1,0.553503805823988,5560
"Minor_Damage_And_Injuries",40.7762557077626,13,19,56.7456700091158,0.548713306887847,80.23,3,32044.5563759182,3,0.158785042527872,3482
"Significant_Damage_And_Serious_Injuries",40.3196347031963,13,15,77.9398359161349,0.249759105661738,79.12,6,23807.8541787822,1,0.00623447084626441,405
"Significant_Damage_And_Serious_Injuries",26.2557077625571,17,4,76.7547857793984,0.307097728092319,78.74,6,42138.1904119064,3,0.010121604078669,10241
"Minor_Damage_And_Injuries",50.5022831050228,13,13,69.644484958979,0.425020555355211,83.97,3,39759.020002548,3,0.197414518704467,12160
"Minor_Damage_And_Injuries",64.8401826484018,9,0,64.3573381950775,0.448460872701046,78.49,5,46418.3805063549,2,0.0313585716185308,2346
"Significant_Damage_And_Serious_Injuries",48.7214611872146,10,1,61.2123974475843,0.368042553191489,77.3,3,22475.1258704004,2,0.112244853314345,192
"Minor_Damage_And_Injuries",62.648401826484,6,1,56.7000911577028,0.495702127659574,83.92,7,31827.6148641008,1,0.00262759331216413,5614
"Significant_Damage_And_Serious_Injuries",34.4748858447488,15,23,57.8851412944394,0.508323836999639,83.64,4,52249.6101461372,2,0.0928046600866946,8305
"Significant_Damage_And_Serious_Injuries",58.4931506849315,1,20,67.0464904284412,0.409513883880274,79.72,7,25135.8514798608,2,0.00230004418283243,361
"Highly_Fatal_And_Damaging",33.1963470319635,11,2,65.6791248860529,0.368042553191489,76.64,4,29234.3163901548,0,0.05298780403596,5636
"Significant_Damage_And_Fatalities",62.6940639269406,13,16,75.7520510483136,0.333062387306166,77.94,7,43771.0964842182,2,0.0038460374795458,8226
"Significant_Damage_And_Fatalities",64.2009132420091,13,7,63.5369188696445,0.513011900468806,77.62,7,28451.0147010119,1,0.00273357546202374,5044
"Significant_Damage_And_Fatalities",72.9223744292237,10,19,60.5742935278031,0.367321312657771,86.4,7,21530.9638754351,2,0.0020601739139869,10315
"Significant_Damage_And_Serious_Injuries",44.0639269406393,12,4,72.7894257064722,0.273560043274432,80.96,6,31603.8816790219,2,0.00821422374383652,1199
"Significant_Damage_And_Serious_Injuries",48.6301369863014,10,2,81.9051959890611,0.226679408582762,79.9,3,33729.9660574611,4,0.168586748894355,12190
"Minor_Damage_And_Injuries",64.5662100456621,9,14,73.6554238833182,0.335947349441038,79.3,5,49233.3487052144,1,0.0331848565099239,9092
"Highly_Fatal_And_Damaging",44.0639269406393,15,7,51.2306289881495,0.633098449332852,81.79,5,36354.4884269448,2,0.0247342686946216,9025
"Significant_Damage_And_Fatalities",58.7214611872146,14,7,66.2260711030082,0.423217454020916,76.37,7,31652.7562487891,2,0.00290241121216763,10608
"Significant_Damage_And_Serious_Injuries",61.2328767123288,7,2,61.5770282588879,0.380303642264695,83.1,3,36841.5011117076,2,0.182502202884981,9977
"Significant_Damage_And_Serious_Injuries",38.7214611872146,14,9,73.1540565177758,0.317916336098088,78.54,3,40147.9702892872,2,0.200329336130819,4470
"Minor_Damage_And_Injuries",36.027397260274,14,3,35.9161349134002,0.563138117562207,80.2,1,49433.5375323875,3,1.82919128625319,3278
"Highly_Fatal_And_Damaging",30.7762557077626,19,2,50.9571558796719,0.527076090876307,79.97,2,57472.2115284175,2,0.741478293159132,9961
"Significant_Damage_And_Fatalities",38.9954337899543,10,17,51.8231540565178,0.540058420483231,79.21,1,10730.4301304362,4,0.387799082295146,12157
"Significant_Damage_And_Serious_Injuries",36.7123287671233,14,3,60.3008204193255,0.243989181391994,84.15,6,30262.4428862751,2,0.00758161235223082,5965
"Highly_Fatal_And_Damaging",32.5114155251142,12,5,66.2260711030082,0.610739992787594,81.76,4,21762.6987765703,3,0.0392842404749492,5962
"Significant_Damage_And_Serious_Injuries",22.8310502283105,18,22,91.1121239744758,0.351814641182834,81.82,1,29801.5065245731,0,1.08269875185483,4579
"Significant_Damage_And_Serious_Injuries",30.9132420091324,16,2,81.4038286235187,0.242186080057699,79.51,3,22753.3132521245,0,0.113684532201768,6156
"Significant_Damage_And_Fatalities",28.9041095890411,13,2,44.7584320875114,0.687191489361702,77.37,1,48855.4898240516,2,1.78728887212675,1882
"Highly_Fatal_And_Damaging",46.027397260274,8,3,69.1886964448496,0.675651640822214,79.64,4,33766.1821180728,2,0.0623374264236487,8784
"Highly_Fatal_And_Damaging",43.6986301369863,15,7,50.7748404740201,0.645720158672917,77.71,5,45760.7560852147,2,0.0309501756806459,4502
"Significant_Damage_And_Serious_Injuries",31.0958904109589,16,5,64.2206016408387,0.462525063108547,75.68,6,36742.9903189402,3,0.00869067328026623,11120
"Significant_Damage_And_Serious_Injuries",50.5022831050228,10,0,80.6745670009116,0.240022358456545,79.04,6,43136.2535286232,3,0.0105864665990747,8609
"Significant_Damage_And_Serious_Injuries",38.7671232876712,14,22,69.9635369188697,0.380664262531554,80.75,3,42630.26184936,2,0.211596151973155,3362
"Significant_Damage_And_Serious_Injuries",48.4474885844749,10,6,73.7010027347311,0.370206274792643,79.57,3,30361.8731058024,2,0.151493600815679,10564
"Significant_Damage_And_Fatalities",82.2374429223744,7,11,87.2379216043756,0.28509989181392,75.61,7,26960.231513311,0,0.00232444587038262,5169
"Significant_Damage_And_Fatalities",76.62100456621,9,1,62.2607110300821,0.461803822574828,79.43,6,22564.4372023181,3,0.005557064300179,12170
"Minor_Damage_And_Injuries",41.324200913242,16,1,75.2962625341842,0.312867652362062,80.27,2,43972.097174903,1,0.592942659255445,1731
"Significant_Damage_And_Serious_Injuries",47.5799086757991,11,10,74.6581586144029,0.28509989181392,78.05,3,36295.1033532213,1,0.181272564010217,7988
"Significant_Damage_And_Serious_Injuries",46.1643835616438,11,3,77.9854147675479,0.363354489722322,78.03,6,14955.1363680224,1,0.00367858356276741,1864
"Highly_Fatal_And_Damaging",41.0958904109589,9,11,61.485870556062,0.352535881716553,86.58,4,33184.1078820385,1,0.0607198408414015,11229
"Highly_Fatal_And_Damaging",48.2648401826484,7,11,77.5296262534184,0.207205914172377,79.51,4,31078.8333618556,3,0.0575073942485794,492
"Minor_Damage_And_Injuries",24.8858447488584,17,0,51.9143117593437,0.507241976199062,77.95,4,39522.7931084241,3,0.0732355607136367,2473
"Minor_Damage_And_Injuries",50.1826484018265,10,4,45.3965360072927,0.476589253516048,78.33,6,27780.3160869946,3,0.0065306456156929,1836
"Significant_Damage_And_Serious_Injuries",31.0958904109589,16,7,72.8805834092981,0.351814641182834,76.18,6,29311.5725785883,4,0.00754543847183463,4796
"Minor_Damage_And_Injuries",61.324200913242,10,9,67.4111212397448,0.24543166245943,80.84,2,23787.7963047131,3,0.319962377604897,10906
"Minor_Damage_And_Injuries",41.324200913242,16,2,80.0364630811304,0.234252434186801,76.8,6,33323.2909885593,1,0.00914579273394588,907
"Minor_Damage_And_Injuries",22.8767123287671,19,7,54.147675478578,0.592348359177785,80.53,4,45290.8837505859,3,0.083610549525106,4392
"Minor_Damage_And_Injuries",50.9132420091324,10,0,45.3965360072927,0.727941579516768,80.24,4,48400.6194864647,2,0.0888961552082543,6791
"Minor_Damage_And_Injuries",62.1917808219178,10,6,85.278030993619,0.351093400649116,77.17,2,31396.9500820815,3,0.426934615801289,1187
"Minor_Damage_And_Injuries",36.4383561643836,18,1,72.4247948951687,0.351093400649116,78.83,2,25114.395402466,2,0.339886381510903,3129
"Minor_Damage_And_Injuries",34.8401826484018,15,3,52.4156791248861,0.629852866931121,83.76,2,27654.2850151467,3,0.374206789143652,4508
"Significant_Damage_And_Serious_Injuries",24.8858447488584,18,7,75.8887876025524,0.229564370717634,77.93,3,37964.2880886999,2,0.189062380253031,7185
"Significant_Damage_And_Fatalities",41.689497716895,20,9,58.6599817684595,0.284739271547061,77.01,2,20737.0208812898,1,0.279104058078208,11903
"Minor_Damage_And_Injuries",66.8036529680365,5,9,55.6061987237922,0.300967183555716,78.39,4,27384.8076695731,1,0.0501829965944103,7489
"Significant_Damage_And_Serious_Injuries",42.3287671232877,12,1,90.154968094804,0.286902993148215,77.73,4,26032.9419014836,1,0.0481186113732843,8991
