id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
23932,2,2,1,2,48,3,39,0.027464672,1,1,1
19221,2,2,1,2,40,3,39,0.027464672,1,1,1
23117,4,3,1,1,20,1,39,0.027464672,1,1,0
1365,1,1,1,2,5,2,39,0.027464672,3,1,0
20883,6,4,3,2,45,3,18,0.027464672,1,1,0
19191,2,2,1,2,40,1,26,0.027464672,1,1,0
28789,2,2,1,2,36,2,39,0.027464672,3,1,1
8412,4,3,1,2,35,1,39,0.027464672,3,1,0
16516,2,1,4,2,20,3,39,0.027464672,1,2,0
28910,4,1,1,2,50,1,39,0.027464672,3,1,0
5581,1,4,4,1,35,3,39,0.027464672,1,2,0
7443,2,2,1,2,40,3,39,0.027464672,1,1,0
17057,1,1,1,2,40,1,26,0.027464672,1,1,0
17332,4,1,1,1,40,3,39,0.048880114,1,2,0
9638,2,2,1,2,40,3,39,0.027464672,1,1,1
6003,4,3,1,2,44,1,39,0.027464672,2,1,0
11092,2,2,4,2,50,3,39,0.027464672,3,2,1
11415,1,4,4,1,44,3,39,0.090650924,1,1,0
26445,2,6,1,1,40,3,39,0.027464672,1,2,1
2287,4,1,4,2,40,1,39,0.027464672,1,1,0
19772,4,3,1,2,20,1,39,0.027464672,1,1,0
23243,2,2,1,2,45,1,39,0.027464672,1,2,0
19671,1,4,1,1,40,3,39,0.027464672,3,2,0
20610,4,1,1,2,40,1,39,0.027464672,3,2,0
10321,2,2,1,2,40,3,39,0.027464672,1,1,0
29567,2,2,1,2,4,2,39,0.027464672,1,2,0
5606,1,4,1,2,38,3,39,0.027464672,3,2,0
24321,4,5,1,2,10,1,39,0.027464672,3,2,0
5785,4,3,1,2,30,1,39,0.027464672,1,2,0
19733,1,1,1,2,40,3,39,0.027464672,1,2,0
12182,2,2,1,2,40,3,39,0.173579841,1,1,1
18850,2,2,1,2,40,3,39,0.027464672,1,2,1
6167,4,4,1,2,38,1,39,0.027464672,1,2,0
4788,2,2,1,2,70,2,39,0.027464672,1,2,0
11677,2,6,4,1,40,3,39,0.027464672,1,2,0
6632,2,2,1,2,40,3,39,0.027464672,1,2,0
29004,3,1,1,2,40,3,39,0.027464672,1,2,0
1835,2,2,3,2,55,3,30,0.027464672,1,2,1
22042,4,1,1,2,40,3,39,0.027464672,2,1,0
29020,4,1,1,1,40,3,39,0.027464672,1,2,0
13982,6,4,1,2,40,3,39,0.027464672,3,2,0
30982,4,1,1,2,45,3,39,0.027464672,1,2,0
5329,4,3,1,1,40,1,39,0.027464672,2,1,0
31612,4,1,1,2,45,1,39,0.027464672,1,2,0
15820,2,2,1,2,40,2,39,0.027464672,1,1,0
12074,1,1,1,2,30,3,39,0.027464672,1,2,0
24952,1,1,1,2,80,3,39,0.027464672,1,1,1
26730,4,5,1,2,25,1,26,0.027464672,1,1,0
31350,4,4,4,1,45,1,39,0.027464672,3,1,0
8170,5,4,4,1,24,3,39,0.090650924,2,2,0
7956,2,6,2,1,30,1,39,0.027464672,3,2,0
10297,4,3,4,2,40,1,39,0.027464672,3,1,0
22698,4,4,1,2,38,1,39,0.027464672,3,2,0
15943,2,2,1,2,42,3,39,0.027464672,1,2,0
168,2,2,1,2,40,3,39,0.027464672,1,2,0
13524,4,1,3,1,40,3,39,0.027464672,1,1,0
985,2,2,1,2,45,3,39,0.102233936,1,2,1
6728,4,3,1,2,20,1,19,0.027464672,3,1,0
6316,1,4,2,1,40,3,39,0.027464672,3,1,0
15871,2,2,1,2,40,3,39,0.027464672,1,2,1
1224,4,3,1,2,52,3,39,0.027464672,3,1,0
26272,4,1,1,2,40,1,39,0.027464672,1,2,0
28377,1,4,1,1,45,3,39,0.027464672,1,2,0
28608,4,3,1,2,25,1,39,0.027464672,1,2,0
13887,2,6,3,1,40,3,39,0.027464672,3,1,1
2925,2,2,5,2,50,3,20,0.027464672,3,1,1
23482,2,2,1,2,40,3,39,0.027464672,1,1,0
6251,2,2,1,2,40,1,39,0.027464672,1,2,0
14510,2,2,1,2,53,3,26,0.027464672,1,2,0
29932,2,2,1,2,36,3,39,0.027464672,1,2,1
27665,4,3,1,1,38,1,39,0.027464672,1,2,0
20161,4,4,1,2,40,1,24,0.027464672,3,2,0
32368,4,3,1,2,30,1,39,0.027464672,1,2,0
28998,2,2,2,2,15,3,39,0.027464672,1,2,0
11531,2,2,1,2,45,3,39,0.027464672,1,2,1
17100,2,2,1,2,40,1,1,0.027464672,1,2,0
15559,4,1,1,1,40,3,1,0.027464672,2,1,0
20906,4,1,4,2,40,3,39,0.027464672,1,2,0
6099,2,2,1,2,68,3,39,0.027464672,1,2,1
16606,4,1,1,1,50,1,10,0.027464672,1,2,0
27680,2,2,1,2,47,3,39,0.09844101,1,1,1
7188,4,1,1,2,38,1,39,0.027464672,2,1,0
30333,2,2,1,2,36,3,39,0.027464672,3,1,1
24429,2,2,1,2,40,3,39,0.027464672,1,2,0
6776,2,2,1,2,50,3,39,0.027464672,1,2,1
9951,2,2,1,2,40,3,9,0.027464672,1,1,1
14640,2,2,1,2,45,3,39,0.027464672,1,2,0
2239,2,2,1,2,18,3,39,0.027464672,2,1,0
22084,4,1,1,1,20,1,39,0.027464672,3,2,0
13938,2,2,1,2,60,3,39,0.027464672,1,1,0
10208,2,2,1,2,47,3,39,0.027464672,3,1,0
12766,6,4,1,1,15,3,26,0.027464672,1,2,0
16310,2,2,1,2,50,3,39,0.027464672,1,2,0
31823,2,2,1,2,50,2,39,0.027464672,1,2,1
24353,1,1,1,2,50,3,39,0.027464672,3,1,0
6026,2,2,1,2,50,3,39,0.027464672,1,1,1
19533,1,1,1,1,40,2,39,0.027464672,3,1,0
20982,2,2,1,2,48,3,23,0.027464672,1,2,1
14699,4,4,4,1,15,1,39,0.027464672,1,2,0
5630,1,1,1,2,4,2,39,0.027464672,3,1,0
5395,1,4,1,1,40,3,39,0.027464672,1,2,0
16439,4,3,1,1,20,1,39,0.027464672,3,2,0
25507,4,4,1,1,6,1,39,0.027464672,1,2,0
1581,4,1,1,2,32,1,39,0.027464672,3,1,0
26698,2,6,1,1,40,1,39,0.027464672,3,2,0
19796,4,3,1,2,40,1,39,0.027464672,1,2,0
29770,2,2,1,2,60,3,39,0.027464672,1,2,1
24004,1,1,1,2,50,3,39,0.164437918,3,1,0
15821,4,1,3,2,28,3,39,0.027464672,1,1,0
30801,4,5,1,2,35,1,39,0.027464672,2,1,0
5557,1,1,1,1,40,3,39,0.027464672,1,2,0
29782,4,1,1,1,40,3,39,0.027464672,1,1,0
32498,4,3,1,1,30,1,39,0.027464672,2,1,0
24534,1,4,1,1,30,3,22,0.027464672,1,2,0
21679,3,1,1,1,16,3,39,0.027464672,1,2,0
8037,2,2,1,2,35,1,39,0.027464672,1,1,0
30183,4,1,1,2,40,3,39,0.027464672,1,1,0
26694,4,1,1,1,4,1,39,0.027464672,3,1,0
7565,2,2,1,2,40,3,39,0.027464672,3,1,0
9171,4,1,1,1,40,3,39,0.027464672,1,1,0
32072,2,2,4,2,40,3,39,0.027464672,1,1,1
21503,5,1,4,2,40,3,39,0.027464672,1,1,0
5189,4,1,1,1,60,1,39,0.027464672,1,2,0
10606,1,1,1,1,35,3,39,0.027464672,3,2,0
23884,2,2,1,2,24,2,39,0.027464672,1,2,0
19206,4,3,1,1,20,1,39,0.027464672,1,1,0
9644,4,1,3,1,35,3,19,0.027464672,1,2,0
16137,1,4,1,1,40,3,39,0.027464672,1,2,1
16756,2,2,1,2,50,3,39,0.102233936,1,2,1
7260,1,1,1,1,40,3,39,0.027464672,2,1,0
24792,4,3,1,2,40,1,39,0.027464672,3,2,0
15630,2,2,1,2,40,3,39,0.027464672,3,1,1
31627,4,1,3,1,10,1,31,0.027464672,1,1,0
23445,2,2,1,2,40,3,39,0.027464672,1,1,0
11716,2,2,1,2,40,3,24,0.027464672,3,1,0
18065,1,3,1,1,3,3,39,0.027464672,3,2,0
19770,4,3,1,2,40,1,39,0.027464672,1,1,0
15348,1,4,1,2,40,3,39,0.027464672,3,2,0
16285,2,2,1,2,50,3,39,0.027464672,1,2,1
3890,4,3,1,1,45,3,39,0.027464672,3,1,0
11350,4,1,1,1,48,1,39,0.027464672,1,2,0
7318,4,1,4,1,40,1,39,0.027464672,1,2,0
31947,2,2,1,2,55,3,39,0.027464672,1,2,1
7523,2,6,1,1,40,3,39,0.027464672,1,2,1
18536,4,1,1,2,37,1,39,0.027464672,1,1,0
21475,2,2,1,2,40,1,39,0.076218356,1,2,0
30547,4,3,1,1,40,1,39,0.027464672,3,2,0
16893,4,1,1,2,45,3,39,0.027464672,2,1,1
5095,4,3,1,1,40,1,39,0.027464672,3,1,0
10627,2,2,1,2,40,3,39,0.027464672,1,1,1
19971,2,2,1,2,40,3,39,0.027464672,1,2,1
21652,2,2,4,2,40,3,39,0.102233936,2,1,1
23991,4,1,1,1,40,3,39,0.027464672,1,2,1
14843,4,1,1,1,35,1,39,0.027464672,3,1,0
13970,4,3,1,1,40,1,39,0.027464672,1,1,0
6921,4,1,1,1,55,1,39,0.027464672,3,1,0
16823,6,1,1,2,10,2,39,0.027464672,1,2,0
28676,6,1,4,1,40,3,39,0.027464672,1,2,0
17495,1,4,1,2,55,3,39,0.027464672,1,1,1
1242,2,2,1,2,40,3,39,0.027464672,3,1,0
31643,2,2,1,2,40,3,39,0.027464672,1,2,1
3245,4,3,1,1,15,1,39,0.027464672,1,2,0
29574,4,1,1,1,45,1,39,0.027464672,1,2,0
8045,5,1,1,2,50,3,39,0.027464672,1,2,0
2086,2,2,1,2,40,3,39,0.027464672,1,2,1
24709,2,2,4,2,40,3,39,0.027464672,1,2,0
7970,1,4,1,1,40,3,39,0.027464672,1,2,0
14701,2,6,4,1,40,3,39,0.027464672,1,2,0
14744,1,4,1,1,40,1,39,0.027464672,1,1,0
3418,2,6,1,1,60,3,39,0.027464672,3,2,1
28139,2,2,4,2,35,3,39,0.027464672,1,1,0
22760,2,2,1,2,99,3,20,0.027464672,3,1,0
3893,4,1,1,2,45,1,39,0.072688017,3,1,0
8738,2,6,1,1,60,3,12,0.027464672,1,2,0
7227,4,3,1,2,42,3,39,0.027464672,1,1,1
28379,4,4,4,1,25,1,39,0.027464672,1,2,0
18457,4,4,1,2,40,3,39,0.027464672,1,2,0
748,3,1,1,2,40,1,39,0.027464672,3,1,0
11863,6,4,1,1,44,3,39,0.027464672,1,2,0
8100,4,1,1,1,40,3,39,0.027464672,1,2,0
3688,5,1,1,1,40,3,39,0.027464672,2,1,0
20845,4,3,1,2,40,1,39,0.027464672,3,1,0
27343,6,4,1,1,24,2,39,0.027464672,1,1,0
23655,2,2,1,2,48,3,39,0.027464672,3,1,0
14524,2,2,1,2,40,3,39,0.027464672,1,2,1
30335,1,1,1,2,40,3,39,0.027464672,1,1,0
19062,2,2,1,2,40,3,39,0.027464672,3,1,0
19438,2,2,1,2,50,3,39,0.027464672,1,1,0
13724,4,3,1,1,35,1,39,0.027464672,1,2,0
7452,4,1,1,1,40,1,39,0.027464672,1,1,0
17828,2,2,4,2,45,1,39,0.027464672,3,1,0
12226,2,2,1,2,40,3,39,0.027464672,1,1,1
1800,2,2,1,2,40,3,39,0.027464672,1,2,1
17361,2,6,1,1,40,3,39,0.027464672,2,1,0
11881,4,3,1,2,40,1,39,0.027464672,1,2,0
20194,4,1,1,2,40,1,39,0.027464672,1,2,0
22531,2,2,1,2,40,3,39,0.027464672,3,2,0
2814,2,2,1,2,40,2,39,0.027464672,1,1,1
10598,2,6,4,1,40,1,39,0.027464672,1,1,1
29132,1,4,4,1,35,3,39,0.027464672,1,1,0
3772,2,2,1,2,50,3,39,0.09844101,1,1,1
2200,2,2,1,2,40,3,39,0.027464672,1,2,1
10528,2,2,1,2,60,3,39,0.027464672,3,1,1
8684,4,1,1,1,40,3,39,0.129776412,1,2,1
19576,2,2,1,2,40,3,39,0.027464672,1,1,1
7803,1,1,1,1,40,3,39,0.027464672,3,2,0
19030,2,2,1,2,40,3,39,0.027464672,1,2,0
1369,4,1,1,2,35,1,39,0.027464672,3,1,0
21090,4,4,1,1,55,3,39,0.027464672,1,2,0
29653,2,2,1,2,40,3,39,0.027464672,1,1,1
14044,4,1,1,2,40,3,39,0.027464672,3,1,0
20477,2,2,1,2,60,3,39,0.027464672,2,1,0
29330,2,2,4,2,55,3,39,1,1,2,1
3074,1,4,1,2,40,3,39,0.042111201,1,1,0
10556,4,1,4,1,56,3,39,0.027464672,1,1,0
5125,5,3,1,1,35,3,39,0.099851201,2,1,0
28115,1,1,4,1,40,3,39,0.027464672,3,1,0
21655,2,6,1,1,40,3,39,0.027464672,1,1,0
29219,6,1,1,2,13,2,39,0.027464672,3,1,0
18820,2,2,1,2,40,3,39,0.027464672,2,1,0
30295,2,2,1,2,45,3,39,0.027464672,3,1,0
26488,1,4,4,1,35,3,39,0.027464672,1,1,0
18569,4,3,1,2,32,1,39,0.027464672,1,2,0
15888,5,1,1,2,40,3,39,0.027464672,1,2,0
488,4,3,1,2,40,1,39,0.027464672,1,1,0
22265,1,3,1,1,32,3,39,0.027464672,1,1,0
32385,2,2,1,2,50,2,39,0.027464672,1,2,0
13087,2,2,1,2,50,3,39,0.027464672,1,2,1
10493,2,6,1,1,35,3,39,0.027464672,1,2,1
26449,4,3,1,2,11,1,39,0.027464672,1,1,0
8203,4,4,1,2,55,1,39,0.027464672,1,2,0
4725,2,2,1,2,40,2,39,0.027464672,3,1,0
20891,4,3,1,2,35,1,39,0.027464672,3,1,0
28022,4,1,4,2,30,3,39,0.027464672,1,2,0
31199,4,3,1,2,40,1,39,0.027464672,1,2,0
16535,1,1,1,1,40,3,39,0.027464672,1,1,0
17395,2,2,1,2,56,3,39,1,1,2,1
1214,4,3,4,2,40,1,39,0.027464672,1,1,0
21684,4,3,1,1,45,1,39,0.027464672,2,1,0
8657,2,2,2,2,40,3,39,0.027464672,1,2,0
6810,2,2,1,2,43,3,39,0.027464672,2,1,1
31578,2,2,1,2,40,3,39,0.027464672,2,2,0
22446,4,5,1,1,40,3,39,0.027464672,1,2,0
3781,2,2,1,2,50,1,39,0.027464672,3,2,1
9631,2,2,1,2,35,3,39,0.027464672,1,2,1
32134,2,6,1,1,40,3,39,0.027464672,2,1,0
12122,4,3,1,1,30,1,39,0.027464672,3,2,0
7436,2,2,1,2,40,3,39,0.027464672,1,2,0
14730,2,2,1,2,40,3,39,0.027464672,3,1,0
7673,4,1,1,2,99,3,39,0.027464672,3,2,1
20920,2,2,1,2,40,3,39,0.027464672,3,2,1
31974,1,1,1,2,40,3,39,0.027464672,1,2,0
22507,3,1,4,2,40,3,1,0.027464672,3,1,0
4035,2,2,1,2,48,3,39,0.027464672,3,2,1
26791,1,1,1,1,50,3,39,0.173579841,3,1,1
31142,2,6,3,1,15,3,40,0.027464672,3,1,0
30349,4,1,1,2,45,1,39,0.027464672,2,1,0
12415,2,2,1,2,40,3,39,0.027464672,1,2,0
7693,6,1,4,1,8,2,39,0.027464672,1,2,0
13003,1,1,3,1,40,3,36,0.027464672,1,1,1
8137,2,2,1,2,40,3,39,0.173579841,3,1,1
26088,4,3,4,1,40,1,39,0.027464672,1,1,0
22081,4,1,1,1,55,3,39,0.027464672,1,2,1
23979,2,2,1,2,45,1,39,0.027464672,1,1,0
11969,2,2,1,2,65,3,39,0.027464672,1,1,0
1876,2,2,1,2,10,2,39,0.089882614,3,2,1
24341,1,1,1,2,2,2,39,0.027464672,1,2,0
4875,2,6,1,1,50,1,39,0.027464672,1,1,0
28891,1,1,1,1,40,3,39,0.027464672,2,1,0
3424,4,3,1,1,25,1,39,0.027464672,1,2,0
3696,4,3,1,1,40,1,39,0.027464672,3,1,0
4033,2,2,1,2,25,2,39,0.027464672,1,1,0
26034,1,1,1,2,40,3,39,0.027464672,1,2,0
19703,2,2,1,2,40,2,39,0.027464672,1,2,0
2661,2,2,1,2,40,3,39,0.173579841,1,2,1
22976,4,1,1,2,40,3,39,0.027464672,1,2,0
23521,6,1,1,1,30,2,39,0.027464672,1,2,0
11346,2,6,4,1,40,1,39,0.027464672,3,1,0
31736,2,2,1,2,40,3,39,0.027464672,1,2,1
24542,4,1,1,2,40,1,39,0.027464672,1,2,0
30501,2,2,1,2,40,3,39,0.027464672,1,1,0
32168,4,5,1,2,40,1,39,0.027464672,1,1,0
19568,1,1,1,2,70,3,39,0.027464672,3,1,0
1130,4,1,1,2,40,1,39,0.027464672,1,2,0
28267,4,1,1,2,70,3,39,0.027464672,3,1,0
16450,4,4,1,2,45,3,39,0.027464672,1,2,0
28048,4,3,1,1,20,1,6,0.027464672,1,2,0
31110,2,2,1,2,35,3,39,0.027464672,1,2,0
29738,4,1,1,2,60,1,39,0.159244527,1,2,1
6315,1,4,1,1,42,1,39,0.027464672,1,2,0
11177,2,2,1,2,40,3,39,0.173579841,1,2,1
29128,2,2,1,2,40,2,39,0.027464672,1,2,0
4604,5,4,1,1,40,1,39,0.027464672,3,1,0
7032,1,4,1,1,40,3,39,0.027464672,1,1,0
28682,2,5,1,2,20,1,39,0.027464672,3,1,0
27895,2,2,1,2,40,3,39,0.027464672,1,2,0
7119,2,2,1,2,60,3,39,0.027464672,2,1,0
24317,2,2,1,2,40,3,39,0.027464672,3,2,0
5651,2,2,1,2,40,1,39,0.027464672,3,1,0
13656,4,1,4,1,40,3,8,0.027464672,1,2,0
2053,5,1,4,2,55,3,39,0.027464672,3,2,0
17409,2,6,1,1,40,3,39,0.027464672,1,2,0
26,4,3,1,2,40,1,39,0.027464672,2,1,0
25132,2,2,1,2,40,3,39,0.027464672,1,2,1
25939,2,2,1,2,40,1,39,0.027464672,1,2,0
24993,2,6,1,1,4,3,39,0.027464672,1,2,1
13292,2,2,1,2,40,3,39,0.027464672,2,1,1
23563,3,1,1,1,56,1,39,0.027464672,2,1,0
1315,4,1,1,2,40,1,39,0.027464672,3,2,0
8666,4,1,1,1,40,1,39,0.027464672,3,2,0
12774,4,1,1,1,40,1,39,0.027464672,1,2,0
6916,2,2,1,2,40,1,39,0.027464672,1,1,1
31525,1,1,1,1,40,3,39,0.027464672,1,2,1
22245,4,1,1,1,25,3,39,0.027464672,2,1,0
25373,2,2,1,2,50,3,39,0.173579841,1,2,1
4926,4,1,1,1,40,3,39,0.027464672,1,2,0
12250,2,2,1,2,20,3,39,0.027464672,3,1,0
24677,2,2,5,2,40,3,18,0.027464672,1,1,1
13329,4,3,4,2,10,1,39,0.027464672,1,2,0
20586,2,2,1,2,10,2,39,0.027464672,1,2,0
24879,4,3,1,1,20,1,39,0.027464672,3,1,0
24332,2,2,3,2,40,3,39,0.027464672,1,2,0
28364,4,1,1,2,45,1,39,0.027464672,1,2,0
9092,2,2,1,2,40,3,39,0.027464672,3,1,1
4843,4,3,1,2,40,1,39,0.027464672,1,1,0
15551,2,2,1,2,50,3,39,0.027464672,3,1,1
18340,2,2,1,2,40,3,39,0.027464672,1,2,0
10333,4,4,1,1,40,1,39,0.027464672,3,2,0
9834,1,4,1,1,40,1,39,0.027464672,1,1,0
21187,4,3,2,2,40,1,39,0.027464672,1,2,0
17304,1,3,1,2,50,3,39,0.027464672,2,1,0
1083,2,2,1,2,50,1,39,0.027464672,1,1,1
26392,1,1,1,1,40,3,39,0.027464672,3,2,0
14030,2,2,1,2,50,1,39,0.027464672,3,2,1
1101,6,4,1,1,30,3,39,0.042111201,3,1,0
327,2,2,5,2,40,1,33,0.027464672,1,1,0
22900,4,1,1,1,40,3,39,0.027464672,3,1,0
25315,2,2,1,2,40,3,39,0.066988903,1,1,0
298,1,1,1,1,40,3,39,0.027464672,1,1,0
13584,2,2,1,2,40,3,39,0.027464672,3,2,0
8794,4,3,4,2,40,1,39,0.027464672,1,1,0
1993,2,2,1,2,55,3,39,0.027464672,3,1,0
13409,1,1,1,1,40,3,39,0.027464672,1,2,0
30932,2,2,1,2,40,2,39,1,2,1,1
504,2,2,1,2,40,3,39,0.027464672,2,1,0
5843,6,1,1,1,40,2,39,0.027464672,3,1,0
22116,4,4,1,2,48,1,26,0.027464672,3,1,0
7801,5,4,4,1,8,3,39,0.027464672,1,1,0
15022,6,4,1,1,40,3,39,0.027464672,1,2,0
5048,1,1,1,2,50,3,1,0.027464672,3,2,0
26119,4,1,1,2,40,3,39,0.027464672,3,2,0
11287,4,3,1,2,40,1,39,0.027464672,1,1,0
26100,3,1,1,1,40,3,39,0.027464672,1,2,0
24028,4,3,1,2,50,1,39,0.027464672,1,2,0
16796,5,3,3,2,60,3,39,0.027464672,1,1,1
14147,2,2,1,2,40,3,39,0.027464672,1,2,1
8445,4,1,1,2,40,1,39,0.027464672,1,2,0
19839,2,2,1,2,50,3,39,0.09844101,1,2,1
28121,4,3,1,2,40,3,39,0.027464672,3,2,0
6068,4,3,3,1,30,1,39,0.027464672,1,1,0
26991,2,2,1,2,40,3,39,0.027464672,1,2,0
871,1,4,1,1,40,3,15,0.027464672,1,2,0
14783,2,2,1,2,60,3,39,0.027464672,2,2,0
27416,5,1,1,2,48,3,39,0.027464672,3,1,0
5377,2,2,1,2,60,1,39,0.027464672,3,2,1
7323,2,6,1,1,20,3,39,0.027464672,1,2,0
11379,2,6,1,1,50,1,39,0.027464672,1,2,1
4412,2,2,1,2,47,3,39,0.027464672,1,1,0
15157,4,1,1,2,40,1,39,0.027464672,2,1,0
27123,4,5,1,2,20,3,39,0.027464672,3,1,0
1096,4,1,4,2,50,1,39,0.027464672,1,1,0
6259,4,1,1,2,65,3,39,0.027464672,3,1,0
22091,4,1,1,1,35,1,39,0.027464672,3,2,0
24026,2,2,1,2,36,2,39,0.049132976,1,2,1
23869,4,4,1,1,40,3,39,0.027464672,2,1,0
20153,2,2,1,2,40,3,39,0.027464672,3,1,0
6545,4,3,1,2,30,3,39,0.027464672,1,1,0
25940,4,1,1,2,40,3,4,0.027464672,1,1,0
4981,5,4,1,1,55,3,39,0.027464672,3,1,0
20867,2,2,1,2,40,1,39,0.065802398,3,1,0
717,3,1,1,1,40,3,39,0.027464672,1,2,0
30749,2,2,1,2,63,3,39,0.027464672,1,2,0
15626,4,3,1,2,15,1,39,0.027464672,1,2,0
6821,2,2,1,2,45,1,39,0.027464672,3,2,0
26683,1,4,1,2,40,3,39,0.027464672,2,1,0
2384,2,2,1,2,50,3,39,0.027464672,1,2,0
31506,2,2,4,2,6,1,13,0.027464672,1,2,0
9103,2,2,1,2,40,2,39,0.027464672,2,1,0
12071,4,3,1,2,40,1,39,0.027464672,3,1,0
28433,1,4,1,1,40,3,19,0.027464672,3,1,0
29778,4,4,1,1,20,1,39,0.027464672,1,1,0
26115,2,3,1,2,40,1,39,0.027464672,3,2,0
17365,4,3,1,2,40,1,39,0.027464672,1,2,0
11114,2,2,1,2,44,3,39,0.027464672,1,2,0
29916,2,6,1,1,39,3,39,0.027464672,1,1,1
18498,1,1,1,2,55,3,39,0.003695671,2,1,1
28396,2,2,1,2,40,2,39,0.027464672,3,2,0
25096,1,1,1,2,20,2,39,0.052721667,1,1,0
27945,2,2,1,2,40,1,39,0.027464672,1,2,0
15847,4,1,1,1,25,1,39,0.027464672,2,1,0
16010,2,2,1,2,25,3,39,0.027464672,1,1,0
938,2,2,1,2,50,3,39,0.09844101,3,1,1
31900,4,3,1,1,40,1,39,0.027464672,1,2,0
10591,1,1,1,2,60,3,39,1,1,2,1
16317,2,2,1,2,20,2,39,0.05094191,3,1,0
3933,2,2,1,2,25,1,39,0.027464672,1,1,0
7819,2,2,1,2,45,3,39,0.027464672,1,1,1
32037,2,2,1,2,55,3,39,0.102233936,2,1,1
16642,4,3,1,2,20,1,39,0.027464672,1,2,0
2225,1,3,1,1,20,3,39,0.027464672,3,1,0
26693,1,1,1,2,40,3,39,0.027464672,1,2,0
14570,4,3,3,1,30,1,39,0.027464672,1,1,0
19707,2,2,1,2,50,3,39,0.027464672,1,1,0
3008,2,2,1,2,40,3,39,0.080517005,1,2,1
28677,6,1,4,1,1,2,39,0.027464672,3,1,0
30009,2,2,1,2,40,3,21,0.027464672,1,2,0
20594,2,2,1,2,40,3,39,0.027464672,1,1,1
27253,4,4,1,2,40,1,39,0.027464672,1,2,0
20378,1,1,1,1,40,3,39,0.027464672,1,2,0
27318,4,1,1,2,40,1,39,0.027464672,1,2,0
5573,3,4,1,1,40,1,39,0.027464672,1,2,0
13462,2,2,1,2,38,3,39,0.027464672,1,2,0
24146,6,1,1,1,40,3,39,0.027464672,1,2,0
18343,4,3,1,1,30,1,10,0.051418457,1,2,0
18135,2,2,1,2,40,3,39,0.027464672,1,2,1
6128,4,1,1,1,40,3,39,0.027464672,1,2,0
4247,4,3,4,1,48,1,39,0.027464672,1,2,0
11965,2,2,3,2,40,1,19,0.027464672,2,1,0
31591,2,2,1,2,60,3,39,0.027464672,1,2,0
8081,1,4,1,1,40,1,39,0.027464672,1,2,0
8199,4,3,1,2,40,1,39,0.027464672,2,1,0
2482,4,4,1,1,15,1,39,0.027464672,1,2,0
9285,4,3,1,2,5,2,39,0.027464672,3,2,0
20094,4,4,3,1,40,1,39,0.027464672,3,1,0
3131,1,4,1,2,60,3,39,0.027464672,1,2,0
13813,4,4,1,1,38,1,39,0.027464672,1,2,0
25514,4,1,1,1,10,1,39,0.027464672,3,2,0
27949,2,2,1,2,40,3,39,0.027464672,1,2,1
1098,4,3,1,2,40,1,39,0.027464672,1,2,0
17888,2,2,1,2,38,2,39,0.027464672,1,2,0
13702,5,4,1,1,40,3,39,0.027464672,1,1,0
21738,4,1,1,2,40,1,39,0.111239703,1,2,1
8244,2,2,1,2,40,1,26,0.027464672,1,2,0
31122,2,2,1,2,40,3,39,0.027464672,1,2,1
10936,1,3,1,1,24,1,39,0.027464672,1,2,0
9940,4,3,1,2,45,1,39,0.027464672,1,1,0
22944,2,2,1,2,50,3,39,0.027464672,1,2,1
4752,4,1,1,1,36,1,39,0.159244527,1,2,0
20476,4,4,1,1,60,3,39,0.027464672,3,1,0
31082,2,2,1,2,45,3,39,0.027464672,3,1,0
25289,4,4,4,1,40,1,39,0.027464672,3,1,0
21492,4,3,1,2,40,1,39,0.027464672,1,1,0
28452,3,1,1,2,40,3,39,0.027464672,1,1,0
23689,4,1,1,1,45,1,39,0.027464672,2,1,0
4113,2,6,4,1,40,1,19,0.027464672,1,2,0
7712,4,3,1,1,30,1,39,0.027464672,1,2,0
15665,2,2,1,2,40,3,39,0.027464672,1,1,1
15217,2,2,1,2,55,3,39,0.027464672,1,1,0
31631,2,2,1,2,50,2,39,0.027464672,3,1,1
20002,1,1,1,2,40,3,39,0.027464672,2,1,0
12475,3,1,1,1,35,3,39,0.027464672,2,1,0
28322,4,3,1,2,40,3,39,0.027464672,2,1,0
19787,6,1,1,1,40,2,39,0.027464672,1,2,0
4715,2,2,1,2,99,3,39,0.027464672,1,2,0
27711,1,4,1,1,40,3,39,0.027464672,3,1,0
15883,2,6,1,1,40,3,39,0.027464672,1,2,1
32109,2,2,1,2,45,3,39,0.027464672,1,2,1
8389,6,1,1,1,40,2,39,0.027464672,3,2,0
22156,2,2,1,2,40,3,39,0.027464672,1,1,0
29144,2,2,4,2,45,1,27,0.027464672,1,1,1
16712,4,3,1,1,60,3,19,0.027464672,3,1,0
30505,5,4,1,1,40,1,39,0.027464672,1,2,0
26929,4,1,1,1,30,1,39,0.027464672,3,2,0
17950,2,2,1,2,50,3,39,0.027464672,1,2,1
29323,2,2,1,2,60,3,39,0.027464672,1,1,1
14749,4,3,1,1,40,1,11,0.027464672,1,2,0
11434,4,3,1,2,40,1,39,0.027464672,1,2,0
5874,2,6,1,1,40,3,39,0.027464672,1,2,0
8934,2,2,1,2,45,3,39,0.027464672,3,1,0
17505,2,2,1,2,40,3,39,0.09844101,1,1,1
28889,2,2,2,2,40,3,39,0.027464672,1,2,1
