id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_22882,56.0,retired,married,secondary,no,8327.0,no,no,unknown,17,nov,146.0,2.0,96.0,4,failure,0
id_12877,49.0,housemaid,divorced,secondary,no,126.0,yes,yes,cellular,11,may,81.0,1.0,,0,unknown,0
id_38184,59.0,blue-collar,married,secondary,no,774.0,yes,yes,unknown,18,jun,89.0,8.0,,0,unknown,0
id_1540,41.0,admin.,married,secondary,no,350.0,no,yes,cellular,31,jul,153.0,4.0,,0,unknown,0
id_10823,46.0,blue-collar,married,unknown,no,585.0,yes,no,unknown,19,may,74.0,19.0,,0,unknown,0
id_9704,40.0,technician,married,tertiary,no,503.0,no,no,cellular,4,mar,431.0,1.0,122.0,3,failure,0
id_23587,59.0,entrepreneur,married,tertiary,no,729.0,no,no,cellular,18,nov,466.0,1.0,,0,unknown,0
id_12885,34.0,management,married,tertiary,no,4054.0,yes,no,cellular,10,jul,644.0,1.0,,0,unknown,0
id_33058,26.0,management,married,tertiary,no,1108.0,yes,no,cellular,21,jul,827.0,5.0,,0,unknown,0
id_5632,41.0,entrepreneur,married,secondary,no,2866.0,yes,no,unknown,3,jun,444.0,1.0,,0,unknown,0
id_36712,23.0,admin.,single,secondary,no,764.0,no,no,cellular,15,oct,450.0,2.0,,0,unknown,1
id_33519,43.0,technician,married,tertiary,no,15443.0,no,no,cellular,3,jun,231.0,2.0,,0,unknown,0
id_18064,30.0,technician,single,tertiary,no,25.0,yes,no,unknown,9,may,497.0,3.0,,0,unknown,0
id_26450,21.0,student,single,secondary,no,-5.0,no,no,cellular,7,aug,222.0,1.0,99.0,7,success,1
id_13513,31.0,blue-collar,married,secondary,no,-2.0,yes,no,unknown,12,may,100.0,,,0,unknown,0
id_32190,,admin.,married,secondary,no,146.0,yes,yes,cellular,13,may,90.0,1.0,,0,unknown,0
id_34178,55.0,unemployed,married,primary,no,880.0,no,no,unknown,5,jun,185.0,1.0,,0,unknown,0
id_38575,31.0,technician,married,secondary,yes,-173.0,no,no,cellular,22,aug,173.0,2.0,,0,unknown,0
id_35051,43.0,management,divorced,tertiary,no,222.0,yes,no,unknown,7,may,733.0,2.0,,0,unknown,0
id_4590,27.0,student,single,secondary,no,1420.0,no,no,unknown,29,jun,0.0,1.0,,0,unknown,0
id_7346,41.0,unemployed,married,secondary,no,1076.0,yes,yes,telephone,9,dec,209.0,3.0,387.0,2,failure,1
id_11710,43.0,services,married,secondary,no,3.0,no,no,unknown,18,jun,137.0,6.0,,0,unknown,0
id_26569,55.0,blue-collar,married,primary,no,2579.0,no,no,cellular,20,aug,388.0,7.0,,0,unknown,0
id_13844,32.0,technician,married,secondary,no,22.0,no,no,cellular,22,aug,267.0,2.0,,0,unknown,0
id_22429,37.0,admin.,single,tertiary,no,633.0,no,no,cellular,13,feb,,1.0,,0,unknown,0
id_26648,38.0,management,married,tertiary,no,1041.0,yes,no,cellular,14,may,460.0,2.0,,0,unknown,0
id_38337,25.0,services,single,secondary,no,-265.0,yes,no,unknown,21,may,265.0,1.0,,0,unknown,0
id_10412,46.0,management,single,tertiary,no,335.0,yes,no,telephone,4,may,55.0,6.0,90.0,2,other,0
id_8671,46.0,management,single,tertiary,no,418.0,no,no,cellular,21,jul,774.0,2.0,,0,unknown,0
id_44974,18.0,admin.,single,secondary,no,64.0,yes,no,unknown,19,jun,64.0,2.0,,0,unknown,0
id_29343,21.0,blue-collar,single,secondary,no,328.0,yes,no,unknown,28,may,325.0,2.0,,0,unknown,0
id_42777,47.0,services,married,secondary,no,7019.0,yes,no,cellular,2,jun,272.0,1.0,368.0,3,failure,1
id_35009,35.0,blue-collar,married,primary,no,200.0,yes,no,unknown,12,may,166.0,4.0,,0,unknown,0
id_6316,48.0,management,single,tertiary,no,5901.0,yes,no,cellular,12,aug,144.0,2.0,,0,unknown,0
id_37021,34.0,management,single,secondary,no,-668.0,yes,yes,unknown,9,may,194.0,1.0,,0,unknown,0
id_24323,39.0,blue-collar,single,unknown,no,4685.0,no,no,unknown,20,jun,11.0,6.0,,0,unknown,0
id_27391,53.0,unknown,married,tertiary,no,3566.0,no,no,cellular,30,apr,87.0,1.0,,0,unknown,0
id_20807,37.0,technician,single,secondary,no,2468.0,yes,yes,cellular,25,jul,146.0,5.0,,0,unknown,0
id_30637,55.0,technician,married,secondary,no,196.0,no,no,unknown,7,may,38.0,1.0,,0,unknown,0
id_24313,52.0,blue-collar,married,secondary,no,823.0,yes,no,cellular,16,apr,33.0,3.0,273.0,1,failure,0
id_23099,37.0,blue-collar,single,secondary,no,1069.0,yes,no,unknown,21,may,154.0,1.0,,0,unknown,0
id_33549,34.0,services,married,secondary,no,2795.0,yes,no,cellular,15,may,46.0,1.0,,0,unknown,0
id_32563,38.0,technician,married,secondary,no,2120.0,no,no,cellular,18,nov,226.0,1.0,102.0,2,failure,0
id_34515,32.0,admin.,,secondary,no,209.0,no,no,cellular,30,apr,171.0,1.0,,0,unknown,0
id_36219,31.0,management,married,tertiary,no,518.0,yes,no,cellular,12,aug,1295.0,4.0,,0,unknown,1
id_28927,27.0,admin.,married,secondary,no,536.0,no,no,cellular,11,oct,191.0,2.0,,0,unknown,0
id_498,35.0,blue-collar,single,secondary,no,567.0,yes,yes,cellular,20,apr,6.0,4.0,,0,unknown,0
id_17899,51.0,technician,married,secondary,no,1407.0,no,no,cellular,6,aug,114.0,3.0,,0,unknown,0
id_33135,45.0,entrepreneur,single,tertiary,no,580.0,yes,no,unknown,13,may,31.0,1.0,,0,unknown,0
id_17916,34.0,management,single,secondary,no,512.0,yes,no,cellular,28,jul,293.0,2.0,,0,unknown,0
id_6339,49.0,housemaid,married,secondary,no,604.0,no,no,cellular,25,aug,138.0,3.0,,0,unknown,0
id_16529,28.0,self-employed,married,tertiary,yes,3.0,yes,yes,unknown,5,jun,400.0,3.0,,0,unknown,0
id_10076,44.0,self-employed,married,primary,no,62.0,yes,no,unknown,7,may,161.0,5.0,,0,unknown,0
id_31789,34.0,admin.,single,secondary,no,682.0,yes,no,cellular,4,feb,1563.0,1.0,246.0,4,failure,1
id_15518,51.0,blue-collar,married,unknown,no,1945.0,no,no,unknown,5,jun,781.0,1.0,,0,unknown,0
id_43557,42.0,technician,married,secondary,no,113.0,yes,no,cellular,6,may,108.0,1.0,,0,unknown,0
id_6554,56.0,services,married,secondary,no,1698.0,yes,no,unknown,3,jun,65.0,2.0,,0,unknown,0
id_19365,42.0,technician,single,secondary,no,-32.0,yes,yes,unknown,14,may,107.0,3.0,,0,unknown,0
id_13970,40.0,blue-collar,married,primary,no,-93.0,yes,no,cellular,3,feb,207.0,4.0,271.0,5,failure,0
id_7468,31.0,self-employed,married,tertiary,no,978.0,no,no,cellular,8,jul,225.0,1.0,348.0,3,failure,0
id_30802,42.0,technician,married,tertiary,no,1141.0,no,no,cellular,4,jul,171.0,2.0,,0,unknown,0
id_42352,49.0,services,married,secondary,no,-5.0,yes,no,cellular,9,jul,294.0,1.0,,0,unknown,0
id_21818,40.0,admin.,divorced,secondary,no,52.0,no,no,unknown,11,jun,38.0,1.0,,0,unknown,0
id_1592,31.0,entrepreneur,single,tertiary,no,1485.0,yes,no,cellular,13,may,177.0,3.0,173.0,1,other,0
id_25221,58.0,retired,divorced,tertiary,no,2373.0,no,no,cellular,23,jul,380.0,1.0,,0,unknown,0
id_31697,56.0,management,married,tertiary,no,82.0,yes,no,cellular,17,apr,307.0,4.0,,0,unknown,0
id_12135,51.0,entrepreneur,married,tertiary,no,388.0,yes,no,unknown,16,jun,150.0,2.0,,0,unknown,0
id_12366,37.0,management,married,secondary,no,1035.0,yes,no,unknown,30,may,298.0,1.0,,0,unknown,0
id_20602,39.0,blue-collar,married,primary,no,-436.0,yes,no,unknown,8,may,177.0,3.0,,0,unknown,0
id_19737,46.0,entrepreneur,married,secondary,no,563.0,no,no,unknown,11,jun,165.0,4.0,,0,unknown,0
id_10243,54.0,admin.,married,secondary,no,108.0,no,yes,cellular,21,aug,54.0,2.0,,0,unknown,0
id_25543,26.0,admin.,single,secondary,no,1452.0,no,no,cellular,8,jun,116.0,5.0,,0,unknown,0
id_41777,45.0,admin.,married,secondary,no,434.0,no,no,cellular,26,aug,86.0,4.0,,0,unknown,0
id_8578,23.0,services,single,secondary,no,165.0,yes,no,cellular,1,sep,529.0,2.0,,0,unknown,1
id_25796,37.0,technician,married,secondary,no,557.0,yes,no,cellular,22,jul,109.0,1.0,,0,unknown,0
id_9793,36.0,management,married,secondary,no,676.0,no,no,telephone,18,nov,211.0,2.0,,0,unknown,0
id_15392,47.0,housemaid,married,secondary,no,81.0,no,yes,unknown,9,jun,506.0,2.0,,0,unknown,0
id_1086,29.0,management,single,tertiary,no,730.0,yes,no,unknown,28,may,344.0,2.0,,0,unknown,0
id_14240,48.0,admin.,married,secondary,no,49.0,yes,yes,telephone,23,jul,45.0,15.0,,0,unknown,0
id_44169,56.0,blue-collar,married,primary,no,,yes,no,cellular,14,may,184.0,2.0,367.0,4,failure,0
id_29308,33.0,admin.,single,secondary,no,117.0,no,no,cellular,2,feb,209.0,1.0,,0,unknown,0
id_3412,47.0,admin.,divorced,secondary,no,263.0,no,no,unknown,8,may,248.0,1.0,,0,unknown,0
id_31250,42.0,management,divorced,secondary,no,53.0,no,no,cellular,2,feb,445.0,1.0,,0,unknown,1
id_9204,28.0,unknown,married,tertiary,no,530.0,no,no,cellular,26,aug,146.0,13.0,,0,unknown,0
id_14884,39.0,management,married,tertiary,no,301.0,yes,no,cellular,13,may,719.0,2.0,,0,unknown,1
id_24770,53.0,blue-collar,single,secondary,no,6484.0,yes,no,cellular,16,apr,126.0,2.0,,0,unknown,0
id_11975,52.0,management,divorced,primary,no,-5.0,no,no,unknown,6,may,489.0,1.0,,0,unknown,0
id_44700,34.0,technician,married,secondary,no,658.0,no,no,cellular,5,jun,279.0,2.0,,0,unknown,0
id_14573,40.0,blue-collar,married,primary,no,2298.0,yes,no,unknown,17,jun,769.0,3.0,,0,unknown,1
id_38102,31.0,management,married,tertiary,no,2593.0,yes,no,cellular,21,nov,167.0,3.0,,0,unknown,0
id_19991,38.0,services,divorced,secondary,no,157.0,no,no,cellular,14,jul,121.0,3.0,,0,unknown,0
id_30977,55.0,blue-collar,divorced,unknown,no,1362.0,no,no,unknown,23,jun,66.0,3.0,,0,unknown,0
id_21380,31.0,management,,tertiary,no,686.0,no,no,unknown,17,nov,33.0,1.0,,0,unknown,0
id_25199,27.0,unemployed,single,secondary,no,318.0,no,no,cellular,29,jan,158.0,1.0,,0,unknown,0
id_27298,33.0,technician,married,tertiary,no,327.0,yes,no,cellular,22,jul,657.0,2.0,,0,unknown,1
id_661,50.0,technician,married,secondary,no,383.0,yes,no,unknown,5,may,185.0,1.0,,0,unknown,0
id_28857,57.0,retired,married,secondary,no,3908.0,yes,no,unknown,3,jun,61.0,1.0,,0,unknown,0
id_14787,51.0,blue-collar,married,primary,no,9300.0,yes,no,cellular,7,jul,138.0,4.0,,0,unknown,0
id_11576,61.0,retired,married,secondary,no,8589.0,no,no,unknown,5,jun,80.0,1.0,,0,unknown,0
id_22135,33.0,blue-collar,married,secondary,no,229.0,yes,no,cellular,13,may,68.0,1.0,176.0,1,failure,0
id_18273,34.0,management,married,tertiary,no,3303.0,yes,no,cellular,2,nov,117.0,2.0,171.0,2,failure,0
id_25412,35.0,management,single,tertiary,no,186.0,no,no,cellular,22,jul,220.0,4.0,,0,unknown,0
id_23667,53.0,management,married,tertiary,no,4647.0,yes,no,cellular,19,nov,295.0,4.0,,0,unknown,0
id_16575,35.0,blue-collar,married,primary,no,409.0,no,no,unknown,13,may,495.0,4.0,,0,unknown,0
id_11811,24.0,services,married,primary,no,917.0,no,no,cellular,2,feb,144.0,1.0,,0,unknown,0
id_22109,48.0,management,divorced,tertiary,no,350.0,yes,no,cellular,7,apr,715.0,3.0,,0,unknown,0
id_37845,39.0,entrepreneur,married,secondary,no,-2.0,yes,no,cellular,30,jul,87.0,23.0,,0,unknown,0
id_9503,49.0,self-employed,married,tertiary,no,-1.0,no,no,cellular,21,nov,37.0,2.0,,0,unknown,0
id_22982,32.0,management,married,tertiary,no,545.0,no,no,cellular,7,aug,130.0,2.0,,0,unknown,0
id_38204,40.0,management,married,tertiary,no,-498.0,no,yes,cellular,29,jul,317.0,2.0,,0,unknown,0
id_44582,32.0,technician,single,secondary,no,-94.0,yes,no,cellular,15,may,61.0,1.0,368.0,1,failure,0
id_36512,50.0,technician,married,secondary,no,5306.0,yes,no,telephone,17,apr,331.0,3.0,180.0,1,success,1
id_22507,40.0,management,divorced,tertiary,no,1929.0,yes,yes,cellular,29,jan,525.0,1.0,,0,unknown,0
id_13488,52.0,management,married,tertiary,no,259.0,no,no,cellular,19,aug,90.0,2.0,,0,unknown,0
id_891,31.0,services,single,secondary,no,0.0,yes,no,unknown,16,may,216.0,1.0,,0,unknown,0
id_23637,52.0,technician,divorced,tertiary,no,1.0,no,no,cellular,28,aug,72.0,7.0,,0,unknown,0
id_35837,38.0,services,married,secondary,no,150.0,yes,no,unknown,5,may,255.0,1.0,,0,unknown,0
id_42001,,technician,single,secondary,no,374.0,yes,yes,unknown,2,jun,186.0,1.0,,0,unknown,0
id_38663,36.0,blue-collar,married,primary,no,18.0,no,yes,telephone,15,jul,455.0,4.0,,0,unknown,0
id_32392,25.0,admin.,married,secondary,no,,yes,no,unknown,16,may,147.0,1.0,,0,unknown,0
id_7356,50.0,blue-collar,married,primary,no,111.0,yes,no,telephone,15,may,24.0,6.0,366.0,1,other,0
id_2760,28.0,admin.,single,secondary,no,77.0,yes,no,cellular,23,apr,212.0,2.0,165.0,11,other,0
id_12172,,blue-collar,married,secondary,no,60.0,yes,no,unknown,26,may,727.0,4.0,,0,unknown,1
id_33564,23.0,blue-collar,divorced,secondary,no,513.0,yes,no,cellular,15,may,43.0,3.0,,0,unknown,0
id_7047,31.0,technician,divorced,secondary,no,10787.0,yes,no,unknown,4,jun,118.0,2.0,,0,unknown,0
id_29894,25.0,unemployed,single,secondary,no,3274.0,no,no,cellular,5,aug,95.0,1.0,110.0,2,other,0
id_35091,39.0,blue-collar,married,primary,no,99.0,yes,no,cellular,11,may,221.0,2.0,343.0,5,failure,0
id_33684,38.0,blue-collar,married,secondary,no,540.0,no,yes,cellular,7,jul,202.0,6.0,,0,unknown,0
id_30376,34.0,technician,single,unknown,no,395.0,yes,no,unknown,8,may,107.0,3.0,,0,unknown,0
id_22165,34.0,management,married,tertiary,no,1816.0,no,no,cellular,4,aug,302.0,1.0,182.0,4,other,1
id_30909,48.0,technician,married,secondary,no,12531.0,no,no,cellular,13,aug,86.0,8.0,,0,unknown,0
id_43193,34.0,blue-collar,married,secondary,no,1.0,yes,yes,cellular,8,jul,158.0,1.0,,0,unknown,0
id_34330,44.0,admin.,divorced,secondary,no,1295.0,yes,yes,telephone,20,oct,,1.0,,0,unknown,0
id_33714,67.0,retired,married,tertiary,no,701.0,no,no,cellular,6,aug,273.0,2.0,,0,unknown,1
id_211,39.0,admin.,single,secondary,no,550.0,yes,no,unknown,3,jun,294.0,2.0,,0,unknown,0
id_30704,32.0,technician,married,secondary,no,-1037.0,yes,yes,cellular,18,aug,124.0,4.0,,0,unknown,0
id_36876,60.0,retired,married,secondary,no,32949.0,no,no,unknown,29,may,362.0,2.0,,0,unknown,0
id_23235,30.0,admin.,married,secondary,no,2228.0,yes,no,unknown,21,may,714.0,1.0,,0,unknown,0
id_22261,41.0,entrepreneur,married,tertiary,no,1570.0,yes,no,cellular,19,nov,173.0,3.0,,0,unknown,0
id_25496,43.0,technician,married,secondary,no,-372.0,yes,no,cellular,17,apr,193.0,3.0,,0,unknown,0
id_3547,39.0,blue-collar,married,primary,no,406.0,yes,no,cellular,8,may,327.0,2.0,338.0,1,success,0
id_16166,43.0,blue-collar,married,secondary,no,1238.0,yes,no,cellular,11,may,918.0,3.0,,0,unknown,1
id_24921,32.0,management,single,tertiary,no,14.0,yes,no,unknown,27,may,219.0,2.0,,0,unknown,0
id_43672,42.0,management,married,tertiary,no,765.0,no,no,cellular,7,aug,239.0,3.0,,0,unknown,0
id_35185,32.0,blue-collar,married,secondary,no,2929.0,yes,no,unknown,20,jun,71.0,25.0,,0,unknown,0
id_16731,47.0,technician,married,tertiary,no,438.0,yes,no,cellular,8,may,229.0,2.0,,0,unknown,0
id_39954,31.0,blue-collar,married,primary,no,1221.0,yes,no,cellular,20,apr,161.0,2.0,328.0,3,failure,0
id_17426,53.0,blue-collar,single,secondary,no,931.0,yes,no,unknown,27,may,238.0,16.0,,0,unknown,0
id_3501,41.0,blue-collar,divorced,primary,no,1566.0,yes,no,unknown,15,may,118.0,1.0,,0,unknown,0
id_23109,58.0,management,married,tertiary,no,24494.0,no,no,cellular,21,nov,179.0,5.0,,0,unknown,0
id_26730,55.0,blue-collar,married,secondary,no,4381.0,no,no,telephone,19,aug,231.0,7.0,,0,unknown,0
id_37138,32.0,technician,married,secondary,no,137.0,no,yes,cellular,8,jul,1026.0,2.0,,0,unknown,0
id_7474,60.0,retired,married,primary,no,53.0,no,no,cellular,4,jun,199.0,1.0,,0,unknown,0
id_32170,39.0,technician,married,secondary,no,3.0,yes,no,cellular,11,jul,908.0,2.0,,0,unknown,0
id_15904,34.0,management,single,tertiary,no,5945.0,no,no,cellular,28,aug,84.0,8.0,,0,unknown,0
id_27326,31.0,services,single,secondary,no,8135.0,yes,no,unknown,20,may,137.0,1.0,,0,unknown,0
id_38910,44.0,blue-collar,married,secondary,no,4857.0,yes,no,cellular,10,aug,1533.0,1.0,397.0,1,failure,0
id_31573,,management,married,tertiary,no,-470.0,yes,no,unknown,16,jun,190.0,12.0,,0,unknown,0
id_37548,34.0,unemployed,single,tertiary,no,9015.0,yes,no,unknown,11,jun,969.0,3.0,,0,unknown,0
id_43608,34.0,management,divorced,tertiary,no,506.0,yes,no,cellular,6,may,218.0,1.0,,0,unknown,0
id_29414,34.0,technician,married,secondary,no,-167.0,yes,yes,cellular,8,aug,500.0,2.0,,0,unknown,0
id_22500,40.0,technician,single,secondary,no,617.0,yes,no,unknown,20,may,126.0,1.0,,0,unknown,0
id_25890,28.0,blue-collar,married,secondary,no,300.0,yes,no,unknown,4,jun,166.0,1.0,,0,unknown,0
id_13129,35.0,admin.,married,secondary,no,1295.0,yes,no,cellular,15,may,228.0,9.0,373.0,2,failure,0
id_28685,48.0,services,married,secondary,no,1137.0,no,no,unknown,18,jun,47.0,2.0,,0,unknown,0
id_17797,20.0,blue-collar,single,secondary,no,1693.0,yes,yes,unknown,30,may,177.0,3.0,,0,unknown,0
id_36721,40.0,self-employed,married,secondary,no,-15.0,no,no,unknown,2,jun,117.0,7.0,,0,unknown,0
id_40423,66.0,entrepreneur,married,tertiary,no,2333.0,no,no,telephone,9,feb,296.0,1.0,92.0,1,success,1
id_38047,50.0,housemaid,married,secondary,no,0.0,no,no,cellular,28,jul,344.0,5.0,,0,unknown,0
id_4296,51.0,management,married,tertiary,no,-5.0,yes,no,cellular,18,nov,100.0,1.0,,0,unknown,0
id_14539,26.0,admin.,single,secondary,no,204.0,yes,no,cellular,18,may,271.0,1.0,,0,unknown,0
id_30910,38.0,management,single,tertiary,no,2031.0,no,yes,cellular,20,nov,747.0,1.0,,0,unknown,1
id_4378,32.0,student,single,unknown,no,2342.0,no,no,cellular,18,dec,194.0,2.0,,0,unknown,0
id_24455,36.0,services,married,secondary,no,30.0,yes,yes,cellular,31,jul,256.0,3.0,,0,unknown,0
id_1174,47.0,management,married,tertiary,no,4875.0,no,no,cellular,31,jul,210.0,3.0,,0,unknown,0
id_7949,37.0,blue-collar,married,primary,no,1382.0,yes,no,unknown,27,may,254.0,2.0,,0,unknown,0
id_41357,31.0,admin.,married,secondary,no,34.0,yes,yes,cellular,22,jul,171.0,1.0,,0,unknown,0
id_30879,56.0,blue-collar,married,primary,no,190.0,yes,no,cellular,23,jul,169.0,2.0,,0,unknown,0
id_15497,36.0,management,married,primary,no,4.0,no,no,unknown,11,jun,300.0,7.0,,0,unknown,0
id_45170,40.0,technician,single,tertiary,no,2629.0,no,no,cellular,29,jul,2509.0,2.0,,0,unknown,1
id_21747,26.0,services,married,secondary,no,70.0,no,yes,cellular,10,jul,412.0,4.0,,0,unknown,0
id_20720,39.0,blue-collar,married,secondary,no,356.0,yes,yes,unknown,7,may,598.0,1.0,,0,unknown,0
id_15466,58.0,retired,married,primary,no,2860.0,no,no,cellular,13,nov,250.0,1.0,,0,unknown,0
id_29180,51.0,management,married,tertiary,no,10.0,no,no,cellular,30,jan,180.0,,2.0,2,other,0
id_6311,37.0,self-employed,divorced,tertiary,no,1357.0,yes,no,unknown,23,may,735.0,2.0,,0,unknown,1
id_7808,47.0,management,divorced,tertiary,no,1270.0,yes,no,cellular,4,may,25.0,3.0,,0,unknown,0
id_19263,37.0,student,single,secondary,no,408.0,yes,no,unknown,12,jun,53.0,1.0,,0,unknown,0
id_14330,37.0,blue-collar,single,secondary,no,261.0,no,no,cellular,11,jul,126.0,2.0,,0,unknown,0
id_14845,44.0,blue-collar,married,primary,no,330.0,yes,no,cellular,7,may,65.0,1.0,,0,unknown,0
id_34842,35.0,admin.,married,secondary,no,-1.0,no,yes,cellular,6,feb,214.0,5.0,,0,unknown,0
id_29559,57.0,retired,married,tertiary,no,1300.0,no,no,cellular,11,aug,846.0,11.0,,0,unknown,0
id_9164,31.0,admin.,married,secondary,no,-42.0,yes,no,cellular,17,jul,99.0,1.0,,0,unknown,0
id_27591,,technician,divorced,secondary,no,-2.0,yes,yes,cellular,18,aug,356.0,16.0,,0,unknown,0
id_40571,28.0,technician,single,secondary,no,25.0,no,no,cellular,28,aug,125.0,2.0,,0,unknown,0
id_25073,49.0,unemployed,married,primary,no,211.0,no,no,unknown,16,jun,230.0,2.0,,0,unknown,0
id_13159,33.0,student,single,tertiary,no,116.0,yes,no,telephone,18,jul,31.0,1.0,,0,unknown,0
id_18123,56.0,blue-collar,single,primary,no,535.0,no,yes,cellular,11,jul,158.0,1.0,,0,unknown,0
id_4280,54.0,management,married,tertiary,no,4778.0,no,yes,unknown,20,jun,0.0,3.0,,0,unknown,0
id_36733,28.0,management,married,tertiary,no,901.0,no,no,cellular,17,jul,277.0,2.0,,0,unknown,0
id_24250,32.0,technician,single,secondary,no,701.0,yes,no,cellular,12,aug,68.0,2.0,,0,unknown,0
id_14466,52.0,self-employed,married,unknown,no,-82.0,yes,no,unknown,6,may,111.0,1.0,,0,unknown,0
id_22692,51.0,management,married,tertiary,no,-2.0,no,no,cellular,19,nov,229.0,3.0,,0,unknown,0
id_29224,34.0,unknown,married,secondary,no,1431.0,no,no,cellular,21,nov,44.0,2.0,,0,unknown,0
id_41757,40.0,blue-collar,married,primary,no,489.0,yes,no,unknown,7,may,532.0,2.0,,0,unknown,0
id_115,40.0,services,married,primary,no,2571.0,yes,no,cellular,14,may,92.0,1.0,360.0,2,failure,0
id_34823,32.0,blue-collar,single,primary,no,13.0,no,no,cellular,18,may,310.0,4.0,360.0,3,other,0
id_35923,34.0,admin.,married,secondary,no,3816.0,yes,no,cellular,11,jul,280.0,2.0,,0,unknown,0
id_18892,27.0,admin.,single,tertiary,no,417.0,yes,no,cellular,7,may,96.0,1.0,363.0,1,failure,0
id_17536,34.0,services,divorced,secondary,no,48.0,no,no,unknown,9,jun,136.0,1.0,,0,unknown,0
id_36599,,services,married,secondary,no,55.0,yes,yes,unknown,16,may,315.0,1.0,,0,unknown,0
id_31986,29.0,entrepreneur,divorced,secondary,no,155.0,yes,no,cellular,23,jul,122.0,4.0,,0,unknown,0
id_34938,42.0,management,married,tertiary,no,161.0,no,no,telephone,30,apr,705.0,2.0,,0,unknown,1
id_12890,42.0,management,married,tertiary,no,386.0,no,no,cellular,20,apr,180.0,3.0,327.0,2,failure,0
id_15615,48.0,blue-collar,married,primary,no,1.0,yes,no,cellular,11,may,490.0,3.0,339.0,2,failure,0
id_44479,47.0,technician,married,secondary,no,2248.0,yes,no,cellular,10,jul,324.0,1.0,,0,unknown,0
id_16059,26.0,management,single,tertiary,no,961.0,no,no,cellular,25,may,910.0,2.0,,0,unknown,1
id_40713,49.0,services,married,secondary,no,1543.0,no,no,cellular,28,aug,44.0,8.0,,0,unknown,0
id_25291,40.0,management,,primary,no,371.0,no,no,telephone,31,jul,69.0,2.0,,0,unknown,0
id_3230,39.0,blue-collar,married,primary,no,2122.0,yes,no,cellular,15,may,635.0,3.0,175.0,4,failure,1
id_11033,47.0,housemaid,married,primary,no,379.0,no,no,cellular,17,jul,407.0,2.0,,0,unknown,0
id_14323,55.0,services,married,secondary,no,638.0,yes,no,cellular,30,jan,27.0,1.0,2.0,3,other,0
id_31613,41.0,retired,divorced,primary,no,2086.0,yes,no,unknown,28,may,139.0,1.0,,0,unknown,0
id_39569,48.0,blue-collar,married,secondary,no,186.0,yes,no,telephone,10,jul,58.0,1.0,,0,unknown,0
id_37779,53.0,self-employed,married,tertiary,no,366.0,no,no,telephone,31,jul,24.0,4.0,,0,unknown,0
id_34090,36.0,technician,divorced,primary,no,-130.0,yes,no,cellular,5,may,311.0,1.0,,0,unknown,0
id_12768,52.0,management,,secondary,no,3.0,no,no,unknown,3,jul,19.0,1.0,,0,unknown,0
id_8380,32.0,management,single,tertiary,no,1124.0,yes,no,cellular,29,jan,204.0,2.0,239.0,1,other,0
id_16187,37.0,entrepreneur,married,secondary,no,24.0,yes,no,unknown,20,may,74.0,1.0,,0,unknown,0
id_817,33.0,blue-collar,married,primary,no,1418.0,yes,no,cellular,20,nov,74.0,1.0,,0,unknown,0
id_20030,25.0,technician,single,secondary,no,940.0,yes,no,cellular,24,jul,548.0,4.0,,0,unknown,0
id_40633,45.0,blue-collar,married,secondary,no,1778.0,yes,no,unknown,29,may,63.0,5.0,,0,unknown,0
id_37613,29.0,services,single,secondary,no,4.0,yes,no,cellular,5,may,52.0,1.0,,0,unknown,0
id_44203,24.0,blue-collar,single,secondary,no,380.0,no,no,cellular,27,may,93.0,1.0,,0,unknown,0
id_15122,44.0,blue-collar,married,primary,no,93.0,yes,no,unknown,9,may,225.0,3.0,,0,unknown,0
id_505,40.0,services,single,tertiary,no,1219.0,yes,no,cellular,2,feb,251.0,1.0,242.0,2,failure,0
id_15957,56.0,services,married,secondary,no,0.0,no,no,unknown,7,may,832.0,1.0,,0,unknown,0
id_3915,26.0,blue-collar,single,secondary,no,1012.0,yes,no,cellular,20,apr,192.0,3.0,,0,unknown,0
id_4738,35.0,admin.,married,secondary,no,2376.0,yes,no,cellular,9,feb,261.0,2.0,92.0,3,success,1
id_4121,34.0,management,single,tertiary,no,146.0,yes,no,cellular,20,apr,0.0,4.0,,0,unknown,0
id_37946,44.0,technician,divorced,secondary,no,416.0,yes,yes,unknown,6,jun,65.0,2.0,,0,unknown,0
id_11358,49.0,management,divorced,tertiary,no,93.0,no,no,cellular,19,aug,137.0,1.0,,0,unknown,0
id_13708,28.0,management,single,tertiary,no,341.0,no,yes,cellular,7,jul,547.0,1.0,,0,unknown,0
id_30488,44.0,technician,single,secondary,no,194.0,yes,no,cellular,6,feb,392.0,3.0,,0,unknown,0
id_4163,35.0,self-employed,married,tertiary,no,1102.0,no,no,cellular,5,feb,123.0,5.0,,0,unknown,0
id_9009,33.0,management,divorced,tertiary,no,60.0,no,no,cellular,13,aug,510.0,2.0,,0,unknown,1
id_24946,38.0,unemployed,married,secondary,no,-4.0,yes,yes,cellular,5,may,388.0,1.0,,0,unknown,0
id_23732,38.0,technician,single,secondary,no,95.0,yes,no,cellular,20,apr,266.0,1.0,,0,unknown,0
