wind_speed,wind_direction,dew_point,temperature,clouds_all,air_pollution_index,year,day,month,dayofweek,hour
2,247,2,21.6,40,144,2016,16,9,4,19
2,250,3,19.52,75,111,2016,16,9,4,20
3,275,1,18.54,40,62,2016,16,9,4,21
2,281,5,17.99,40,237,2016,16,9,4,22
4,319,5,17.09,1,109,2016,16,9,4,23
2,330,1,16.77,1,44,2016,17,9,5,0
2,330,3,16.13,40,268,2016,17,9,5,1
1,43,3,15.44,1,148,2016,17,9,5,2
1,35,7,15.43,1,139,2016,17,9,5,3
1,43,9,14.97,1,115,2016,17,9,5,4
1,59,4,14.68,40,108,2016,17,9,5,5
1,84,7,14.13,90,271,2016,17,9,5,6
1,108,6,14.14,75,30,2016,17,9,5,7
1,80,2,14.78,90,233,2016,17,9,5,8
3,125,2,15.28,90,192,2016,17,9,5,9
3,125,3,15.84,90,200,2016,17,9,5,10
3,125,7,16.83,90,207,2016,17,9,5,11
4,143,3,17.64,40,254,2016,17,9,5,12
4,143,2,18.91,40,18,2016,17,9,5,13
4,162,4,20.31,1,132,2016,17,9,5,14
4,164,3,20.73,1,41,2016,17,9,5,15
3,150,7,21.43,1,121,2016,17,9,5,16
3,155,2,21.37,1,221,2016,17,9,5,17
4,168,8,21,1,268,2016,17,9,5,18
5,163,2,19.01,1,286,2016,17,9,5,19
6,170,2,15.4,1,125,2016,17,9,5,20
6,160,9,13.3,1,247,2016,17,9,5,21
5,150,1,12.44,1,184,2016,17,9,5,22
5,155,3,12.08,1,30,2016,17,9,5,23
6,166,5,11.81,1,154,2016,18,9,6,0
3,150,3,11.61,1,49,2016,18,9,6,1
3,150,3,11.39,1,67,2016,18,9,6,2
4,150,7,11.46,1,124,2016,18,9,6,3
6,170,3,11.32,1,51,2016,18,9,6,4
5,170,8,11.81,1,45,2016,18,9,6,5
5,160,6,12.19,1,262,2016,18,9,6,6
5,163,3,12.22,1,61,2016,18,9,6,7
5,170,7,13.91,1,19,2016,18,9,6,8
4,170,7,16.45,1,161,2016,18,9,6,9
4,170,7,17.32,1,157,2016,18,9,6,10
4,190,3,24.62,1,61,2016,18,9,6,13
3,180,9,25.9,75,256,2016,18,9,6,14
2,180,5,26.68,1,279,2016,18,9,6,15
3,188,5,27.24,1,82,2016,18,9,6,16
5,203,1,26.82,1,259,2016,18,9,6,17
3,190,9,26.03,1,171,2016,18,9,6,18
3,190,5,24.39,1,93,2016,18,9,6,19
2,210,6,23.64,75,121,2016,18,9,6,20
2,214,2,22.53,1,112,2016,18,9,6,21
3,230,3,22.14,1,21,2016,18,9,6,22
2,210,2,21.84,1,236,2016,18,9,6,23
5,239,7,21.79,1,241,2016,19,9,0,0
4,239,5,20.89,1,146,2016,19,9,0,1
2,240,9,20.25,1,60,2016,19,9,0,2
2,240,5,19.34,1,46,2016,19,9,0,3
2,40,1,17.74,0,159,2016,19,9,0,4
2,30,2,17.33,0,146,2016,19,9,0,5
3,80,7,17.3,0,125,2016,19,9,0,6
1,80,6,17.13,0,72,2016,19,9,0,7
1,69,9,17.51,0,292,2016,19,9,0,8
2,70,1,18.07,0,125,2016,19,9,0,9
2,49,4,16.64,0,293,2016,19,9,0,10
3,50,7,16.11,0,44,2016,19,9,0,11
1,42,4,20.31,8,175,2016,19,9,0,12
1,40,4,23.4,8,105,2016,19,9,0,13
2,47,9,24.73,80,178,2016,19,9,0,14
2,40,9,26.43,0,193,2016,19,9,0,15
3,50,7,25,0,146,2016,19,9,0,16
3,40,8,24.91,0,60,2016,19,9,0,17
4,50,4,23.79,0,237,2016,19,9,0,18
4,47,7,20.1,0,86,2016,19,9,0,19
5,40,9,17.46,0,235,2016,19,9,0,20
5,60,4,15.42,0,217,2016,19,9,0,21
5,50,9,14.54,0,172,2016,19,9,0,22
3,90,9,14.11,0,25,2016,19,9,0,23
3,82,4,13.04,0,177,2016,20,9,1,0
5,60,6,12.87,0,17,2016,20,9,1,1
3,55,8,12.31,0,170,2016,20,9,1,2
2,50,7,12.02,0,231,2016,20,9,1,3
2,40,3,11.99,0,175,2016,20,9,1,4
3,30,5,11.64,0,239,2016,20,9,1,5
1,30,2,11.99,32,29,2016,20,9,1,6
1,130,9,11.86,32,61,2016,20,9,1,7
4,187,1,13.13,32,75,2016,20,9,1,8
3,180,1,14.85,12,284,2016,20,9,1,10
3,162,3,20.74,12,242,2016,20,9,1,11
2,160,6,20.85,0,285,2016,20,9,1,12
3,218,2,21.17,0,151,2016,20,9,1,13
1,180,7,25.64,0,131,2016,20,9,1,14
1,239,2,26.55,24,214,2016,20,9,1,15
5,270,2,25.31,24,100,2016,20,9,1,16
5,267,9,25.17,24,131,2016,20,9,1,17
5,260,7,23.44,36,196,2016,20,9,1,18
6,270,3,22.07,36,89,2016,20,9,1,19
7,270,8,20.6,36,165,2016,20,9,1,20
6,270,8,20,88,268,2016,20,9,1,21
6,290,4,19.79,88,136,2016,20,9,1,22
7,280,6,19.35,88,13,2016,20,9,1,23
6,300,4,19.14,48,222,2016,21,9,2,0
6,280,1,18.07,48,78,2016,21,9,2,1
4,290,5,17.68,48,240,2016,21,9,2,2
3,280,1,17.41,0,288,2016,21,9,2,3
1,250,8,17.08,0,69,2016,21,9,2,4
1,270,9,17.1,0,292,2016,21,9,2,5
1,281,2,16.56,0,128,2016,21,9,2,6
4,312,4,16.55,0,277,2016,21,9,2,7
4,312,1,15.33,0,147,2016,21,9,2,8
1,330,3,16.38,92,58,2016,21,9,2,9
2,321,5,16.54,92,239,2016,21,9,2,10
1,323,8,16.79,100,229,2016,21,9,2,11
1,323,6,20.846,100,44,2016,21,9,2,12
1,323,8,20.846,100,191,2016,21,9,2,13
1,218,3,20.846,100,129,2016,21,9,2,14
1,218,6,16.625,56,285,2016,21,9,2,15
1,218,7,16.625,56,277,2016,21,9,2,15
1,252,9,16.625,56,268,2016,21,9,2,16
1,252,7,18.68,88,267,2016,21,9,2,17
1,252,1,17.23,100,287,2016,21,9,2,18
1,244,2,18.54,100,246,2016,21,9,2,19
1,244,6,17.11,92,253,2016,21,9,2,21
1,200,2,17.06,92,18,2016,21,9,2,22
1,183,9,16.89,92,263,2016,21,9,2,23
1,148,1,16.52,92,282,2016,22,9,3,0
1,148,6,16.74,92,151,2016,22,9,3,1
1,139,8,16.66,76,253,2016,22,9,3,2
2,111,6,16.93,76,113,2016,22,9,3,3
2,111,5,16.86,76,195,2016,22,9,3,4
2,111,6,16.72,76,45,2016,22,9,3,5
2,120,7,16.47,80,170,2016,22,9,3,6
1,110,4,16.45,80,73,2016,22,9,3,7
1,106,8,16.22,80,150,2016,22,9,3,8
1,100,1,16.42,92,171,2016,22,9,3,9
2,90,1,16.77,92,142,2016,22,9,3,10
4,110,3,17.47,92,120,2016,22,9,3,11
4,130,9,17.26,92,209,2016,22,9,3,12
4,124,4,18.71,92,283,2016,22,9,3,13
4,110,8,18.05,100,98,2016,22,9,3,14
4,100,5,18.18,100,27,2016,22,9,3,15
3,90,4,17.97,100,285,2016,22,9,3,16
3,90,2,16.74,92,269,2016,22,9,3,17
5,90,6,16.42,92,31,2016,22,9,3,18
4,110,1,16.39,92,226,2016,22,9,3,19
5,110,4,15.66,92,210,2016,22,9,3,20
6,123,7,15.77,92,274,2016,22,9,3,21
5,121,8,15.87,92,196,2016,22,9,3,22
7,142,5,15.55,92,298,2016,22,9,3,23
7,142,1,14.98,92,272,2016,23,9,4,0
7,152,4,14.98,92,75,2016,23,9,4,1
7,149,8,14.58,92,106,2016,23,9,4,2
7,156,3,14.44,92,102,2016,23,9,4,3
5,149,8,14.3,92,169,2016,23,9,4,4
6,160,8,14.44,92,266,2016,23,9,4,5
5,157,3,14.24,92,126,2016,23,9,4,6
5,163,6,14.42,92,189,2016,23,9,4,7
4,157,2,14.96,76,44,2016,23,9,4,8
3,160,1,15.12,80,29,2016,23,9,4,9
4,232,6,16,80,224,2016,23,9,4,10
4,212,9,17.97,80,62,2016,23,9,4,11
4,261,2,20.42,36,149,2016,23,9,4,12
5,248,6,19.74,36,145,2016,23,9,4,13
6,317,6,19.05,92,178,2016,23,9,4,14
7,325,9,17.62,92,131,2016,23,9,4,15
6,318,1,17.65,92,148,2016,23,9,4,16
8,330,8,17.23,76,35,2016,23,9,4,17
8,328,4,17.26,76,224,2016,23,9,4,18
7,328,9,16.79,76,47,2016,23,9,4,19
7,325,7,16.81,92,142,2016,23,9,4,20
7,324,6,16.81,92,297,2016,23,9,4,21
7,325,4,17.08,92,206,2016,23,9,4,22
7,323,7,17.34,92,121,2016,23,9,4,23
7,323,6,17.23,92,152,2016,24,9,5,0
5,319,9,17.22,92,37,2016,24,9,5,1
6,321,7,17.23,92,156,2016,24,9,5,2
5,318,3,17.47,92,90,2016,24,9,5,3
5,297,3,17.47,92,24,2016,24,9,5,4
4,300,2,17.44,92,278,2016,24,9,5,5
3,285,1,17.43,92,224,2016,24,9,5,6
3,285,5,17.22,92,32,2016,24,9,5,7
3,265,9,17.07,88,199,2016,24,9,5,8
2,260,7,17.07,80,290,2016,24,9,5,9
2,266,6,17.4,80,169,2016,24,9,5,10
1,258,5,17.78,80,158,2016,24,9,5,11
1,260,3,18.76,48,293,2016,24,9,5,12
1,290,2,19.97,48,100,2016,24,9,5,13
1,283,4,20.68,24,125,2016,24,9,5,14
1,304,2,22.23,24,228,2016,24,9,5,15
1,193,9,22.34,24,149,2016,24,9,5,16
1,258,3,20.69,24,29,2016,24,9,5,17
1,190,8,20.15,80,94,2016,24,9,5,18
1,250,5,19.8,80,110,2016,24,9,5,19
1,140,9,19.45,80,211,2016,24,9,5,20
1,157,9,19.45,92,34,2016,24,9,5,21
2,146,9,19.28,92,40,2016,24,9,5,22
2,173,7,19.42,92,216,2016,24,9,5,23
3,171,1,19.59,92,177,2016,25,9,6,0
2,170,7,19.5,92,76,2016,25,9,6,1
3,167,2,19.54,92,200,2016,25,9,6,2
3,166,1,19.45,80,20,2016,25,9,6,3
3,141,9,19.69,80,174,2016,25,9,6,4
3,148,5,19.86,80,149,2016,25,9,6,5
2,131,8,19.05,88,271,2016,25,9,6,6
3,134,8,17.13,88,222,2016,25,9,6,7
2,110,5,16.54,88,56,2016,25,9,6,8
2,107,7,14.86,48,45,2016,25,9,6,9
2,110,4,14.86,48,91,2016,25,9,6,10
2,105,2,16.99,12,53,2016,25,9,6,11
2,106,3,16.36,12,240,2016,25,9,6,12
2,113,2,16.11,12,96,2016,25,9,6,13
3,112,8,17.4,76,44,2016,25,9,6,14
3,117,6,16.53,76,218,2016,25,9,6,15
3,124,9,15.71,76,175,2016,25,9,6,16
3,129,5,15.17,80,189,2016,25,9,6,18
3,135,5,15.15,80,11,2016,25,9,6,19
2,148,5,14.88,80,204,2016,25,9,6,20
2,152,3,14.58,48,32,2016,25,9,6,20
2,163,1,13.61,48,35,2016,25,9,6,21
2,161,3,12.8,48,39,2016,25,9,6,22
2,175,4,11.97,12,284,2016,25,9,6,23
2,177,5,11.52,12,176,2016,26,9,0,0
1,154,1,11.58,12,99,2016,26,9,0,1
1,165,5,11.54,32,233,2016,26,9,0,2
1,150,5,11.28,32,115,2016,26,9,0,3
2,158,3,10.73,32,37,2016,26,9,0,4
1,136,3,10.32,80,136,2016,26,9,0,5
2,136,1,10.18,80,70,2016,26,9,0,6
2,142,7,10.04,80,185,2016,26,9,0,7
3,140,2,9.76,56,104,2016,26,9,0,8
3,145,9,9.86,0,105,2016,26,9,0,9
3,138,2,10.87,0,150,2016,26,9,0,10
4,146,7,12.28,0,95,2016,26,9,0,11
4,143,7,14.32,0,132,2016,26,9,0,12
4,142,7,15.44,0,225,2016,26,9,0,13
4,138,4,16.67,0,117,2016,26,9,0,14
4,136,9,18.16,36,188,2016,26,9,0,15
3,109,3,19.02,36,79,2016,26,9,0,16
3,90,5,18.05,36,136,2016,26,9,0,17
3,97,9,17.23,68,215,2016,26,9,0,18
3,110,2,15.55,68,272,2016,26,9,0,19
4,114,6,13.61,68,76,2016,26,9,0,20
6,120,5,12.07,20,147,2016,26,9,0,21
5,110,3,12.13,20,234,2016,26,9,0,22
5,105,1,11.7,20,70,2016,26,9,0,23
5,80,6,11.14,0,111,2016,27,9,1,0
5,84,6,10.5,0,24,2016,27,9,1,1
4,90,2,10.2,0,59,2016,27,9,1,2
4,108,9,9.87,32,269,2016,27,9,1,3
2,90,6,9.31,32,110,2016,27,9,1,4
2,80,3,9.03,32,19,2016,27,9,1,5
3,70,1,8.61,0,253,2016,27,9,1,6
3,83,5,8.71,36,132,2016,27,9,1,8
3,100,5,10.35,12,159,2016,27,9,1,9
2,60,1,12.3,12,168,2016,27,9,1,10
2,50,2,11.98,12,262,2016,27,9,1,10
2,50,1,13.04,12,210,2016,27,9,1,11
1,77,1,14.05,80,293,2016,27,9,1,12
1,20,3,14.27,80,107,2016,27,9,1,13
1,152,6,14.28,92,231,2016,27,9,1,14
2,291,5,14.46,92,217,2016,27,9,1,15
2,285,3,13.42,92,284,2016,27,9,1,16
2,280,6,12.44,92,56,2016,27,9,1,17
3,282,8,10,92,124,2016,27,9,1,18
6,290,3,9.73,92,193,2016,27,9,1,19
6,290,2,9.44,56,20,2016,27,9,1,20
7,290,4,9.3,56,86,2016,27,9,1,21
8,310,5,9.14,56,230,2016,27,9,1,22
8,305,2,9.03,48,63,2016,27,9,1,23
7,280,7,8.89,48,68,2016,28,9,2,0
7,280,1,8.76,48,202,2016,28,9,2,1
7,280,4,9.31,92,41,2016,28,9,2,2
7,285,3,9.31,92,155,2016,28,9,2,3
9,290,2,8.97,92,141,2016,28,9,2,4
8,281,6,8.59,56,217,2016,28,9,2,5
6,270,2,8.89,56,222,2016,28,9,2,6
6,270,8,9.58,56,188,2016,28,9,2,7
7,270,9,10.7,92,135,2016,28,9,2,8
8,281,2,11.85,12,147,2016,28,9,2,9
6,280,7,12.47,12,254,2016,28,9,2,10
7,290,2,13.77,12,202,2016,28,9,2,11
7,290,9,14.87,56,284,2016,28,9,2,12
7,290,6,15.14,56,144,2016,28,9,2,13
5,309,3,15.61,88,54,2016,28,9,2,14
4,330,1,15.65,88,47,2016,28,9,2,15
6,320,6,15.57,88,144,2016,28,9,2,16
8,310,4,15.43,88,244,2016,28,9,2,17
7,320,8,15.01,88,76,2016,28,9,2,18
5,300,3,14.17,88,84,2016,28,9,2,19
5,304,4,13.48,0,273,2016,28,9,2,20
5,310,1,12.79,0,99,2016,28,9,2,21
5,280,5,11.4,0,111,2016,28,9,2,22
5,280,1,10.56,0,12,2016,28,9,2,23
4,280,2,10.4,0,102,2016,29,9,3,0
4,280,7,9.58,0,21,2016,29,9,3,1
4,280,3,8.88,0,91,2016,29,9,3,2
4,290,2,8.6,0,180,2016,29,9,3,3
3,290,8,8.19,0,243,2016,29,9,3,4
2,294,9,8.16,0,54,2016,29,9,3,5
2,300,3,7.62,0,34,2016,29,9,3,6
2,302,2,7.21,0,13,2016,29,9,3,7
3,304,2,7.78,0,239,2016,29,9,3,8
1,250,9,7.78,0,204,2016,29,9,3,9
1,249,9,12.68,0,165,2016,29,9,3,10
1,230,2,14.3,0,119,2016,29,9,3,11
1,221,5,15.91,12,174,2016,29,9,3,12
4,230,3,17.78,12,70,2016,29,9,3,13
4,225,6,18.59,0,218,2016,29,9,3,14
4,220,6,18.86,0,134,2016,29,9,3,15
3,185,8,20.09,0,296,2016,29,9,3,16
2,150,8,18.6,0,94,2016,29,9,3,17
2,161,1,17.21,0,218,2016,29,9,3,18
5,200,6,14.71,0,243,2016,29,9,3,19
5,185,6,14.71,0,52,2016,29,9,3,19
5,170,2,12.76,0,293,2016,29,9,3,20
4,170,6,11.16,0,260,2016,29,9,3,21
4,170,4,11.22,0,176,2016,29,9,3,22
5,170,1,11.38,0,202,2016,29,9,3,23
5,179,1,11.11,0,76,2016,30,9,4,0
5,190,9,10.84,0,216,2016,30,9,4,1
5,196,4,10.02,0,45,2016,30,9,4,2
4,180,6,9.28,0,295,2016,30,9,4,3
3,184,1,9.72,0,288,2016,30,9,4,4
2,190,1,10.08,0,184,2016,30,9,4,5
4,199,2,9.87,0,20,2016,30,9,4,6
7,210,9,10.02,0,28,2016,30,9,4,7
5,210,9,10.53,0,199,2016,30,9,4,8
5,209,2,10.88,0,81,2016,30,9,4,9
4,197,5,11.39,0,84,2016,30,9,4,10
4,190,6,13.78,0,146,2016,30,9,4,11
3,185,8,15.68,0,247,2016,30,9,4,12
3,180,4,18.43,0,290,2016,30,9,4,13
4,181,8,20.39,8,296,2016,30,9,4,14
3,170,2,21.28,8,150,2016,30,9,4,15
2,165,4,21.32,8,167,2016,30,9,4,16
2,160,7,20.01,24,210,2016,30,9,4,17
2,174,6,18.91,24,38,2016,30,9,4,18
3,190,8,16.69,24,104,2016,30,9,4,19
4,198,7,15.44,36,283,2016,30,9,4,20
4,200,1,14.78,36,140,2016,30,9,4,21
4,200,1,14.22,36,256,2016,30,9,4,22
4,200,2,13.46,20,44,2016,30,9,4,23
3,200,1,13.07,20,141,2016,1,10,5,0
3,200,4,12.45,20,123,2016,1,10,5,1
4,224,9,12.34,56,99,2016,1,10,5,2
2,200,2,11.44,56,232,2016,1,10,5,3
3,227,5,11.11,56,295,2016,1,10,5,4
4,260,5,10.99,24,96,2016,1,10,5,5
4,245,9,10.8,24,231,2016,1,10,5,6
3,230,6,10.71,24,276,2016,1,10,5,7
6,260,8,11,20,42,2016,1,10,5,8
6,259,5,11.94,0,247,2016,1,10,5,9
4,250,8,12.65,0,14,2016,1,10,5,10
4,251,5,14.31,0,196,2016,1,10,5,11
4,270,5,18.14,12,257,2016,1,10,5,12
3,260,3,20.65,12,108,2016,1,10,5,13
3,250,6,21.65,12,60,2016,1,10,5,14
4,250,6,22.36,0,74,2016,1,10,5,15
4,250,5,24.88,0,205,2016,1,10,5,16
4,255,2,21.11,0,67,2016,1,10,5,17
3,260,4,19.86,0,185,2016,1,10,5,18
3,256,8,17.4,0,195,2016,1,10,5,19
2,251,8,15.45,0,174,2016,1,10,5,20
2,219,1,14.61,0,144,2016,1,10,5,21
2,150,3,15,0,69,2016,1,10,5,22
2,167,6,12.54,0,298,2016,1,10,5,23
2,150,6,12.65,32,188,2016,2,10,6,0
2,145,8,11.6,32,132,2016,2,10,6,1
2,140,2,11.1,32,253,2016,2,10,6,2
2,154,4,10.6,8,291,2016,2,10,6,3
3,172,9,10.12,8,86,2016,2,10,6,4
3,179,1,9.72,8,96,2016,2,10,6,5
2,170,3,9.4,0,89,2016,2,10,6,6
2,170,4,9.15,0,94,2016,2,10,6,7
2,170,9,9.86,0,283,2016,2,10,6,8
1,174,3,10.96,0,274,2016,2,10,6,9
1,142,5,13.73,0,120,2016,2,10,6,10
1,143,7,17.55,0,282,2016,2,10,6,11
1,142,6,21.37,0,114,2016,2,10,6,12
1,142,7,23.29,0,274,2016,2,10,6,13
1,161,5,23.53,0,173,2016,2,10,6,14
2,100,5,23.65,8,145,2016,2,10,6,15
3,143,1,25.34,8,199,2016,2,10,6,16
3,143,9,22.44,8,261,2016,2,10,6,17
3,136,1,20.67,0,223,2016,2,10,6,18
3,130,2,17.04,0,131,2016,2,10,6,19
1,93,8,14.97,0,227,2016,2,10,6,20
1,210,2,14.06,0,179,2016,2,10,6,21
1,217,4,13.23,0,267,2016,2,10,6,22
1,217,9,12.49,0,168,2016,2,10,6,23
1,217,7,12.54,0,85,2016,3,10,0,0
1,235,8,12.21,0,284,2016,3,10,0,1
1,257,2,11.67,0,130,2016,3,10,0,2
1,257,9,11.66,0,249,2016,3,10,0,3
1,257,1,9.4,0,74,2016,3,10,0,4
1,181,8,10.66,0,197,2016,3,10,0,5
1,314,5,10.9,0,107,2016,3,10,0,6
1,183,5,10.72,0,281,2016,3,10,0,7
1,46,5,11.61,0,114,2016,3,10,0,8
1,46,6,12.66,0,144,2016,3,10,0,9
1,105,4,15.96,0,205,2016,3,10,0,10
1,105,7,19.41,0,240,2016,3,10,0,11
1,105,5,23.29,0,211,2016,3,10,0,12
1,105,7,24.79,0,101,2016,3,10,0,13
1,90,4,24.35,0,56,2016,3,10,0,14
2,102,8,24,0,20,2016,3,10,0,15
2,86,2,25.76,0,171,2016,3,10,0,16
3,70,9,23.02,0,60,2016,3,10,0,17
2,98,6,21.4,0,14,2016,3,10,0,18
2,130,4,19.45,0,296,2016,3,10,0,19
3,146,1,18.33,0,94,2016,3,10,0,20
3,110,2,17.6,8,275,2016,3,10,0,21
4,119,1,16.97,8,239,2016,3,10,0,22
5,130,1,16.21,8,154,2016,3,10,0,23
5,139,6,15.38,12,223,2016,4,10,1,0
6,150,1,14.78,12,217,2016,4,10,1,1
6,155,8,14.57,12,299,2016,4,10,1,2
6,150,6,14.27,44,245,2016,4,10,1,3
4,145,9,14.35,44,42,2016,4,10,1,4
3,140,1,14.38,44,142,2016,4,10,1,5
4,149,6,14.65,64,113,2016,4,10,1,6
5,160,7,14.44,64,51,2016,4,10,1,7
4,160,8,13.99,64,140,2016,4,10,1,8
4,160,2,14.08,64,200,2016,4,10,1,9
5,170,1,14.72,64,278,2016,4,10,1,10
5,180,9,16.21,64,253,2016,4,10,1,11
3,160,9,18.71,64,70,2016,4,10,1,12
3,160,3,20.43,64,167,2016,4,10,1,13
3,160,7,23.89,64,78,2016,4,10,1,14
3,155,8,23.45,48,104,2016,4,10,1,15
2,150,8,22.67,48,257,2016,4,10,1,16
4,160,1,22.23,48,267,2016,4,10,1,17
4,160,2,21.51,92,66,2016,4,10,1,18
4,177,5,20.08,92,272,2016,4,10,1,19
4,170,2,18.9,92,217,2016,4,10,1,20
6,180,2,17.62,100,38,2016,4,10,1,21
5,177,4,16.68,100,231,2016,4,10,1,22
3,160,4,16.44,100,171,2016,4,10,1,23
3,155,7,15.95,88,107,2016,5,10,2,0
3,150,4,15.75,88,182,2016,5,10,2,1
5,166,6,13.86,88,136,2016,5,10,2,2
6,170,2,13.25,92,109,2016,5,10,2,3
5,165,9,13.3,92,80,2016,5,10,2,4
3,160,3,17.947,92,195,2016,5,10,2,5
4,169,3,14.096,80,93,2016,5,10,2,6
5,180,3,14.096,80,238,2016,5,10,2,7
4,180,4,14.096,80,298,2016,5,10,2,8
4,179,9,13.515,0,259,2016,5,10,2,9
5,170,1,13.515,0,106,2016,5,10,2,10
5,179,4,13.515,0,227,2016,5,10,2,11
5,180,4,14.71,0,201,2016,5,10,2,12
5,175,1,14.71,0,175,2016,5,10,2,13
6,170,8,14.71,0,21,2016,5,10,2,14
7,170,3,15.624,0,200,2016,5,10,2,15
8,170,5,15.624,0,197,2016,5,10,2,16
8,180,7,15.624,0,285,2016,5,10,2,17
6,170,1,13.231,0,251,2016,5,10,2,18
6,170,6,13.231,0,27,2016,5,10,2,19
6,170,6,13.231,0,271,2016,5,10,2,20
4,190,6,10.823,0,75,2016,5,10,2,21
4,193,4,10.823,0,78,2016,5,10,2,22
6,220,9,10.823,0,136,2016,5,10,2,23
5,229,7,9.565,0,134,2016,6,10,3,0
4,240,1,9.565,0,111,2016,6,10,3,1
5,256,7,8.489,0,223,2016,6,10,3,2
6,250,3,8.489,0,159,2016,6,10,3,3
6,250,3,8.489,0,74,2016,6,10,3,4
5,250,5,6.941,0,237,2016,6,10,3,5
5,268,4,6.941,0,86,2016,6,10,3,6
5,290,4,6.941,0,200,2016,6,10,3,7
6,290,2,10.851,36,150,2016,6,10,3,8
6,290,1,10.829,0,124,2016,6,10,3,9
6,290,2,10.829,0,132,2016,6,10,3,10
6,290,9,10.829,0,249,2016,6,10,3,11
4,280,2,14.121,0,68,2016,6,10,3,12
4,284,3,14.121,0,123,2016,6,10,3,13
4,290,5,14.994,56,91,2016,6,10,3,14
5,280,1,14.994,56,223,2016,6,10,3,15
6,270,7,14.994,56,266,2016,6,10,3,16
5,279,2,14.994,56,18,2016,6,10,3,17
6,260,8,12.969,48,12,2016,6,10,3,18
5,255,1,12.969,48,274,2016,6,10,3,19
4,250,7,10.746,92,287,2016,6,10,3,20
6,260,5,10.746,92,110,2016,6,10,3,21
5,270,2,10.746,92,127,2016,6,10,3,22
5,270,5,5.877,92,89,2016,6,10,3,23
5,260,1,5.877,92,142,2016,7,10,4,0
4,267,6,5.877,92,48,2016,7,10,4,1
4,276,5,4.717,92,12,2016,7,10,4,2
3,268,4,4.717,92,35,2016,7,10,4,3
2,260,9,4.717,92,273,2016,7,10,4,4
3,269,9,4.21,80,61,2016,7,10,4,5
3,250,1,4.21,80,206,2016,7,10,4,6
3,254,8,4.21,80,164,2016,7,10,4,7
3,260,2,5.508,0,223,2016,7,10,4,8
4,270,2,6.418,0,65,2016,7,10,4,9
4,260,6,6.418,0,52,2016,7,10,4,10
4,260,3,6.418,0,36,2016,7,10,4,11
4,269,7,8.015,12,54,2016,7,10,4,12
4,280,2,8.015,12,42,2016,7,10,4,13
4,288,7,7.984,24,136,2016,7,10,4,14
3,270,7,7.984,24,104,2016,7,10,4,16
3,260,2,7.984,24,293,2016,7,10,4,17
3,250,4,6.137,56,118,2016,7,10,4,18
4,264,4,6.137,56,90,2016,7,10,4,18
5,280,6,6.137,56,188,2016,7,10,4,19
4,283,8,6.137,56,201,2016,7,10,4,20
4,270,5,4.422,0,44,2016,7,10,4,21
4,260,8,4.422,0,271,2016,7,10,4,22
4,250,5,4.422,0,230,2016,7,10,4,23
3,240,8,2.638,0,195,2016,8,10,5,0
2,230,9,2.638,0,137,2016,8,10,5,1
2,225,9,0.91,0,279,2016,8,10,5,2
2,220,4,0.91,0,210,2016,8,10,5,3
1,197,5,0.91,0,88,2016,8,10,5,4
1,170,7,-0.734,0,239,2016,8,10,5,5
2,174,5,-0.734,0,157,2016,8,10,5,6
3,180,5,-0.734,0,223,2016,8,10,5,7
4,190,5,4.535,24,133,2016,8,10,5,8
4,190,3,4.58,48,154,2016,8,10,5,9
4,190,1,4.58,48,151,2016,8,10,5,10
4,190,5,4.58,48,35,2016,8,10,5,11
4,192,7,7.964,0,241,2016,8,10,5,12
5,200,9,7.964,0,169,2016,8,10,5,13
5,203,1,10.066,20,241,2016,8,10,5,15
5,200,2,10.066,20,80,2016,8,10,5,16
5,200,7,10.066,20,210,2016,8,10,5,17
6,200,5,6.519,0,277,2016,8,10,5,17
4,190,3,6.519,0,12,2016,8,10,5,18
4,190,3,6.519,0,152,2016,8,10,5,19
6,199,4,6.519,0,146,2016,8,10,5,20
6,190,7,2.066,0,58,2016,8,10,5,21
6,180,6,2.066,0,181,2016,8,10,5,22
6,181,2,2.066,0,90,2016,8,10,5,23
8,180,2,-0.711,0,165,2016,9,10,6,0
7,175,7,-0.711,0,278,2016,9,10,6,1
5,170,7,-0.711,0,30,2016,9,10,6,2
4,170,5,-2.06,0,59,2016,9,10,6,3
3,170,4,-2.06,0,184,2016,9,10,6,4
5,184,3,-2.06,0,123,2016,9,10,6,5
4,170,4,-2.785,0,270,2016,9,10,6,6
4,170,6,-2.785,0,272,2016,9,10,6,7
4,170,9,-2.785,0,263,2016,9,10,6,8
4,170,6,6.717,0,76,2016,9,10,6,10
4,170,1,6.717,0,112,2016,9,10,6,11
4,171,1,12.526,0,292,2016,9,10,6,12
4,170,2,12.526,0,60,2016,9,10,6,13
5,184,4,14.314,0,185,2016,9,10,6,14
6,200,2,14.314,0,252,2016,9,10,6,15
5,202,4,14.314,0,190,2016,9,10,6,16
5,205,6,14.314,0,220,2016,9,10,6,17
5,205,2,11.328,0,57,2016,9,10,6,18
3,190,6,11.328,0,241,2016,9,10,6,19
4,185,5,11.328,0,275,2016,9,10,6,20
5,180,3,9.664,0,103,2016,9,10,6,21
4,180,4,9.664,0,264,2016,9,10,6,22
4,179,7,9.191,0,95,2016,9,10,6,23
5,170,9,9.191,0,104,2016,10,10,0,0
5,174,1,9.191,0,55,2016,10,10,0,1
5,180,5,9.191,0,45,2016,10,10,0,2
5,180,5,9.232,0,19,2016,10,10,0,3
