INCIDENT_ID,MULTIPLE_OFFENSE
CR_115292,1
CR_113097,1
CR_13896,1
CR_174215,1
CR_58361,1
CR_132673,1
CR_9021,1
CR_80789,1
CR_174726,1
CR_80589,1
CR_154967,1
CR_133958,1
CR_39786,1
CR_113070,0
CR_132728,1
CR_72520,1
CR_155871,1
CR_101082,1
CR_195338,1
CR_138062,1
CR_50565,1
CR_101396,1
CR_106842,1
CR_41637,1
CR_72812,1
CR_100932,1
CR_84966,1
CR_152884,1
CR_142430,1
CR_28362,1
CR_17518,1
CR_192747,1
CR_148841,1
CR_94597,1
CR_109353,1
CR_19022,1
CR_5554,1
CR_77444,1
CR_198177,1
CR_185744,1
CR_195919,1
CR_194117,1
CR_40392,1
CR_2852,1
CR_11811,1
CR_62233,1
CR_25723,1
CR_58108,1
CR_106146,1
CR_17136,1
CR_3263,1
CR_31960,1
CR_79658,1
CR_24899,1
CR_100546,1
CR_155971,1
CR_51991,1
CR_24015,1
CR_60710,0
CR_151330,1
CR_83991,1
CR_28329,1
CR_8366,1
CR_170945,1
CR_56548,1
CR_180178,0
CR_171915,1
CR_39312,1
CR_135197,1
CR_150568,1
CR_149673,1
CR_123849,1
CR_62227,1
CR_84144,1
CR_54157,1
CR_84964,1
CR_196996,1
CR_155968,1
CR_155841,1
CR_72644,1
CR_38722,1
CR_127544,1
CR_149226,1
CR_32922,1
CR_60092,1
CR_175101,1
CR_165548,1
CR_66597,1
CR_107977,1
CR_18326,1
CR_102758,0
CR_62302,1
CR_171160,1
CR_170834,1
CR_8498,1
CR_181156,1
CR_70680,1
CR_173371,1
CR_170538,1
CR_163797,1
CR_9749,1
CR_101259,0
CR_70158,1
CR_169058,1
CR_134995,1
CR_173699,1
CR_142303,1
CR_112620,1
CR_190187,1
CR_150475,1
CR_162803,1
CR_130185,1
CR_62221,1
CR_14956,1
CR_132245,1
CR_197493,1
CR_13741,1
CR_23390,1
CR_87409,1
CR_84696,0
CR_141438,1
CR_36139,1
CR_33515,1
CR_92746,1
CR_138924,1
CR_10351,1
CR_134573,1
CR_80468,1
CR_46253,1
CR_123843,1
CR_96363,1
CR_105904,1
CR_97290,1
CR_149556,1
CR_124097,1
CR_141743,1
CR_159975,1
CR_183027,1
CR_162476,1
CR_1567,1
CR_120716,1
CR_157782,1
CR_108407,1
CR_145046,1
CR_34682,1
CR_19122,1
CR_27223,1
CR_156438,0
CR_170190,1
CR_178995,1
CR_47158,1
CR_20409,1
CR_41205,1
CR_88179,1
CR_86341,1
CR_84664,1
CR_84704,0
CR_173972,1
CR_97946,0
CR_16824,1
CR_190014,1
CR_32052,1
CR_175203,1
CR_21142,1
CR_24467,1
CR_99181,1
CR_171246,1
CR_16627,1
CR_130884,1
CR_154925,1
CR_28280,1
CR_182021,1
CR_98129,1
CR_45663,1
CR_123029,1
CR_165132,1
CR_168659,0
CR_123370,1
CR_92216,1
CR_118909,1
CR_189480,1
CR_75105,1
CR_181812,1
CR_25936,1
CR_75612,1
CR_55563,1
CR_171637,1
CR_152140,1
CR_43837,1
CR_14101,1
CR_179898,1
CR_152499,1
CR_35689,1
CR_21720,1
CR_114915,1
CR_63786,1
CR_197439,1
CR_189164,1
CR_185050,1
CR_94488,1
CR_187712,1
CR_27637,1
CR_65896,1
CR_116328,1
CR_160054,1
CR_185072,1
CR_48188,1
CR_104515,1
CR_107119,1
CR_59711,1
CR_108861,1
CR_156499,0
CR_172521,1
CR_189668,1
CR_152334,1
CR_88759,1
CR_46227,1
CR_153422,1
CR_155578,1
CR_74148,1
CR_69385,1
CR_37140,1
CR_151654,0
CR_5851,1
CR_16661,1
CR_44409,1
CR_195969,1
CR_87099,1
CR_107000,1
CR_11444,1
CR_172770,1
CR_34755,1
CR_97524,1
CR_115548,1
CR_164444,1
CR_116262,1
CR_107511,1
CR_183019,1
CR_174167,1
CR_172121,1
CR_20056,1
CR_33371,1
CR_133487,1
CR_179675,1
CR_37763,1
CR_123686,1
CR_143266,1
CR_122165,1
CR_28235,1
CR_107722,1
CR_180353,1
CR_120792,1
CR_43099,1
CR_189032,1
CR_178563,1
CR_158333,1
CR_131706,1
CR_178177,1
CR_123191,1
CR_190789,1
CR_54170,1
CR_82689,1
CR_18500,1
CR_139533,1
CR_142738,1
CR_15455,1
CR_161367,1
CR_96252,1
CR_49529,1
CR_15988,1
CR_75877,1
CR_168118,1
CR_12008,1
CR_64381,1
CR_184669,1
CR_83437,1
CR_16310,1
CR_148244,1
CR_139094,1
CR_167875,1
CR_164356,1
CR_48214,1
CR_66738,1
CR_55895,1
CR_15101,1
CR_164796,1
CR_7538,1
CR_164711,1
CR_3080,1
CR_162097,1
CR_60360,1
CR_121436,1
CR_91018,1
CR_164173,1
CR_186738,1
CR_17660,1
CR_11681,1
CR_197025,1
CR_66983,1
CR_165537,1
CR_119271,1
CR_86576,1
CR_40312,1
CR_99341,1
CR_25631,0
CR_16961,1
CR_22087,1
CR_174231,0
CR_97233,1
CR_147822,1
CR_137235,1
CR_147978,1
CR_6036,1
CR_107339,1
CR_112275,1
CR_129531,1
CR_185399,1
CR_139992,1
CR_136461,0
CR_20770,1
CR_98392,1
CR_16263,1
CR_101141,1
CR_145422,1
CR_123798,1
CR_44174,1
CR_134794,1
CR_100865,1
CR_157594,1
CR_168172,1
CR_169840,1
CR_134824,1
CR_116898,1
CR_78743,1
CR_179949,1
CR_117389,1
CR_28812,1
CR_24297,1
CR_107169,1
CR_7004,1
CR_59378,1
CR_72988,1
CR_33384,0
CR_124778,1
CR_191050,1
CR_124390,1
CR_149533,1
CR_73801,1
CR_185683,1
CR_120794,1
CR_136558,1
CR_93129,1
CR_198182,1
CR_40841,1
CR_156036,1
CR_169024,1
CR_61916,1
CR_178363,1
CR_90328,1
CR_56230,1
CR_47621,1
CR_1746,1
CR_175435,1
CR_132629,1
CR_172323,0
CR_191104,1
CR_95889,1
CR_129803,1
CR_105307,1
CR_97904,1
CR_67455,1
CR_85050,1
CR_3903,1
CR_197051,1
CR_2236,1
CR_92732,1
CR_3485,1
CR_167116,1
CR_67558,0
CR_188644,0
CR_114703,1
CR_53143,1
CR_16164,1
CR_55460,1
CR_184967,1
CR_108348,1
CR_178386,1
CR_19086,1
CR_182670,1
CR_98686,1
CR_126921,1
CR_82116,1
CR_109796,1
CR_34322,1
CR_185073,1
CR_138563,1
CR_169138,1
CR_159526,1
CR_148701,1
CR_63052,1
CR_238,1
CR_56422,1
CR_14269,1
CR_15902,1
CR_27969,1
CR_60120,1
CR_137251,1
CR_53617,1
CR_105905,1
CR_26849,1
CR_87065,1
CR_198023,1
CR_66663,1
CR_166679,1
CR_189267,1
CR_161512,0
CR_85713,1
CR_76431,1
CR_24560,1
CR_167567,0
CR_149283,1
CR_114661,1
CR_67800,1
CR_42946,0
CR_140237,1
CR_36446,1
CR_90258,1
CR_72791,1
CR_34679,1
CR_122880,1
CR_83401,1
CR_195134,1
CR_137150,1
CR_186234,1
CR_113790,1
CR_95515,1
CR_125729,1
CR_185585,1
CR_60538,1
CR_142723,1
CR_94165,1
CR_130630,1
CR_65047,1
CR_81575,1
CR_25480,1
CR_99971,1
CR_78431,1
CR_137964,1
CR_110906,1
CR_145590,1
CR_17974,1
CR_197270,1
CR_128399,1
CR_83495,1
CR_21407,1
CR_26415,1
CR_66794,1
CR_142575,1
CR_69767,1
CR_167596,1
CR_193002,1
CR_117531,0
CR_29798,1
CR_164374,1
CR_49202,1
CR_92807,1
CR_161766,1
CR_61608,1
CR_53366,1
CR_176106,1
CR_180254,1
CR_124104,1
CR_119473,1
CR_130451,1
CR_96980,1
CR_162918,1
CR_11516,1
CR_43526,1
CR_48838,1
CR_162777,1
CR_158637,1
CR_145900,1
CR_83524,1
CR_126019,1
CR_60811,1
CR_23543,1
CR_28131,1
CR_132864,1
CR_155294,1
CR_121814,1
CR_141009,1
CR_13801,1
CR_109990,1
CR_18538,1
CR_38945,1
CR_32993,1
CR_32324,1
CR_136439,0
CR_78239,1
CR_188704,1
CR_35579,1
CR_100536,1
CR_110062,0
CR_10267,1
CR_134924,1
CR_119152,1
CR_129396,1
CR_8716,1
CR_144667,1
CR_25372,0
CR_106108,1
CR_178334,1
CR_111964,1
CR_81314,0
CR_131407,1
CR_139196,1
CR_197204,1
CR_88001,1
CR_147402,1
CR_141918,1
CR_127921,1
CR_94201,1
CR_152431,1
CR_78268,1
CR_188711,1
CR_143796,1
CR_110984,1
CR_162885,1
CR_91956,1
CR_111332,1
CR_184465,1
CR_197487,1
CR_47375,1
CR_19561,1
CR_144821,1
CR_123688,1
CR_78906,1
CR_35196,1
CR_110926,1
CR_35805,1
CR_112250,1
CR_79572,1
CR_144106,1
CR_72594,1
CR_24064,0
CR_138817,1
CR_186526,1
CR_91289,1
CR_18379,1
CR_72016,1
CR_61523,1
CR_42155,1
CR_45389,1
CR_53300,1
CR_128203,0
CR_13617,1
CR_106689,1
CR_128489,1
CR_75897,1
CR_86160,1
CR_2124,1
CR_137026,1
CR_97309,1
CR_29491,1
CR_16517,1
CR_125680,1
CR_98467,1
CR_22651,1
CR_108216,1
CR_91729,1
CR_192813,1
CR_23118,1
CR_22101,1
CR_158996,1
CR_138666,1
CR_54862,1
CR_115604,1
CR_331,1
CR_70930,1
CR_149269,1
CR_177287,1
CR_114419,1
CR_76970,1
CR_187612,0
CR_69395,1
CR_182979,1
CR_38441,1
CR_46476,1
CR_79360,1
CR_15009,1
CR_128109,1
CR_149448,1
CR_31006,1
CR_69182,1
CR_123583,1
CR_115653,1
CR_186579,1
CR_110467,1
CR_85775,1
CR_70691,1
CR_44942,1
CR_1283,1
CR_58989,1
CR_167661,1
CR_77211,1
CR_46830,1
CR_79067,1
CR_52429,1
CR_174450,0
CR_189252,1
CR_17437,1
CR_32095,1
CR_3293,1
CR_64830,1
CR_63789,1
CR_95069,1
CR_161471,1
CR_72236,1
CR_42726,1
CR_52522,1
CR_181717,1
CR_84602,1
CR_77003,1
CR_29,1
CR_14832,1
CR_190377,1
CR_187447,1
CR_146662,1
CR_177591,1
CR_159328,1
CR_197148,1
CR_196817,1
CR_148766,1
CR_89301,1
CR_83876,1
CR_143417,1
CR_51804,1
CR_92425,0
CR_38495,1
CR_67029,1
CR_125388,1
CR_23706,1
CR_150594,1
CR_114080,1
CR_185498,1
CR_27860,1
CR_144867,1
CR_183210,1
CR_14035,1
CR_157395,1
CR_105355,1
CR_148142,1
CR_48573,1
CR_103555,1
CR_131731,1
CR_166209,1
CR_143991,1
CR_158743,1
CR_82697,1
CR_185046,1
CR_191826,1
CR_91608,1
CR_74833,1
CR_147628,1
CR_126653,1
CR_768,0
CR_63454,1
CR_149360,1
CR_67474,1
CR_54585,1
CR_151314,1
CR_141727,1
CR_64332,1
CR_78017,1
CR_60794,1
CR_172517,1
CR_46208,1
CR_148795,1
CR_121088,1
CR_11842,1
CR_90464,1
CR_183098,1
CR_180142,1
CR_63343,1
CR_146484,1
CR_160642,1
CR_167338,1
CR_27662,1
CR_160229,0
CR_12760,1
CR_144663,1
CR_163711,1
CR_184308,0
CR_156318,1
CR_145285,1
CR_110298,1
CR_103288,1
CR_19506,1
CR_51497,1
CR_56416,1
CR_171618,1
CR_111047,1
CR_133385,1
CR_165891,0
CR_48107,1
CR_132896,0
CR_157870,1
CR_151102,1
CR_131248,1
CR_81744,1
CR_168904,1
CR_78021,1
CR_156627,1
CR_48445,1
CR_111228,1
CR_32532,1
CR_49071,1
CR_180540,1
CR_174813,1
CR_79250,1
CR_133926,1
CR_46324,1
CR_128615,1
CR_178356,1
CR_134303,0
CR_150837,1
CR_86465,1
CR_110484,1
CR_53512,1
CR_166446,1
CR_14015,1
CR_374,1
CR_71670,0
CR_91682,1
CR_192404,1
CR_105323,1
CR_115531,1
CR_47286,1
CR_107557,1
CR_115934,1
CR_111770,1
CR_24260,1
CR_85457,1
CR_35369,1
CR_49156,1
CR_131947,1
CR_97985,1
CR_177266,1
CR_94693,1
CR_139235,1
CR_117725,1
CR_66591,1
CR_118975,1
CR_136995,1
CR_155031,1
CR_112201,1
CR_41318,1
CR_62821,0
CR_5761,1
CR_4654,1
CR_111976,1
CR_125961,1
CR_171083,1
CR_37849,1
CR_79939,1
CR_42881,0
CR_49310,1
CR_53822,1
CR_167073,1
CR_158405,1
CR_98521,1
CR_89744,1
CR_196086,1
CR_126103,1
CR_2569,1
CR_8160,1
CR_26337,1
CR_143310,1
CR_131216,1
CR_23866,1
CR_60412,1
CR_63079,1
CR_90949,1
CR_129588,1
CR_137479,1
CR_148341,1
CR_2439,1
CR_93318,1
CR_101328,1
CR_117230,1
CR_120053,1
CR_114001,1
CR_25954,1
CR_89634,1
CR_120678,1
CR_97725,1
CR_58924,1
CR_66891,1
CR_187405,1
CR_97922,1
CR_189284,1
CR_165889,1
CR_161630,1
CR_159174,1
CR_76873,1
CR_8970,1
CR_39050,1
CR_31849,0
CR_27556,1
CR_105568,1
CR_174629,1
CR_149620,1
CR_123272,1
CR_140224,1
CR_57838,1
CR_73580,1
CR_22192,1
CR_173198,1
CR_144789,1
CR_72761,1
CR_108829,1
CR_18195,1
CR_120639,1
CR_116833,1
CR_172698,1
CR_42186,1
CR_179408,1
CR_178039,1
CR_187441,1
CR_45248,1
CR_121512,1
CR_161278,0
CR_102570,1
CR_18007,0
CR_16701,1
CR_124028,1
CR_145386,1
CR_82393,1
CR_140327,1
CR_107569,1
CR_86620,1
CR_8346,1
CR_189047,1
CR_80487,1
CR_69589,1
CR_77458,1
CR_198081,1
CR_160478,1
CR_79286,1
CR_132062,1
CR_149784,1
CR_70224,0
CR_87562,1
CR_185076,1
CR_152876,1
CR_167125,1
CR_168974,1
CR_96683,1
CR_111281,1
CR_115216,1
CR_14952,1
CR_18566,1
CR_18791,1
CR_3879,1
CR_187260,1
CR_152191,1
CR_101640,1
CR_3426,1
CR_196484,1
CR_53279,1
CR_42178,1
CR_60116,1
CR_50287,1
CR_130713,1
CR_194724,1
CR_79017,1
CR_95945,1
CR_47334,1
CR_143414,1
CR_124879,0
CR_144288,1
CR_141188,1
CR_183628,1
CR_8500,1
CR_178794,1
CR_126508,1
CR_57997,1
CR_161431,0
CR_163067,1
CR_80640,1
CR_20803,1
CR_67528,1
CR_136116,1
CR_59696,1
CR_72639,1
CR_189366,1
CR_60206,1
CR_163266,1
CR_104631,1
CR_174324,1
CR_20441,1
CR_134186,1
CR_97582,1
CR_73308,1
CR_141061,1
CR_105490,1
CR_27686,1
CR_147421,1
CR_92374,1
CR_178877,1
CR_63553,1
CR_168800,1
CR_71202,1
CR_56348,1
CR_139447,0
CR_10818,1
CR_182337,1
CR_741,1
CR_11186,1
CR_161091,1
CR_135916,1
CR_161921,1
CR_177599,1
CR_28747,1
CR_191354,1
CR_115393,1
CR_174963,1
CR_35544,1
CR_137097,1
CR_110835,1
CR_86974,1
CR_185861,1
CR_15814,1
CR_198152,1
CR_99061,1
CR_154014,1
CR_178327,1
CR_18853,1
CR_14396,1
CR_92169,1
CR_110970,1
CR_80746,1
CR_35926,1
CR_104328,1
CR_160303,1
CR_3051,1
CR_20398,1
CR_125239,1
CR_167512,1
CR_132925,1
CR_118286,1
CR_54234,1
CR_40656,1
CR_144494,1
CR_85381,1
CR_162435,1
CR_95247,1
CR_112489,1
CR_53338,1
CR_35987,1
CR_57931,1
CR_127101,1
CR_149295,1
CR_101994,1
CR_84620,1
CR_127280,1
CR_61988,1
CR_77913,1
CR_26944,1
CR_191612,1
CR_58153,1
CR_107134,1
CR_99919,1
CR_176293,1
CR_176907,1
CR_147009,1
CR_55830,1
CR_123141,1
CR_58469,1
CR_165517,1
CR_134319,1
CR_46668,1
CR_163419,1
CR_87678,1
CR_121845,1
CR_152347,1
CR_186202,1
CR_144684,1
CR_44491,1
CR_143499,0
CR_120924,1
CR_81470,1
CR_88382,1
CR_123231,1
CR_118374,1
CR_121351,1
CR_47561,1
CR_102418,1
CR_197271,1
CR_18801,1
CR_72402,1
CR_90048,1
CR_126205,1
CR_189225,1
CR_148740,1
CR_169233,1
CR_187946,1
CR_70042,1
CR_87975,1
CR_92989,1
CR_77885,1
CR_90339,1
CR_82677,1
CR_194598,1
CR_128935,1
CR_51448,1
CR_86074,1
CR_20853,1
CR_180740,1
CR_24398,1
CR_34195,1
CR_196789,1
CR_141193,1
CR_6882,1
CR_111447,1
CR_49779,1
CR_101853,1
CR_61625,1
CR_20857,1
CR_97575,1
CR_143162,1
CR_174742,1
CR_2257,1
CR_63491,1
CR_73431,1
CR_46853,1
CR_173662,1
CR_83613,1
CR_41543,1
CR_47330,1
CR_164446,1
CR_56889,1
CR_74196,1
CR_27018,1
CR_24407,1
CR_171757,1
CR_72168,1
CR_52340,1
CR_177788,1
CR_20551,1
CR_195290,1
CR_99467,1
CR_43114,1
CR_186881,1
CR_14628,1
CR_6317,0
CR_156777,1
CR_6796,1
CR_139329,1
CR_83037,1
CR_114413,1
CR_59156,1
CR_40615,1
CR_172452,1
CR_131231,1
CR_33111,1
CR_129009,1
CR_181412,1
CR_25101,1
CR_172556,1
CR_171762,1
CR_61832,1
CR_180216,1
CR_29213,1
CR_49944,1
CR_92311,1
CR_166315,1
CR_126745,1
CR_72124,1
CR_66284,1
CR_148401,1
CR_158737,1
CR_55009,1
CR_50718,1
CR_46332,1
CR_129323,1
CR_108446,1
CR_49798,1
CR_53055,1
CR_93635,1
CR_74161,1
CR_107924,1
CR_133141,1
CR_115647,1
CR_162480,1
CR_55804,1
CR_150079,1
CR_48378,1
CR_9388,1
CR_179405,1
CR_62557,0
CR_182245,1
CR_9726,1
CR_163394,1
CR_170313,1
CR_178022,1
CR_60543,1
CR_65305,1
CR_120513,1
CR_82830,1
CR_29310,1
CR_149894,1
CR_68707,1
CR_22374,1
CR_188753,1
CR_122060,1
CR_139570,0
CR_91190,1
CR_80927,1
CR_68946,1
CR_26319,1
CR_104124,1
CR_187271,1
CR_65005,1
CR_144184,1
CR_10739,1
CR_145111,1
CR_134484,1
CR_62235,1
CR_116750,1
CR_2793,1
CR_44530,1
CR_51340,1
CR_76959,1
CR_64636,1
CR_185934,1
CR_123254,1
CR_127241,1
CR_43090,1
CR_101778,1
CR_62772,1
CR_194357,1
CR_113605,1
CR_143769,1
CR_520,1
CR_50931,1
CR_142259,1
CR_46508,1
CR_89817,1
CR_7672,1
CR_52488,1
CR_82766,1
CR_167021,1
CR_18567,1
CR_102147,1
CR_24655,1
CR_148249,1
CR_129552,1
CR_195643,1
CR_60523,1
CR_72576,1
CR_191010,1
CR_61171,1
CR_141770,1
CR_165441,1
CR_167513,1
CR_38148,1
CR_101990,1
CR_40757,1
CR_127432,1
CR_168057,1
CR_179169,1
CR_107313,1
CR_27199,1
CR_164180,0
CR_129686,1
CR_16314,1
CR_103163,1
CR_85997,1
CR_187091,1
CR_16809,1
CR_93662,1
CR_154972,1
CR_74084,1
CR_13795,1
CR_29139,1
CR_118369,0
CR_99895,1
CR_26461,1
CR_2574,1
CR_96553,1
CR_13020,1
CR_12585,1
CR_2685,1
CR_178912,1
CR_132187,1
CR_102775,1
CR_104386,1
CR_169427,1
CR_21849,1
CR_66623,1
CR_10284,1
CR_137012,0
CR_176559,1
CR_166503,1
CR_125445,1
CR_64695,1
CR_60601,1
CR_178945,1
CR_195784,1
CR_181533,0
CR_29243,1
CR_190424,1
CR_124115,1
CR_133807,1
CR_129657,1
CR_8752,1
CR_40689,1
CR_73427,1
CR_126237,1
CR_20162,1
CR_49140,0
CR_84431,1
CR_41728,1
CR_26433,1
CR_121958,1
CR_131608,1
CR_62808,1
CR_145993,1
CR_80628,1
CR_194102,0
CR_147592,1
CR_88716,1
CR_186427,1
CR_59132,1
CR_179467,1
CR_195337,1
CR_153598,1
CR_53735,1
CR_134806,1
CR_46644,1
CR_47898,1
CR_69704,1
CR_46190,1
CR_25977,1
CR_4326,1
CR_20713,1
CR_150739,1
CR_169451,1
CR_154256,1
CR_83706,1
CR_18183,1
CR_30706,1
CR_64194,1
CR_27520,1
CR_74336,1
CR_98764,1
CR_133258,1
CR_107246,1
CR_190980,1
CR_46166,1
CR_23406,1
CR_179436,1
CR_2387,1
CR_5630,1
CR_46383,1
CR_137944,1
CR_33712,1
CR_20903,1
CR_171210,1
CR_84998,1
CR_130291,1
CR_124661,1
CR_91393,1
CR_40265,1
CR_170933,1
CR_187818,1
CR_35044,1
CR_524,1
CR_155855,1
CR_189645,1
CR_161174,1
CR_102122,1
CR_135940,0
CR_121865,1
CR_102967,1
CR_40805,1
CR_55371,1
CR_10125,1
CR_68533,1
CR_95822,1
CR_61187,1
CR_182634,1
CR_150533,1
CR_165603,1
CR_55607,1
CR_197006,1
CR_151015,0
CR_41977,1
CR_122452,1
CR_9733,1
CR_124645,1
CR_90608,1
CR_35195,1
CR_181242,1
CR_35954,1
CR_15629,1
CR_84307,1
CR_23218,1
CR_77687,1
CR_166793,1
CR_108781,1
CR_172056,1
CR_37797,1
CR_54056,1
CR_50627,1
CR_35202,1
CR_188755,1
CR_97730,1
CR_122975,1
CR_75061,1
CR_66048,1
CR_40553,1
CR_40909,1
CR_97872,1
CR_96235,1
CR_154990,1
CR_121520,1
CR_110409,1
CR_180992,1
CR_161464,1
CR_170441,1
CR_137184,1
CR_35437,1
CR_63627,1
CR_154042,1
CR_151664,1
CR_28364,0
CR_149968,1
CR_126515,1
CR_26136,1
CR_29231,1
CR_24808,1
CR_26881,1
CR_38450,1
CR_41335,1
CR_86213,1
CR_147513,1
CR_59422,0
CR_54101,1
CR_68661,1
CR_98501,1
CR_164456,1
CR_154682,1
CR_124925,0
CR_68923,1
CR_42467,1
CR_106758,1
CR_52439,1
CR_61195,1
CR_31105,1
CR_138056,1
CR_177195,1
CR_65675,1
CR_64956,1
CR_128743,1
CR_10371,1
CR_79821,1
CR_148944,1
CR_163084,1
CR_89241,1
CR_83941,1
CR_178324,1
CR_75498,0
CR_195980,1
CR_40654,1
CR_92991,1
CR_38580,1
CR_123446,1
CR_197840,1
CR_196257,1
CR_132281,1
CR_181734,1
CR_127150,1
CR_70215,1
CR_116655,1
CR_104817,1
CR_48656,1
CR_155584,1
CR_172346,1
CR_37865,1
CR_26177,1
CR_115862,1
CR_189041,1
CR_53552,1
CR_147507,1
CR_4335,1
CR_38166,1
CR_165853,1
CR_146543,1
CR_179694,1
CR_50672,1
CR_93582,1
CR_179392,1
CR_187364,1
CR_108239,1
CR_128736,1
CR_195521,1
CR_21593,1
CR_34289,1
CR_15365,1
CR_167247,1
CR_166021,1
CR_188293,1
CR_157626,1
CR_41122,1
CR_11232,1
CR_32713,1
CR_143246,1
CR_132390,1
CR_60221,1
CR_67395,1
CR_73002,1
CR_43134,1
CR_95558,1
CR_140555,1
CR_3795,1
CR_44127,1
CR_175194,1
CR_104775,1
CR_75299,1
CR_116008,1
CR_167041,1
CR_52710,1
CR_5114,1
CR_114719,1
CR_116845,1
CR_24470,1
CR_21072,1
CR_146854,1
CR_73794,1
CR_167544,1
CR_161178,1
CR_38504,1
CR_25518,1
CR_105453,1
CR_163287,1
CR_130703,1
CR_125658,1
CR_157811,1
CR_12519,1
CR_63392,1
CR_48016,1
CR_15125,1
CR_172105,1
CR_169711,1
CR_96925,1
CR_25783,1
CR_35040,1
CR_99217,1
CR_46775,1
CR_167506,1
CR_105121,1
CR_67452,0
CR_59321,1
CR_90445,1
CR_136851,1
CR_139808,1
CR_150600,1
CR_49274,1
CR_182763,1
CR_3044,1
CR_129659,0
CR_35631,1
CR_182624,1
CR_66258,1
CR_125849,1
CR_143010,1
CR_99152,1
CR_59504,1
CR_17261,1
CR_164572,1
CR_150109,1
CR_70750,1
CR_57953,0
CR_94061,1
CR_136081,0
CR_75146,1
CR_143442,1
CR_186733,1
CR_198600,1
CR_176566,1
CR_167117,1
CR_38535,1
CR_36254,1
CR_45593,1
CR_177625,1
CR_111274,1
CR_91045,1
CR_145073,1
CR_90591,1
CR_9142,1
CR_155076,1
CR_108582,1
CR_171896,1
CR_6770,1
CR_135496,1
CR_193662,1
CR_166239,0
CR_147933,1
CR_109339,1
CR_57180,1
CR_79953,1
CR_144520,0
CR_88113,1
CR_63178,1
CR_7104,1
CR_129463,1
CR_76578,1
CR_154179,1
CR_116070,1
CR_30931,1
CR_76009,0
CR_17509,1
CR_113096,1
CR_119499,1
CR_88132,1
CR_154232,1
CR_36011,1
CR_181138,1
CR_88393,1
CR_155854,1
CR_123122,1
CR_12595,1
CR_181253,0
CR_39944,1
CR_129829,1
CR_10751,1
CR_35011,1
CR_37435,1
CR_9169,1
CR_183289,1
CR_141191,1
CR_162955,1
CR_116489,1
CR_151397,1
CR_77725,1
CR_97518,1
CR_27317,1
CR_46458,0
CR_50196,1
CR_96787,1
CR_41231,1
CR_131724,1
CR_132931,1
CR_112873,1
CR_169603,1
CR_26541,1
CR_139860,1
CR_21937,1
CR_114391,1
CR_30652,1
CR_42660,1
CR_117351,1
CR_35221,1
CR_156450,1
CR_98617,1
CR_138034,1
CR_46181,1
CR_137777,1
CR_154162,1
CR_114312,1
CR_15219,1
CR_119047,1
CR_17603,1
CR_149256,1
CR_139124,1
CR_161155,1
CR_84136,1
CR_119252,1
CR_191462,1
CR_65602,1
CR_24589,1
CR_154964,1
CR_29999,1
CR_161285,1
CR_120727,1
CR_176303,1
CR_158812,1
CR_72137,1
CR_23297,1
CR_77361,1
CR_146692,1
CR_164661,1
CR_174319,1
CR_108699,1
CR_57431,1
CR_39025,1
CR_30163,1
CR_136470,1
CR_166283,1
CR_153234,1
CR_115099,1
CR_12066,1
CR_25153,1
CR_143627,1
CR_147721,1
CR_42053,1
CR_36664,1
CR_21858,1
CR_87025,1
CR_42837,1
CR_87793,1
CR_170515,1
CR_143253,1
CR_186280,1
CR_98940,1
CR_10184,1
CR_178887,1
CR_104998,1
CR_178629,1
CR_18647,1
CR_100840,1
CR_110123,1
CR_154706,1
CR_94097,1
CR_133892,1
CR_160061,1
CR_161753,1
CR_26355,1
CR_68535,1
CR_181582,1
CR_149806,1
CR_184868,1
CR_54983,1
CR_84149,1
CR_139761,1
CR_184816,1
CR_114289,1
CR_132932,1
CR_66403,1
CR_180658,1
CR_158238,1
CR_109684,1
CR_168467,1
CR_131236,1
CR_169771,1
CR_57572,1
CR_187885,1
CR_117753,1
CR_13917,1
CR_192449,1
CR_114094,1
CR_13224,1
CR_85519,1
CR_140914,1
CR_96013,1
CR_185926,1
CR_179651,1
CR_122915,1
CR_85585,1
CR_26273,1
CR_188202,1
CR_45681,1
CR_189532,1
CR_143334,1
CR_160097,1
CR_122382,1
CR_47477,1
CR_66570,1
CR_198085,1
CR_34251,1
CR_148489,1
CR_163579,1
CR_150770,1
CR_198273,1
CR_177263,0
CR_136640,1
CR_177387,1
CR_62776,1
CR_178756,1
CR_67400,1
CR_31194,1
CR_45381,1
CR_168310,1
CR_172023,1
CR_77547,1
CR_163743,1
CR_102086,1
CR_65418,1
CR_32436,1
CR_175748,1
CR_190739,1
CR_69980,1
CR_70854,1
CR_44210,1
CR_63944,1
CR_184328,1
CR_103064,1
CR_176666,1
CR_9861,1
CR_65573,1
CR_8047,1
CR_175814,1
CR_21226,1
CR_68886,1
CR_98277,1
CR_177231,1
CR_156090,1
CR_172844,1
CR_140479,1
CR_161144,1
CR_66849,1
CR_175299,1
CR_159710,1
CR_122817,1
CR_142100,1
CR_103272,1
CR_184691,1
CR_147499,1
CR_171744,1
CR_42710,1
CR_146574,1
CR_62544,1
CR_97821,1
CR_16983,1
CR_25275,1
CR_120738,1
CR_5305,1
CR_171340,1
CR_87998,1
CR_62415,1
CR_12027,1
CR_81309,1
CR_109097,1
CR_129963,1
CR_104202,1
CR_153591,0
CR_171393,0
CR_70395,1
CR_40125,1
CR_10020,1
CR_99774,1
CR_54905,1
CR_92757,1
CR_192975,1
CR_9205,1
