ID,Essayset,min_score,max_score,clarity,coherent,EssayText,score
24535,9,0,2,1,0,25,1
24536,9,0,2,0,2,75,1.8
24537,9,0,2,3,2,51,1.7
24538,9,0,2,3,3,37,1.8
24539,9,0,2,3,2,100,1.8
24540,9,0,2,0,0,11,0
24541,9,0,2,0,0,44,0
24542,9,0,2,0,0,20,0
24543,9,0,2,1,0,12,0.1
24544,9,0,2,0,0,20,0.2
24545,9,0,2,3,3,256,2
24546,9,0,2,2,1,110,2
24547,9,0,2,0,0,116,1
24548,9,0,2,1,0,24,0.1
24549,9,0,2,1,3,14,1.1
24550,9,0,2,3,1,130,1.9
24551,9,0,2,0,0,34,0.1
24552,9,0,2,3,2,106,2
24553,9,0,2,3,0,48,1
24554,9,0,2,1,0,32,1
24555,9,0,2,0,0,8,1
24556,9,0,2,1,0,36,0.2
24557,9,0,2,2,1,97,1.7
24558,9,0,2,0,0,140,1.2
24559,9,0,2,1,0,17,1
24560,9,0,2,0,3,36,1.1
24561,9,0,2,3,0,14,1.2
24562,9,0,2,2,1,82,2
24563,9,0,2,2,2,74,1.8
24564,9,0,2,2,0,123,1.8
24565,9,0,2,1,0,8,0
24566,9,0,2,0,1,70,1.8
24567,9,0,2,0,0,24,1
24568,9,0,2,0,0,25,0.2
24569,9,0,2,0,0,46,0
24570,9,0,2,3,0,49,1.6
24571,9,0,2,2,3,29,1.9
24572,9,0,2,1,0,18,1
24573,9,0,2,1,2,33,1.8
24574,9,0,2,0,0,18,0.2
24575,9,0,2,0,0,17,0
24576,9,0,2,0,0,36,0.9
24577,9,0,2,2,2,27,2
24578,9,0,2,3,1,158,2
24579,9,0,2,3,1,46,1.8
24580,9,0,2,0,0,19,1
24581,9,0,2,0,0,17,0.2
24582,9,0,2,3,3,95,1.8
24583,9,0,2,0,0,17,0
24584,9,0,2,0,0,18,0
24585,9,0,2,3,3,67,1.9
24586,9,0,2,0,0,34,0.1
24587,9,0,2,3,1,57,1.8
24588,9,0,2,0,0,23,1
24589,9,0,2,2,1,123,2
24590,9,0,2,1,0,21,0.9
24591,9,0,2,0,0,68,0.9
24592,9,0,2,3,3,67,1.79313447
24593,9,0,2,3,1,71,2
24594,9,0,2,3,2,19,2
24595,9,0,2,0,0,56,0.9
24596,9,0,2,2,2,98,2
24597,9,0,2,1,0,41,1
24598,9,0,2,1,3,99,1.4
24599,9,0,2,2,0,2,1.2
24600,9,0,2,0,0,16,0.2
24601,9,0,2,1,0,66,0.993399184
24602,9,0,2,2,3,111,1.6
24603,9,0,2,1,0,47,1
24604,9,0,2,2,2,37,1.9
24605,9,0,2,0,2,74,1.7
24606,9,0,2,0,0,13,0
24607,9,0,2,1,0,44,1.2
24608,9,0,2,3,1,39,1.8
24609,9,0,2,2,0,61,1.7
24610,9,0,2,1,0,8,1
24611,9,0,2,1,0,28,0.9
24612,9,0,2,1,0,31,1
24613,9,0,2,0,0,31,1
24614,9,0,2,0,0,19,0.2
24615,9,0,2,3,1,127,2
24616,9,0,2,1,0,86,1
24617,9,0,2,1,0,63,1
24618,9,0,2,2,0,113,1
24619,9,0,2,2,1,63,1.9
24620,9,0,2,1,0,33,0.1
24621,9,0,2,3,0,46,0.9
24622,9,0,2,1,0,16,1
24623,9,0,2,0,0,106,1
24624,9,0,2,0,0,7,0.1
24625,9,0,2,0,0,30,0.8
24626,9,0,2,0,0,43,0.7
24627,9,0,2,0,3,123,1.6
24628,9,0,2,0,0,3,0.1
24629,9,0,2,3,3,18,2
24630,9,0,2,2,0,37,1.1
24631,9,0,2,1,1,33,2
24632,9,0,2,2,1,44,2
24633,9,0,2,0,0,43,0.993399184
24634,9,0,2,2,0,61,1.3
24635,9,0,2,0,0,17,0.2
24636,9,0,2,2,0,67,1.8
24637,9,0,2,3,0,44,1
24638,9,0,2,1,0,20,0.6
24639,9,0,2,3,0,51,1.1
24640,9,0,2,1,0,22,1
24641,9,0,2,0,0,26,1.1
24642,9,0,2,0,2,10,1
24643,9,0,2,1,0,103,1.1
24644,9,0,2,2,0,59,1.6
24645,9,0,2,1,0,9,0.5
24646,9,0,2,2,0,28,1.1
24647,9,0,2,2,1,102,1.5
24648,9,0,2,1,0,12,0.9
24649,9,0,2,0,2,39,1.6
24650,9,0,2,2,2,55,1.8
24651,9,0,2,2,2,106,1.7
24652,9,0,2,2,2,60,1.8
24653,9,0,2,3,0,42,1.1
24654,9,0,2,2,3,165,1.9
24655,9,0,2,1,0,19,1
24656,9,0,2,2,0,40,1.1
24657,9,0,2,0,0,4,0.194360613
24658,9,0,2,1,0,29,1
24659,9,0,2,3,1,65,1.9
24660,9,0,2,2,0,88,1.1
24661,9,0,2,0,0,48,1
24662,9,0,2,1,0,45,0
24663,9,0,2,2,1,107,1.8
24664,9,0,2,1,0,14,0.5
24665,9,0,2,3,1,82,1.8
24666,9,0,2,1,1,2,0.1
24667,9,0,2,0,0,65,0.9
24668,9,0,2,1,0,53,1
24669,9,0,2,1,0,58,0.9
24670,9,0,2,3,3,64,1.7
24671,9,0,2,2,0,62,1.1
24672,9,0,2,2,2,82,1.8
24673,9,0,2,0,0,19,1
24674,9,0,2,1,0,42,0.9
24675,9,0,2,1,0,41,0.9
24676,9,0,2,0,2,70,0.8
24677,9,0,2,0,0,14,0
24678,9,0,2,1,0,17,0.2
24679,9,0,2,0,0,8,0.3
24680,9,0,2,1,0,56,1
24681,9,0,2,2,3,71,1.794360613
24682,9,0,2,1,0,34,1
24683,9,0,2,1,2,96,1.8
24684,9,0,2,0,0,58,1
24685,9,0,2,0,0,20,0.1
24686,9,0,2,0,0,64,1
24687,9,0,2,3,2,113,1.8
24688,9,0,2,2,3,65,1.8
24689,9,0,2,0,0,13,0
24690,9,0,2,3,3,20,2
24691,9,0,2,1,2,24,1.1
24692,9,0,2,3,2,126,2
24693,9,0,2,1,0,44,0.9
24694,9,0,2,3,0,18,0.9
24695,9,0,2,0,0,26,0.2
24696,9,0,2,1,0,31,0.4
24697,9,0,2,3,1,75,2
24698,9,0,2,0,0,23,0.2
24699,9,0,2,3,2,62,2
24700,9,0,2,0,0,24,0.7
24701,9,0,2,1,0,10,0.9
24702,9,0,2,3,1,85,1.9
24703,9,0,2,1,0,46,1
24704,9,0,2,3,0,111,1.8
24705,9,0,2,2,3,162,1.8
24706,9,0,2,1,0,27,0
24707,9,0,2,0,0,26,0.9
24708,9,0,2,3,1,54,1.2
24709,9,0,2,1,0,38,1
24710,9,0,2,3,3,70,1.794360613
24711,9,0,2,0,0,5,0.2
24712,9,0,2,0,0,49,0.5
24713,9,0,2,0,0,76,1
24714,9,0,2,3,1,95,1.7
24715,9,0,2,2,2,51,1.9
24716,9,0,2,3,1,65,1.8
24717,9,0,2,1,0,28,1
24718,9,0,2,3,2,86,2
24719,9,0,2,1,0,16,0.9
24720,9,0,2,2,1,34,2
24721,9,0,2,1,0,72,1
24722,9,0,2,1,0,114,1.1
24723,9,0,2,0,0,27,0.9
24724,9,0,2,2,3,241,1.8
24725,9,0,2,1,0,33,0.2
24726,9,0,2,1,3,109,1.8
24727,9,0,2,0,0,38,1.1
24728,9,0,2,2,0,73,1.8
24729,9,0,2,1,3,101,1.7
24730,9,0,2,1,0,24,0.6
24731,9,0,2,1,0,32,1
24732,9,0,2,1,0,19,1.1
24733,9,0,2,0,0,11,0
24734,9,0,2,2,3,136,1.9
24735,9,0,2,1,0,43,0.3
24736,9,0,2,0,0,26,1
24737,9,0,2,3,2,103,2
24738,9,0,2,2,1,77,2
24739,9,0,2,1,1,21,1.1
24740,9,0,2,1,0,21,0.3
24741,9,0,2,0,0,31,0.2
24742,9,0,2,3,0,26,1.5
24743,9,0,2,2,0,116,1.2
24744,9,0,2,0,0,9,0
24745,9,0,2,1,0,27,1
24746,9,0,2,0,0,78,0.2
24747,9,0,2,1,0,35,0.9
24748,9,0,2,1,0,4,0.3
24749,9,0,2,3,2,53,1.9
25949,10,0,2,0,2,30,1.6
25950,10,0,2,2,0,14,1
25951,10,0,2,3,0,53,1.5
25952,10,0,2,0,0,34,0.9
25953,10,0,2,3,0,52,1.8
25954,10,0,2,0,0,14,0.8
25955,10,0,2,0,0,30,0.2
25956,10,0,2,1,2,17,1.1
25957,10,0,2,0,0,53,1
25958,10,0,2,3,1,57,1.8
25959,10,0,2,3,1,73,2
25960,10,0,2,1,0,23,0.1
25961,10,0,2,2,3,18,1.2
25962,10,0,2,1,0,20,1.1
25963,10,0,2,1,0,24,0.3
25964,10,0,2,0,0,31,0.7
25965,10,0,2,2,0,54,0.9
25966,10,0,2,0,0,13,1
25967,10,0,2,0,0,40,0.2
25968,10,0,2,3,2,53,1.8
25969,10,0,2,0,1,23,1
25970,10,0,2,1,0,24,0
25971,10,0,2,2,2,76,1.9
25972,10,0,2,1,0,36,0.9
25973,10,0,2,3,3,54,2
25974,10,0,2,0,0,56,0.8
25975,10,0,2,3,1,53,1.8
25976,10,0,2,2,2,23,2
25977,10,0,2,3,2,62,2
25978,10,0,2,0,0,8,0.2
25979,10,0,2,0,1,61,1
25980,10,0,2,0,0,28,0.2
25981,10,0,2,0,0,22,0.2
25982,10,0,2,0,1,9,1.1
25983,10,0,2,1,0,6,0.2
25984,10,0,2,0,0,24,0.9
25985,10,0,2,2,0,17,1.1
25986,10,0,2,0,0,69,0.9
25987,10,0,2,0,0,22,1
25988,10,0,2,3,0,25,1
25989,10,0,2,2,3,48,1.8
25990,10,0,2,1,0,15,0.2
25991,10,0,2,1,0,87,1.6
25992,10,0,2,3,2,28,1.79313447
25993,10,0,2,3,0,27,1.5
25994,10,0,2,0,0,33,1
25995,10,0,2,2,1,40,1.8
25996,10,0,2,1,0,30,0.9
25997,10,0,2,1,0,20,1
25998,10,0,2,2,0,85,1.8
25999,10,0,2,3,3,55,1.9
26000,10,0,2,2,2,58,1.9
26001,10,0,2,0,0,85,1.1
26002,10,0,2,3,3,61,1.8
26003,10,0,2,0,0,19,1
26004,10,0,2,3,3,57,1.9
26005,10,0,2,2,0,31,1
26006,10,0,2,1,3,27,1.2
26007,10,0,2,1,0,68,1.3
26008,10,0,2,0,1,23,1
26009,10,0,2,1,0,22,0.6
26010,10,0,2,1,0,60,0.9
26011,10,0,2,1,0,17,0.1
26012,10,0,2,2,2,80,1.4
26013,10,0,2,2,2,53,1.9
26014,10,0,2,1,0,32,1
26015,10,0,2,1,0,20,0.1
26016,10,0,2,1,0,14,0.9
26017,10,0,2,1,2,32,1.8
26018,10,0,2,1,0,44,1
26019,10,0,2,1,3,38,1.8
26020,10,0,2,1,0,12,1
26021,10,0,2,2,2,34,2
26022,10,0,2,0,0,19,1
26023,10,0,2,2,0,93,1.7
26024,10,0,2,3,3,42,2
26025,10,0,2,3,2,67,2
26026,10,0,2,2,1,50,1.9
26027,10,0,2,2,1,25,1.8
26028,10,0,2,1,0,23,1
26029,10,0,2,0,0,110,1.2
26030,10,0,2,1,0,11,1.1
26031,10,0,2,1,0,26,0.9
26032,10,0,2,2,0,48,1.1
26033,10,0,2,2,2,33,1.793399184
26034,10,0,2,1,0,30,1
26035,10,0,2,0,0,35,0.9
26036,10,0,2,1,0,37,1
26037,10,0,2,0,0,7,0.9
26038,10,0,2,3,1,38,2
26039,10,0,2,1,0,19,1.1
26040,10,0,2,2,0,79,1.2
26041,10,0,2,2,0,62,1.7
26042,10,0,2,3,1,38,1.2
26043,10,0,2,1,0,19,0.2
26044,10,0,2,1,0,32,0
26045,10,0,2,0,0,7,0.3
26046,10,0,2,2,0,23,1.1
26047,10,0,2,1,0,26,0
26048,10,0,2,2,3,36,1.9
26049,10,0,2,2,3,119,2
26050,10,0,2,3,0,70,1.7
26051,10,0,2,3,1,86,2
26052,10,0,2,3,0,25,1.6
26053,10,0,2,2,3,22,1.9
26054,10,0,2,0,3,25,1.8
26055,10,0,2,0,0,38,1
26056,10,0,2,0,0,35,1
26057,10,0,2,3,1,133,2
26058,10,0,2,2,1,80,1.8
26059,10,0,2,1,0,11,0.6
26060,10,0,2,0,2,67,1.1
26061,10,0,2,1,1,28,1.1
26062,10,0,2,2,1,65,1.9
26063,10,0,2,1,0,27,0
26064,10,0,2,0,0,69,1.6
26065,10,0,2,1,0,33,1
26066,10,0,2,1,0,21,1
26067,10,0,2,2,2,38,2
26068,10,0,2,1,0,16,0.9
26069,10,0,2,3,1,17,1
26070,10,0,2,0,0,27,1
26071,10,0,2,1,3,37,1.1
26072,10,0,2,1,1,176,1.8
26073,10,0,2,0,2,94,1.8
26074,10,0,2,3,1,29,2
26075,10,0,2,2,1,57,1.7
26076,10,0,2,2,0,157,1.8
26077,10,0,2,0,0,10,0.9
26078,10,0,2,1,0,104,1.2
26079,10,0,2,0,0,26,1.1
26080,10,0,2,2,0,34,0.9
26081,10,0,2,0,0,85,1.6
26082,10,0,2,0,0,35,0.5
26083,10,0,2,0,0,16,0
26084,10,0,2,0,0,59,0.9
26085,10,0,2,1,0,12,1.1
26086,10,0,2,3,0,21,1.1
26087,10,0,2,2,2,85,2
26088,10,0,2,0,0,70,0.3
26089,10,0,2,3,0,63,1.8
26090,10,0,2,0,0,10,0.1
26091,10,0,2,0,0,9,0
26092,10,0,2,1,0,29,1
26093,10,0,2,1,0,33,0.7
26094,10,0,2,0,0,17,0.3
26095,10,0,2,1,2,69,1.6
26096,10,0,2,2,3,31,2
26097,10,0,2,0,0,30,1.2
26098,10,0,2,3,1,37,1.9
26099,10,0,2,1,0,23,1.1
26100,10,0,2,2,0,19,0.9
26101,10,0,2,2,1,62,1.8
26102,10,0,2,3,0,40,1.094360613
26103,10,0,2,0,3,21,1
26104,10,0,2,0,0,120,0.2
26105,10,0,2,3,3,81,1.7
26106,10,0,2,1,0,15,1.1
26107,10,0,2,0,0,7,0.7
26108,10,0,2,3,1,38,1.7
26109,10,0,2,0,0,28,1
26110,10,0,2,2,1,69,1.8
26111,10,0,2,0,0,11,0.9
26112,10,0,2,3,2,84,2
26113,10,0,2,3,3,29,1.8
26114,10,0,2,1,0,34,0.9
26115,10,0,2,1,0,50,1
26116,10,0,2,0,1,32,1.1
26117,10,0,2,1,0,39,0.8
26118,10,0,2,0,0,14,0.993399184
26119,10,0,2,1,0,38,1
26120,10,0,2,1,0,14,0.2
26121,10,0,2,1,0,28,0.7
26122,10,0,2,2,1,65,1.9
26123,10,0,2,0,0,20,0.69313447
26124,10,0,2,1,0,17,1
26125,10,0,2,1,0,39,0.1
26126,10,0,2,0,0,17,0.9
26127,10,0,2,1,0,35,0.7
26128,10,0,2,1,0,16,0.4
26129,10,0,2,0,0,31,0.9
26130,10,0,2,0,0,66,1
26131,10,0,2,0,0,26,0.1
26132,10,0,2,3,1,92,1.8
26133,10,0,2,3,0,31,1.7
26134,10,0,2,2,1,54,1.9
26135,10,0,2,1,0,23,1
26136,10,0,2,0,0,15,1
26137,10,0,2,3,0,29,1
26138,10,0,2,3,3,80,1.9
26139,10,0,2,3,2,90,1.9
26140,10,0,2,0,0,33,0.9
26141,10,0,2,1,0,32,0.2
26142,10,0,2,2,3,64,1.9
26143,10,0,2,2,3,75,2
26144,10,0,2,0,0,25,1
26145,10,0,2,1,0,115,1
26146,10,0,2,1,0,33,1
26147,10,0,2,0,0,53,0.9
26148,10,0,2,1,2,28,1.1
26149,10,0,2,2,1,103,1.8
26150,10,0,2,3,1,132,1.7
26151,10,0,2,1,0,6,0
26152,10,0,2,1,1,58,2
26153,10,0,2,0,0,38,0.1
26154,10,0,2,0,0,37,1
26155,10,0,2,0,0,32,1
26156,10,0,2,1,0,9,0.4
26157,10,0,2,2,1,39,2
26158,10,0,2,1,0,44,1.1
26159,10,0,2,1,0,45,1
26160,10,0,2,1,0,34,0.994360613
26161,10,0,2,3,2,143,1.9
26162,10,0,2,1,0,6,0.3
26163,10,0,2,2,2,49,2
26164,10,0,2,2,0,26,1.1
26165,10,0,2,0,0,35,1
26166,10,0,2,2,0,52,1
26167,10,0,2,1,0,12,0.1
26168,10,0,2,0,0,23,0.1
26169,10,0,2,2,0,24,1
26170,10,0,2,1,0,3,0.1
26171,10,0,2,3,1,72,2
26172,10,0,2,1,0,26,1.1
26173,10,0,2,3,1,44,2
26174,10,0,2,1,0,9,0.8
26175,10,0,2,1,0,3,0.2
26176,10,0,2,0,0,20,1
26177,10,0,2,3,3,39,2
26178,10,0,2,2,3,33,2
26179,10,0,2,3,1,29,1.8
26180,10,0,2,3,3,55,1.9
26181,10,0,2,1,0,7,0.8
26182,10,0,2,3,3,31,2
26183,10,0,2,1,0,16,0.9
26184,10,0,2,0,0,69,0.1
26185,10,0,2,1,2,38,1.1
26186,10,0,2,1,0,56,0.7
26187,10,0,2,2,2,78,2
26188,10,0,2,2,2,69,1.8
26189,10,0,2,0,2,61,1.1
26190,10,0,2,1,0,58,1.6
26191,10,0,2,3,1,130,1.9
26192,10,0,2,0,0,27,0.1
26193,10,0,2,3,2,23,2
26194,10,0,2,1,0,61,1
26195,10,0,2,3,1,89,1.8
26196,10,0,2,1,3,35,1.3
26197,10,0,2,0,1,51,1
26198,10,0,2,0,0,15,1
26199,10,0,2,3,3,83,2
26200,10,0,2,0,0,13,1
26201,10,0,2,1,0,26,0.2
26202,10,0,2,1,2,20,1.2
26203,10,0,2,0,0,23,1.2
26204,10,0,2,0,0,57,0.4
26205,10,0,2,2,3,66,1.9
26206,10,0,2,1,0,86,0.2
26207,10,0,2,1,1,9,1.2
26208,10,0,2,1,0,37,1
26209,10,0,2,2,0,32,1.8
26210,10,0,2,3,1,106,2
26211,10,0,2,1,0,23,0.2
26212,10,0,2,3,0,156,1.8
26213,10,0,2,0,0,43,0.9
26214,10,0,2,1,0,31,1
26215,10,0,2,3,0,12,1
26216,10,0,2,1,0,11,1
26217,10,0,2,0,0,15,1
26218,10,0,2,2,0,37,1.8
26219,10,0,2,1,0,44,1.2
26220,10,0,2,2,1,32,1.8
26221,10,0,2,0,0,18,1
26222,10,0,2,3,0,53,1.6
26223,10,0,2,1,0,31,0
26224,10,0,2,3,2,54,2
26225,10,0,2,0,0,40,0.9
26226,10,0,2,2,2,83,2
26227,10,0,2,2,2,47,1.9
26228,10,0,2,3,3,32,1.8
26229,10,0,2,1,0,20,1.1
26230,10,0,2,2,0,85,1.8
26231,10,0,2,1,0,53,1
26232,10,0,2,1,0,15,1
26233,10,0,2,0,0,47,0.9
26234,10,0,2,3,1,85,2
26235,10,0,2,0,0,22,1
26236,10,0,2,0,0,26,1.1
26237,10,0,2,1,1,43,1.2
26238,10,0,2,2,3,49,2
26239,10,0,2,3,0,48,1.5
26240,10,0,2,3,1,34,1.9
26241,10,0,2,3,2,66,1.9
26242,10,0,2,3,3,59,2
26243,10,0,2,0,0,34,0.8
26244,10,0,2,3,1,64,1.9
26245,10,0,2,0,0,23,1
26246,10,0,2,2,1,31,2
26247,10,0,2,1,0,16,0
26248,10,0,2,3,2,90,2
26249,10,0,2,0,0,46,0
26250,10,0,2,2,2,45,2
26251,10,0,2,1,0,13,0.8
26252,10,0,2,3,3,44,2
26253,10,0,2,1,3,78,1.8
26254,10,0,2,2,0,74,1.8
26255,10,0,2,1,0,19,0.1
26256,10,0,2,1,0,32,1
26257,10,0,2,0,0,11,0.3
26258,10,0,2,2,3,30,1.9
26259,10,0,2,3,3,35,2
26260,10,0,2,2,1,32,2
26261,10,0,2,2,2,47,2
26262,10,0,2,3,1,71,1.8
26263,10,0,2,2,2,47,1.1
26264,10,0,2,3,3,50,2
26265,10,0,2,0,0,23,1
26266,10,0,2,0,1,51,1.8
26267,10,0,2,3,1,48,2
26268,10,0,2,0,0,25,0.9
26269,10,0,2,2,2,46,2
26270,10,0,2,1,0,28,0.1
26271,10,0,2,0,0,22,1
26272,10,0,2,3,2,53,2
26273,10,0,2,0,3,49,1.1
26274,10,0,2,0,0,5,0.1
26275,10,0,2,3,0,32,1.7
26276,10,0,2,1,0,28,1.3
26277,10,0,2,0,0,16,0
26278,10,0,2,2,0,87,1.6
26279,10,0,2,3,2,42,2
26280,10,0,2,1,3,32,0.9
26281,10,0,2,3,2,28,2
26282,10,0,2,0,0,27,1.2
26283,10,0,2,0,2,61,1.8
26284,10,0,2,1,0,12,0
26285,10,0,2,1,0,39,1
26286,10,0,2,1,0,20,1.1
26287,10,0,2,1,0,14,0.1
26288,10,0,2,2,3,68,1.9
26289,10,0,2,2,3,86,1.8
26290,10,0,2,0,0,15,1
26291,10,0,2,3,2,18,2
26292,10,0,2,0,0,67,0.4
26293,10,0,2,2,1,38,2
26294,10,0,2,1,0,107,1
26295,10,0,2,3,0,28,1.2
26296,10,0,2,3,1,51,1.69313447
26297,10,0,2,0,0,22,1
26298,10,0,2,3,1,93,1.9
26299,10,0,2,2,3,129,1.9
26300,10,0,2,0,0,31,0.1
26301,10,0,2,1,0,111,0.9
26302,10,0,2,1,1,33,1.1
26303,10,0,2,2,2,54,1.9
26304,10,0,2,1,0,14,0.2
26305,10,0,2,2,0,63,1.8
26306,10,0,2,0,0,29,0.3
26307,10,0,2,2,3,30,2
26308,10,0,2,1,0,19,0
26309,10,0,2,0,0,29,1.1
26310,10,0,2,2,0,69,1.8
26311,10,0,2,3,0,61,1.4
26312,10,0,2,1,0,58,1.6
26313,10,0,2,0,0,17,0.2
26314,10,0,2,1,1,52,1
26315,10,0,2,1,0,17,0.4
26316,10,0,2,2,3,26,1.8
26317,10,0,2,0,0,32,1
26318,10,0,2,3,2,36,1.9
26319,10,0,2,2,1,71,2
26320,10,0,2,2,3,55,1.9
26321,10,0,2,3,3,45,1.8
26322,10,0,2,3,0,23,1
26323,10,0,2,2,2,32,1.8
26324,10,0,2,0,0,9,0.1
26325,10,0,2,2,3,62,1.8
26326,10,0,2,0,1,7,1
26327,10,0,2,1,2,30,1.8
26328,10,0,2,1,0,113,1
26329,10,0,2,2,3,44,2
26330,10,0,2,1,0,51,0.5
26331,10,0,2,1,0,16,0.8
26332,10,0,2,2,1,98,1.8
26333,10,0,2,2,0,36,1
26334,10,0,2,2,3,42,2
26335,10,0,2,0,0,15,0.3
26336,10,0,2,2,1,46,2
26337,10,0,2,0,0,20,1
26338,10,0,2,1,0,17,0.9
26339,10,0,2,1,0,18,1
26340,10,0,2,2,3,101,1.8
26341,10,0,2,2,3,31,2
26342,10,0,2,2,0,58,1.7
26343,10,0,2,2,2,37,1.9
26344,10,0,2,1,0,58,0.4
26345,10,0,2,1,0,35,0.1
26346,10,0,2,1,0,17,0.9
26347,10,0,2,0,3,16,1
26348,10,0,2,2,2,40,1.7
26349,10,0,2,1,0,42,1
26350,10,0,2,0,0,15,0.3
26351,10,0,2,3,2,58,1.8
26352,10,0,2,1,0,37,0.2
26353,10,0,2,2,0,26,1.2
26354,10,0,2,1,0,20,0.9
26355,10,0,2,1,0,49,1
26356,10,0,2,3,1,43,1.9
26357,10,0,2,0,0,30,1
26358,10,0,2,3,2,162,2
26359,10,0,2,1,0,15,0.9
26360,10,0,2,2,1,31,2
26361,10,0,2,3,3,101,1.8
26362,10,0,2,1,0,31,0.9
26363,10,0,2,0,0,33,0.9
26364,10,0,2,0,0,17,0.9
26365,10,0,2,3,1,38,1.8
26366,10,0,2,0,3,53,1.6
26367,10,0,2,2,2,82,2
26368,10,0,2,3,3,33,1.9
26369,10,0,2,0,0,20,0.9
26370,10,0,2,3,2,62,1.9
26371,10,0,2,0,0,10,0.4
26372,10,0,2,3,2,36,1.9
26373,10,0,2,0,0,70,0.2
26374,10,0,2,0,0,16,1
26375,10,0,2,3,2,39,1.9
26376,10,0,2,1,2,37,1
26377,10,0,2,1,0,26,0.9
26378,10,0,2,2,2,35,1.8
26379,10,0,2,1,0,96,0.9
26380,10,0,2,2,3,44,2
26381,10,0,2,1,0,37,1
26382,10,0,2,3,1,28,1.9
26383,10,0,2,0,1,90,1.8
26384,10,0,2,1,0,29,0.9
26385,10,0,2,1,0,28,0.9
26386,10,0,2,0,1,29,1.1
26387,10,0,2,0,1,36,1.6
26388,10,0,2,1,0,75,1
26389,10,0,2,0,0,44,1
26390,10,0,2,1,0,14,0.8
26391,10,0,2,1,0,18,1
26392,10,0,2,2,0,29,1
26393,10,0,2,1,2,55,1.8
26394,10,0,2,2,1,56,1.9
26395,10,0,2,1,3,47,1
26396,10,0,2,3,2,93,2
26397,10,0,2,0,0,38,0.4
26398,10,0,2,0,0,30,0.3
26399,10,0,2,1,0,35,1.4
26400,10,0,2,1,0,6,0.2
26401,10,0,2,3,2,41,1.8
26402,10,0,2,3,2,55,1.8
26403,10,0,2,3,3,55,1.9
26404,10,0,2,2,0,50,1.8
26405,10,0,2,2,0,41,1.1
26406,10,0,2,2,2,59,2
26407,10,0,2,0,0,24,1.2
26408,10,0,2,1,0,23,0.2
26409,10,0,2,1,0,43,1.5
26410,10,0,2,1,0,79,1.1
26411,10,0,2,1,0,26,1
26412,10,0,2,1,0,14,0.994360613
26413,10,0,2,2,2,143,2
26414,10,0,2,2,2,133,1.9
26415,10,0,2,0,0,46,1
26416,10,0,2,2,1,58,2
26417,10,0,2,1,0,19,0.8
26418,10,0,2,1,0,10,0.2
26419,10,0,2,0,0,12,0.1
26420,10,0,2,1,0,32,1
26421,10,0,2,0,0,30,1.1
26422,10,0,2,2,2,89,2
26423,10,0,2,1,0,116,1.2
26424,10,0,2,1,0,37,1
26425,10,0,2,0,0,25,0
26426,10,0,2,1,1,46,1.2
26427,10,0,2,0,0,27,0.5
26428,10,0,2,1,0,85,1
26429,10,0,2,3,0,35,1.2
26430,10,0,2,2,2,44,2
26431,10,0,2,2,0,69,1.1
26432,10,0,2,1,0,75,1
26433,10,0,2,1,0,46,1.2
26434,10,0,2,0,0,30,1
26435,10,0,2,0,0,13,1
26436,10,0,2,0,0,22,1.1
26437,10,0,2,0,0,59,1.2
26438,10,0,2,1,2,22,1.1
26439,10,0,2,1,0,18,0.2
26440,10,0,2,1,0,74,1
26441,10,0,2,0,0,104,0.3
26442,10,0,2,3,2,107,1.7
26443,10,0,2,0,0,31,0.9
26444,10,0,2,0,0,38,0
26445,10,0,2,0,0,17,0.1
26446,10,0,2,1,0,33,0.9
26447,10,0,2,1,3,15,1.2
26448,10,0,2,2,0,41,1.2
26449,10,0,2,1,3,54,1
26450,10,0,2,1,0,70,0.1
26451,10,0,2,1,0,32,0.9
26452,10,0,2,2,2,41,2
26453,10,0,2,1,0,24,0.2
26454,10,0,2,0,0,33,0.1
26455,10,0,2,1,0,53,1
26456,10,0,2,1,2,77,1.6
26457,10,0,2,0,0,27,1
26458,10,0,2,0,0,22,0
26459,10,0,2,0,0,17,0.2
26460,10,0,2,3,2,21,2
26461,10,0,2,0,0,74,1.1
26462,10,0,2,0,0,6,0.2
26463,10,0,2,1,0,23,0.9
26464,10,0,2,3,2,62,2
26465,10,0,2,0,0,6,0
26466,10,0,2,0,0,31,0.9
26467,10,0,2,1,0,52,1
26468,10,0,2,1,0,31,1
26469,10,0,2,1,0,16,1
26470,10,0,2,1,0,13,0.9
26471,10,0,2,3,2,69,1.9
26472,10,0,2,0,0,24,0
26473,10,0,2,3,2,66,1.7
26474,10,0,2,0,0,16,1
26475,10,0,2,3,0,13,0.8
26476,10,0,2,0,0,16,0.4
26477,10,0,2,1,0,40,0.8
26478,10,0,2,0,0,33,1
26479,10,0,2,3,3,31,1.8
26480,10,0,2,0,2,30,1.3
26481,10,0,2,2,0,89,1.6
26482,10,0,2,2,1,22,2
26483,10,0,2,0,0,36,0.1
26484,10,0,2,0,0,24,0.4
26485,10,0,2,2,1,28,2
26486,10,0,2,2,2,31,2
26487,10,0,2,0,0,16,0.6
26488,10,0,2,0,0,37,1.2
26489,10,0,2,0,0,40,1
26490,10,0,2,2,3,60,1.7
26491,10,0,2,1,0,53,1.1
26492,10,0,2,0,3,42,1
26493,10,0,2,1,0,29,0.8
26494,10,0,2,3,3,26,2
26495,10,0,2,2,0,53,1.8
