id,label
68397,4
68398,0
68399,9
68400,6
68401,1
68402,9
68403,8
68404,6
68405,3
68406,7
68407,6
68408,9
68409,5
68410,4
68411,7
68412,1
68413,2
68414,1
68415,2
68416,3
68417,9
68418,2
68419,0
68420,5
68421,0
68422,0
68423,5
68424,5
68425,4
68426,0
68427,9
68428,9
68429,1
68430,2
68431,7
68432,7
68433,7
68434,4
68435,5
68436,1
68437,4
68438,0
68439,6
68440,3
68441,8
68442,9
68443,8
68444,4
68445,1
68446,0
68447,8
68448,3
68449,9
68450,8
68451,8
68452,7
68453,8
68454,3
68455,6
68456,0
68457,7
68458,4
68459,8
68460,6
68461,9
68462,9
68463,6
68464,7
68465,7
68466,6
68467,2
68468,1
68469,5
68470,3
68471,2
68472,0
68473,5
68474,5
68475,0
68476,8
68477,2
68478,7
68479,8
68480,9
68481,4
68482,2
68483,1
68484,7
68485,6
68486,6
68487,4
68488,7
68489,4
68490,3
68491,6
68492,0
68493,7
68494,7
68495,8
68496,0
68497,9
68498,1
68499,2
68500,6
68501,2
68502,9
68503,7
68504,1
68505,9
68506,9
68507,3
68508,3
68509,1
68510,2
68511,3
68512,5
68513,0
68514,3
68515,9
68516,4
68517,1
68518,4
68519,2
68520,2
68521,7
68522,5
68523,2
68524,6
68525,7
68526,9
68527,8
68528,1
68529,8
68530,1
68531,2
68532,2
68533,7
68534,5
68535,0
68536,1
68537,2
68538,6
68539,6
68540,1
68541,4
68542,0
68543,7
68544,6
68545,8
68546,8
68547,2
68548,8
68549,4
68550,5
68551,0
68552,0
68553,1
68554,7
68555,9
68556,7
68557,4
68558,9
68559,4
68560,0
68561,2
68562,8
68563,7
68564,1
68565,0
68566,8
68567,7
68568,6
68569,8
68570,4
68571,8
68572,2
68573,8
68574,0
68575,1
68576,5
68577,0
68578,8
68579,1
68580,7
68581,6
68582,9
68583,3
68584,7
68585,9
68586,5
68587,1
68588,8
68589,3
68590,0
68591,9
68592,3
68593,3
68594,2
68595,4
68596,2
68597,7
68598,6
68599,0
68600,9
68601,8
68602,8
68603,1
68604,5
68605,7
68606,7
68607,1
68608,9
68609,5
68610,4
68611,0
68612,0
68613,7
68614,8
68615,7
68616,3
68617,7
68618,0
68619,6
68620,5
68621,5
68622,2
68623,6
68624,7
68625,2
68626,0
68627,3
68628,4
68629,0
68630,4
68631,7
68632,8
68633,6
68634,8
68635,0
68636,1
68637,5
68638,3
68639,8
68640,3
68641,7
68642,7
68643,1
68644,7
68645,1
68646,3
68647,4
68648,8
68649,5
68650,0
68651,0
68652,6
68653,6
68654,1
68655,1
68656,2
68657,9
68658,0
68659,0
68660,6
68661,1
68662,3
68663,2
68664,7
68665,0
68666,1
68667,8
68668,5
68669,7
68670,0
68671,0
68672,5
68673,0
68674,4
68675,6
68676,2
68677,2
68678,5
68679,2
68680,1
68681,8
68682,2
68683,1
68684,5
68685,3
68686,8
68687,8
68688,9
68689,9
68690,0
68691,1
68692,8
68693,1
68694,2
68695,9
68696,0
68697,3
68698,1
68699,1
68700,4
68701,7
68702,8
68703,3
68704,4
68705,9
68706,6
68707,2
68708,8
68709,4
68710,5
68711,2
68712,7
68713,2
68714,7
68715,5
68716,0
68717,3
68718,0
68719,2
68720,5
68721,7
68722,3
68723,7
68724,4
68725,6
68726,6
68727,9
68728,3
68729,6
68730,5
68731,4
68732,1
68733,2
68734,1
68735,8
68736,1
68737,9
68738,4
68739,8
68740,9
68741,9
68742,3
68743,0
68744,7
68745,0
68746,0
68747,6
68748,1
68749,6
68750,4
68751,4
68752,4
68753,3
68754,2
68755,9
68756,6
68757,6
68758,0
68759,4
68760,0
68761,0
68762,1
68763,3
68764,8
68765,6
68766,5
68767,7
68768,9
68769,6
68770,6
68771,3
68772,7
68773,9
68774,1
68775,6
68776,7
68777,7
68778,5
68779,8
68780,0
68781,9
68782,1
68783,6
68784,1
68785,4
68786,9
68787,1
68788,6
68789,5
68790,3
68791,3
68792,0
68793,7
68794,1
68795,2
68796,7
68797,9
68798,3
68799,7
68800,2
68801,4
68802,6
68803,6
68804,7
68805,2
68806,7
68807,0
68808,1
68809,9
68810,8
68811,8
68812,7
68813,0
68814,1
68815,4
68816,0
68817,9
68818,7
68819,9
68820,9
68821,1
68822,4
68823,0
68824,4
68825,7
68826,4
68827,3
68828,3
68829,1
68830,7
68831,5
68832,7
68833,6
68834,9
68835,0
68836,0
68837,3
68838,1
68839,4
68840,7
68841,9
68842,3
68843,4
68844,7
68845,8
68846,4
68847,7
68848,4
68849,0
68850,8
68851,3
68852,0
68853,1
68854,7
68855,9
68856,6
68857,9
68858,1
68859,2
68860,6
68861,7
68862,1
68863,0
68864,6
68865,3
68866,9
68867,3
68868,1
68869,8
68870,2
68871,5
68872,9
68873,5
68874,8
68875,1
68876,0
68877,9
68878,6
68879,0
68880,4
68881,1
68882,1
68883,4
68884,7
68885,3
68886,0
68887,7
68888,9
68889,8
68890,9
68891,5
68892,4
68893,0
68894,4
68895,7
68896,2
68897,0
68898,8
68899,3
68900,8
68901,1
68902,1
68903,2
68904,4
68905,8
68906,1
68907,0
68908,8
68909,1
68910,8
68911,5
68912,0
68913,2
68914,7
68915,0
68916,2
68917,4
68918,9
68919,6
68920,2
68921,4
68922,9
68923,9
68924,6
68925,9
68926,9
68927,6
68928,7
68929,3
68930,0
68931,3
68932,3
68933,9
68934,6
68935,7
68936,7
68937,8
68938,1
68939,1
68940,6
68941,6
68942,5
68943,7
68944,9
68945,4
68946,7
68947,4
68948,7
68949,0
68950,6
68951,4
68952,9
68953,7
68954,7
68955,7
68956,5
68957,0
68958,1
68959,2
68960,3
68961,4
68962,4
68963,4
68964,0
68965,9
68966,8
68967,7
68968,8
68969,4
68970,2
68971,8
68972,9
68973,9
68974,1
68975,6
68976,7
68977,9
68978,9
68979,0
68980,1
68981,9
68982,1
68983,1
68984,3
68985,6
68986,7
68987,9
68988,8
68989,3
68990,3
68991,8
68992,5
68993,2
68994,4
68995,3
68996,6
68997,8
68998,0
68999,9
69000,6
69001,6
69002,9
69003,0
69004,1
69005,6
69006,8
69007,1
69008,4
69009,2
69010,1
69011,8
69012,1
69013,7
69014,1
69015,9
69016,1
69017,8
69018,3
69019,9
69020,4
69021,1
69022,0
69023,6
69024,6
69025,4
69026,2
69027,8
69028,2
69029,6
69030,5
69031,7
69032,0
69033,2
69034,2
69035,9
69036,8
69037,0
69038,1
69039,0
69040,0
69041,4
69042,8
69043,3
69044,4
69045,7
69046,7
69047,5
69048,9
69049,2
69050,5
69051,6
69052,6
69053,9
69054,9
69055,4
69056,0
69057,5
69058,2
69059,9
69060,1
69061,4
69062,0
69063,2
69064,8
69065,0
69066,1
69067,9
69068,2
69069,1
69070,6
69071,7
69072,0
69073,8
69074,5
69075,6
69076,2
69077,6
69078,4
69079,1
69080,1
69081,9
69082,8
69083,8
69084,9
69085,1
69086,2
69087,6
69088,0
69089,5
69090,2
69091,5
69092,0
69093,8
69094,3
69095,2
69096,3
69097,4
69098,6
69099,1
69100,5
69101,0
69102,3
69103,3
69104,1
69105,9
69106,2
69107,8
69108,7
69109,8
69110,2
69111,3
69112,6
69113,2
69114,5
69115,6
69116,9
69117,0
69118,7
69119,1
69120,1
69121,7
69122,9
69123,0
69124,1
69125,6
69126,7
69127,5
69128,4
69129,6
69130,3
69131,3
69132,6
69133,1
69134,0
69135,0
69136,9
69137,9
69138,8
69139,4
69140,9
69141,0
69142,2
69143,5
69144,6
69145,7
69146,2
69147,0
69148,5
69149,2
69150,0
69151,9
69152,3
69153,7
69154,0
69155,0
69156,3
69157,5
69158,6
69159,4
69160,3
69161,4
69162,6
69163,9
69164,8
69165,8
69166,6
69167,2
69168,0
69169,0
69170,3
69171,9
69172,4
69173,2
69174,8
69175,1
69176,9
69177,4
69178,2
69179,9
69180,6
69181,0
69182,2
69183,0
69184,8
69185,7
69186,0
69187,5
69188,0
69189,6
69190,3
69191,1
69192,3
69193,0
69194,9
69195,5
69196,4
69197,3
69198,9
69199,0
69200,6
69201,2
69202,9
69203,6
69204,7
69205,0
69206,5
69207,6
69208,8
69209,2
69210,1
69211,3
69212,3
69213,6
69214,5
69215,9
69216,3
69217,5
69218,0
69219,2
69220,0
69221,7
69222,4
69223,0
69224,8
69225,3
69226,0
69227,8
69228,0
69229,3
69230,8
69231,7
69232,4
69233,0
69234,8
69235,8
69236,4
69237,8
69238,6
69239,5
69240,7
69241,0
69242,3
69243,6
69244,8
69245,1
69246,5
69247,9
69248,4
69249,2
69250,8
69251,9
69252,6
69253,1
69254,0
69255,5
69256,5
69257,4
69258,2
69259,8
69260,2
69261,6
69262,0
69263,7
69264,4
69265,5
69266,3
69267,7
69268,4
69269,5
69270,8
69271,8
69272,3
69273,9
69274,5
69275,0
69276,6
69277,4
69278,4
69279,3
69280,6
69281,6
69282,9
69283,2
69284,5
69285,6
69286,5
69287,0
69288,3
69289,1
69290,7
69291,8
69292,6
69293,4
69294,7
69295,3
69296,3
69297,0
69298,0
69299,0
69300,7
69301,2
69302,8
69303,5
69304,2
69305,9
69306,6
69307,6
69308,2
69309,6
69310,0
69311,1
69312,1
69313,9
69314,2
69315,8
69316,2
69317,1
69318,9
69319,5
69320,4
69321,4
69322,8
69323,2
69324,3
69325,5
69326,2
69327,6
69328,4
69329,9
69330,2
69331,6
69332,2
69333,9
69334,8
69335,6
69336,5
69337,9
69338,2
69339,4
69340,5
69341,2
69342,1
69343,2
69344,7
69345,2
69346,4
69347,2
69348,5
69349,6
69350,6
69351,6
69352,0
69353,1
69354,5
69355,4
69356,0
69357,1
69358,9
69359,9
69360,5
69361,6
69362,5
69363,6
69364,9
69365,2
69366,6
69367,4
69368,5
69369,4
69370,8
69371,9
69372,0
69373,9
69374,5
69375,5
69376,5
69377,7
69378,9
69379,3
69380,4
69381,8
69382,4
69383,0
69384,9
69385,0
69386,1
69387,0
69388,2
69389,5
69390,1
69391,8
69392,7
69393,9
69394,7
69395,7
69396,7
69397,9
69398,2
69399,0
69400,0
69401,6
69402,7
69403,6
69404,1
69405,8
69406,0
69407,3
69408,8
69409,5
69410,0
69411,5
69412,6
69413,9
69414,1
69415,1
69416,2
69417,0
69418,8
69419,9
69420,7
69421,7
69422,5
69423,8
69424,6
69425,1
69426,4
69427,0
69428,1
69429,8
69430,4
69431,3
69432,4
69433,7
69434,9
69435,3
69436,7
69437,5
69438,5
69439,0
69440,9
69441,1
69442,4
69443,1
69444,4
69445,7
69446,4
69447,6
69448,9
69449,3
69450,6
69451,1
69452,1
69453,7
69454,8
69455,1
69456,0
69457,5
69458,9
69459,0
69460,8
69461,9
69462,8
69463,3
69464,8
69465,8
69466,2
69467,8
69468,5
69469,7
69470,0
69471,7
69472,0
69473,9
69474,6
69475,5
69476,4
69477,9
69478,4
69479,8
69480,5
69481,6
69482,0
69483,1
69484,2
69485,2
69486,0
69487,7
69488,4
69489,1
69490,7
69491,7
69492,8
69493,5
69494,9
69495,0
69496,6
69497,4
69498,2
69499,1
69500,3
69501,8
69502,0
69503,6
69504,4
69505,7
69506,5
69507,9
69508,1
69509,0
69510,4
69511,3
69512,7
69513,6
69514,6
69515,3
69516,1
69517,8
69518,4
69519,7
69520,2
69521,5
69522,7
69523,3
69524,1
69525,5
69526,1
69527,9
69528,2
69529,9
69530,6
69531,2
69532,5
69533,1
69534,8
69535,3
69536,9
69537,8
69538,4
69539,0
69540,2
69541,8
69542,4
69543,5
69544,1
69545,2
69546,2
69547,4
69548,4
69549,1
69550,8
69551,5
69552,7
69553,7
69554,7
69555,0
69556,5
69557,5
69558,7
69559,9
69560,9
69561,8
69562,2
69563,8
69564,2
69565,1
69566,3
69567,3
69568,4
69569,8
69570,9
69571,4
69572,0
69573,7
69574,0
69575,6
69576,8
69577,1
69578,6
69579,6
69580,1
69581,6
69582,5
69583,4
69584,9
69585,7
69586,2
69587,8
69588,7
69589,0
69590,7
69591,2
69592,1
69593,2
69594,1
69595,7
69596,4
69597,8
69598,8
69599,5
69600,0
69601,2
69602,6
69603,0
69604,1
69605,2
69606,6
69607,5
69608,0
69609,1
69610,5
69611,5
69612,2
69613,5
69614,1
69615,9
69616,8
69617,7
69618,1
69619,2
69620,9
69621,0
69622,9
69623,3
69624,1
69625,9
69626,0
69627,4
69628,6
69629,6
69630,5
69631,9
69632,9
69633,2
69634,2
69635,7
69636,1
69637,8
69638,1
69639,4
69640,2
69641,3
69642,7
69643,8
69644,4
69645,0
69646,4
69647,5
69648,1
69649,2
69650,9
69651,3
69652,5
69653,0
69654,0
69655,1
69656,9
69657,2
69658,7
69659,3
69660,7
69661,4
69662,4
69663,6
69664,0
69665,2
69666,1
69667,6
69668,3
69669,0
69670,7
69671,0
69672,5
69673,9
69674,8
69675,9
69676,3
69677,7
69678,9
69679,9
69680,4
69681,8
69682,8
69683,0
69684,1
69685,4
69686,4
69687,0
69688,2
69689,8
69690,1
69691,2
69692,1
69693,6
69694,3
69695,2
69696,7
69697,8
69698,7
69699,0
69700,4
69701,3
69702,2
69703,4
69704,5
69705,7
69706,7
69707,4
69708,5
69709,2
69710,4
69711,5
69712,0
69713,1
69714,7
69715,0
69716,7
69717,6
69718,0
69719,0
69720,3
69721,5
69722,1
69723,1
69724,2
69725,6
69726,6
69727,9
69728,8
69729,1
69730,6
69731,1
69732,6
69733,8
69734,5
69735,2
69736,0
69737,2
69738,0
69739,4
69740,9
69741,3
69742,8
69743,5
69744,2
69745,6
69746,6
69747,2
69748,8
69749,6
69750,4
69751,4
69752,3
69753,8
69754,9
69755,5
69756,2
69757,8
69758,9
69759,2
69760,9
69761,5
69762,9
69763,2
69764,1
69765,0
69766,4
69767,1
69768,7
69769,7
69770,1
69771,7
69772,3
69773,5
69774,8
69775,7
69776,2
69777,5
69778,1
69779,5
69780,6
69781,0
69782,0
69783,0
69784,1
69785,2
69786,4
69787,4
69788,0
69789,0
69790,3
69791,2
69792,8
69793,3
69794,5
69795,4
69796,6
69797,3
69798,0
69799,5
69800,1
69801,8
69802,3
69803,1
69804,2
69805,5
69806,8
69807,4
69808,2
69809,0
69810,0
69811,7
69812,8
69813,1
69814,3
69815,9
69816,0
69817,2
69818,8
69819,1
69820,4
69821,8
69822,8
69823,3
69824,0
69825,8
69826,5
69827,7
69828,5
69829,4
69830,7
69831,7
69832,6
69833,1
69834,8
69835,1
69836,7
69837,7
69838,0
69839,3
69840,1
69841,6
69842,9
69843,5
69844,3
69845,8
69846,9
69847,4
69848,0
69849,9
69850,5
69851,1
69852,7
69853,2
69854,1
69855,5
69856,2
69857,6
69858,3
69859,3
69860,8
69861,7
69862,1
69863,3
69864,2
69865,4
69866,5
69867,7
69868,0
69869,2
69870,7
69871,3
69872,3
69873,7
69874,8
69875,8
69876,2
69877,9
69878,6
69879,9
69880,5
69881,1
69882,2
69883,9
69884,3
69885,0
69886,5
69887,5
69888,6
69889,9
69890,1
69891,4
69892,1
69893,5
69894,0
69895,4
69896,1
69897,4
69898,0
69899,3
69900,3
69901,6
69902,3
69903,0
69904,8
69905,4
69906,7
69907,5
69908,5
69909,7
69910,0
69911,7
69912,9
69913,4
69914,3
69915,2
69916,9
69917,4
69918,7
69919,1
69920,8
69921,8
69922,8
69923,5
69924,8
69925,3
69926,8
69927,9
69928,0
69929,0
69930,0
69931,2
69932,1
69933,8
69934,4
69935,4
69936,0
69937,0
69938,9
69939,5
69940,4
69941,1
69942,5
69943,1
69944,3
69945,5
69946,0
69947,6
69948,2
69949,1
69950,5
69951,3
69952,0
69953,8
69954,2
69955,9
69956,0
69957,9
69958,6
69959,0
69960,4
69961,1
69962,2
69963,6
69964,4
69965,9
69966,1
69967,4
69968,9
69969,7
69970,8
69971,2
69972,6
69973,6
69974,9
69975,7
69976,8
69977,5
69978,0
69979,9
69980,0
69981,0
69982,0
69983,8
69984,1
69985,3
69986,0
69987,7
69988,5
69989,8
69990,2
69991,5
69992,4
69993,8
69994,9
69995,1
69996,9
69997,1
69998,8
69999,1
70000,5
