pet_id,breed_category,pet_category
ANSL_61391,2,4
ANSL_67047,0,1
ANSL_55571,0,2
ANSL_73395,1,1
ANSL_53633,0,1
ANSL_55326,2,4
ANSL_69868,0,1
ANSL_70411,1,1
ANSL_57302,1,2
ANSL_76333,1,2
ANSL_57159,0,2
ANSL_59012,0,1
ANSL_57998,1,2
ANSL_55112,1,2
ANSL_66551,0,1
ANSL_59661,1,2
ANSL_56139,1,2
ANSL_61503,0,2
ANSL_68578,0,2
ANSL_75128,1,2
ANSL_75646,0,2
ANSL_75161,1,2
ANSL_51697,1,2
ANSL_76283,0,2
ANSL_71674,0,2
ANSL_68038,0,2
ANSL_74137,1,1
ANSL_55349,1,1
ANSL_52464,1,1
ANSL_69986,0,2
ANSL_52001,0,2
ANSL_65819,0,2
ANSL_61194,2,4
ANSL_74970,1,2
ANSL_75470,1,2
ANSL_69880,1,1
ANSL_74112,2,4
ANSL_57239,1,2
ANSL_76108,1,1
ANSL_72948,0,1
ANSL_67272,0,2
ANSL_62851,1,1
ANSL_68041,0,1
ANSL_51496,0,2
ANSL_66138,1,2
ANSL_57036,0,2
ANSL_59789,1,2
ANSL_57089,0,2
ANSL_57055,0,2
ANSL_71945,2,1
ANSL_65757,1,2
ANSL_51753,0,1
ANSL_65098,1,2
ANSL_66564,2,1
ANSL_60095,1,1
ANSL_55824,0,2
ANSL_67637,1,2
ANSL_67119,0,2
ANSL_57359,0,1
ANSL_66187,0,2
ANSL_57489,1,2
ANSL_62845,0,2
ANSL_58786,0,2
ANSL_69765,1,2
ANSL_59303,0,2
ANSL_60589,1,2
ANSL_59149,1,2
ANSL_74262,0,2
ANSL_76659,0,2
ANSL_69561,0,2
ANSL_74007,1,2
ANSL_74115,0,1
ANSL_55822,1,2
ANSL_57878,0,2
ANSL_76793,2,4
ANSL_66529,1,2
ANSL_67040,1,2
ANSL_65008,0,1
ANSL_65746,1,2
ANSL_58220,0,2
ANSL_51082,0,2
ANSL_73667,0,2
ANSL_54408,1,2
ANSL_54603,0,1
ANSL_72403,1,2
ANSL_52103,1,2
ANSL_72322,0,2
ANSL_72320,0,2
ANSL_57735,1,1
ANSL_67615,1,2
ANSL_62324,1,2
ANSL_72765,0,2
ANSL_57608,1,2
ANSL_76640,1,2
ANSL_74455,0,1
ANSL_64114,1,2
ANSL_58581,1,1
ANSL_53666,0,2
ANSL_70378,1,2
ANSL_62638,0,2
ANSL_76470,0,2
ANSL_67061,0,2
ANSL_73737,1,2
ANSL_67463,0,2
ANSL_72003,1,2
ANSL_70076,0,1
ANSL_60729,0,1
ANSL_66729,0,2
ANSL_53716,2,1
ANSL_54165,1,2
ANSL_57050,1,1
ANSL_55359,1,2
ANSL_76188,0,2
ANSL_70731,1,2
ANSL_50453,0,2
ANSL_60487,0,2
ANSL_73219,2,1
ANSL_54347,0,2
ANSL_64036,1,2
ANSL_62249,1,2
ANSL_54988,0,1
ANSL_66133,1,2
ANSL_65463,1,2
ANSL_62762,1,2
ANSL_55989,0,2
ANSL_61784,1,2
ANSL_56628,0,1
ANSL_68815,0,2
ANSL_56122,2,1
ANSL_52763,1,1
ANSL_62453,1,2
ANSL_65712,2,4
ANSL_67488,1,2
ANSL_64488,0,1
ANSL_69969,0,2
ANSL_66142,0,2
ANSL_68986,2,4
ANSL_58196,0,2
ANSL_50232,1,1
ANSL_74425,0,2
ANSL_69949,0,2
ANSL_71005,0,2
ANSL_61131,0,1
ANSL_70617,1,2
ANSL_67590,1,2
ANSL_57694,0,1
ANSL_54769,1,2
ANSL_61583,1,2
ANSL_54024,1,1
ANSL_54513,0,2
ANSL_75630,2,4
ANSL_59721,2,4
ANSL_71660,1,1
ANSL_65582,0,2
ANSL_50161,1,2
ANSL_54837,2,1
ANSL_65122,0,1
ANSL_53255,1,1
ANSL_63726,2,4
ANSL_60233,1,1
ANSL_64196,1,2
ANSL_52690,0,1
ANSL_53672,0,2
ANSL_75355,0,1
ANSL_60414,2,4
ANSL_49979,0,2
ANSL_71352,0,1
ANSL_74675,0,2
ANSL_73699,2,4
ANSL_66093,1,2
ANSL_62823,1,1
ANSL_71409,1,2
ANSL_62711,2,4
ANSL_59342,1,1
ANSL_68863,1,2
ANSL_55012,1,2
ANSL_59910,0,2
ANSL_74572,0,1
ANSL_72351,0,2
ANSL_74268,0,2
ANSL_58563,0,2
ANSL_60620,1,2
ANSL_66302,1,2
ANSL_74086,1,1
ANSL_69427,1,2
ANSL_70151,0,2
ANSL_56291,0,2
ANSL_64707,2,4
ANSL_69552,0,2
ANSL_62489,1,2
ANSL_54059,1,2
ANSL_67591,0,2
ANSL_57639,2,1
ANSL_76191,0,2
ANSL_63593,0,2
ANSL_69537,0,1
ANSL_63029,1,2
ANSL_68454,1,2
ANSL_50887,0,2
ANSL_67036,1,2
ANSL_61038,0,2
ANSL_76090,0,2
ANSL_59578,0,2
ANSL_60731,0,2
ANSL_68619,1,1
ANSL_71986,2,1
ANSL_51065,0,1
ANSL_76296,1,2
ANSL_74974,0,2
ANSL_60360,0,2
ANSL_57536,0,2
ANSL_64340,0,1
ANSL_68940,0,1
ANSL_61004,1,2
ANSL_72941,0,1
ANSL_50994,0,2
ANSL_58474,1,2
ANSL_64547,0,1
ANSL_66405,0,2
ANSL_74720,2,4
ANSL_60297,0,2
ANSL_68034,0,2
ANSL_63860,1,1
ANSL_68613,1,2
ANSL_60142,1,1
ANSL_53289,0,2
ANSL_69365,1,2
ANSL_69834,2,4
ANSL_63896,0,2
ANSL_50928,1,2
ANSL_75294,1,2
ANSL_65349,0,1
ANSL_62007,0,2
ANSL_50494,1,2
ANSL_56733,0,1
ANSL_63947,1,2
ANSL_54174,1,2
ANSL_76655,1,2
ANSL_68415,0,1
ANSL_65259,0,1
ANSL_71092,0,2
ANSL_73297,0,1
ANSL_71804,1,2
ANSL_56472,1,2
ANSL_65376,0,2
ANSL_50289,1,2
ANSL_69965,0,2
ANSL_70959,1,2
ANSL_73823,1,1
ANSL_74233,1,2
ANSL_63532,1,1
ANSL_54688,0,1
ANSL_73980,0,1
ANSL_76582,0,2
ANSL_76823,0,1
ANSL_50413,1,2
ANSL_69237,1,2
ANSL_50643,1,1
ANSL_71654,0,1
ANSL_60049,0,2
ANSL_52768,0,1
ANSL_57632,0,2
ANSL_63516,0,1
ANSL_62816,0,2
ANSL_58679,1,1
ANSL_56394,1,2
ANSL_64157,0,1
ANSL_74745,0,1
ANSL_71843,0,1
ANSL_73995,0,1
ANSL_56026,0,1
ANSL_56402,1,2
ANSL_50327,1,1
ANSL_65963,1,1
ANSL_76257,2,4
ANSL_55691,0,2
ANSL_68068,0,1
ANSL_74391,1,1
ANSL_70524,0,1
ANSL_72472,0,2
ANSL_53192,0,1
ANSL_68594,1,2
ANSL_76430,0,2
ANSL_75502,1,2
ANSL_64501,0,2
ANSL_60258,0,2
ANSL_59165,0,2
ANSL_65410,1,1
ANSL_66544,1,2
ANSL_52574,0,2
ANSL_62914,1,2
ANSL_70471,1,2
ANSL_57732,0,2
ANSL_68203,0,2
ANSL_70070,0,1
ANSL_72272,1,1
ANSL_55717,1,1
ANSL_75312,0,1
ANSL_71765,1,2
ANSL_69639,2,4
ANSL_62600,1,2
ANSL_76478,0,2
ANSL_50960,0,1
ANSL_57626,1,2
ANSL_68826,1,2
ANSL_51265,0,2
ANSL_61216,1,2
ANSL_65250,1,1
ANSL_58405,0,2
ANSL_70369,2,4
ANSL_60736,0,2
ANSL_53975,1,2
ANSL_56017,0,1
ANSL_54008,0,2
ANSL_60112,0,2
ANSL_58685,1,2
ANSL_53844,0,2
ANSL_59748,1,2
ANSL_73137,1,2
ANSL_61138,1,1
ANSL_55161,0,1
ANSL_52834,0,2
ANSL_69804,0,1
ANSL_67030,2,4
ANSL_55739,1,2
ANSL_64394,1,2
ANSL_65925,0,1
ANSL_59859,0,1
ANSL_70834,0,2
ANSL_60250,0,2
ANSL_60998,0,2
ANSL_69577,0,2
ANSL_54885,0,1
ANSL_68051,0,2
ANSL_57491,0,2
ANSL_58927,0,1
ANSL_64233,1,2
ANSL_51881,0,2
ANSL_66864,0,2
ANSL_67848,0,1
ANSL_66206,0,2
ANSL_74976,1,1
ANSL_53509,0,2
ANSL_72179,0,1
ANSL_64961,2,1
ANSL_60791,0,2
ANSL_72047,0,2
ANSL_68459,1,2
ANSL_54625,0,1
ANSL_71690,0,2
ANSL_64123,1,1
ANSL_52016,1,2
ANSL_72640,0,2
ANSL_54817,1,2
ANSL_54211,1,2
ANSL_54151,1,2
ANSL_64169,0,2
ANSL_53100,1,1
ANSL_57435,0,2
ANSL_54138,1,2
ANSL_75972,0,2
ANSL_63314,1,2
ANSL_76678,0,1
ANSL_56522,1,2
ANSL_76870,0,2
ANSL_53118,0,2
ANSL_54428,1,2
ANSL_52209,1,2
ANSL_61504,1,1
ANSL_57957,0,1
ANSL_71241,1,1
ANSL_58197,1,2
ANSL_65233,0,1
ANSL_72411,0,1
ANSL_74369,1,2
ANSL_68728,2,4
ANSL_73339,0,2
ANSL_66894,0,2
ANSL_50841,1,1
ANSL_73894,0,1
ANSL_66188,1,1
ANSL_71460,2,4
ANSL_65696,1,2
ANSL_71249,0,1
ANSL_72157,2,1
ANSL_73039,1,2
ANSL_70667,1,2
ANSL_66870,0,1
ANSL_73928,0,2
ANSL_66137,1,2
ANSL_56909,0,2
ANSL_73604,0,2
ANSL_57648,1,2
ANSL_54068,1,1
ANSL_67704,0,2
ANSL_72953,1,2
ANSL_63304,0,2
ANSL_62729,0,2
ANSL_60455,0,1
ANSL_65347,1,2
ANSL_61084,0,1
ANSL_63175,0,2
ANSL_62187,1,1
ANSL_68451,0,2
ANSL_64143,0,2
ANSL_70352,1,2
ANSL_57650,1,2
ANSL_50741,0,2
ANSL_62339,0,2
ANSL_72682,0,2
ANSL_54263,2,4
ANSL_69735,0,2
ANSL_52226,0,2
ANSL_52760,1,2
ANSL_74687,1,2
ANSL_59671,1,1
ANSL_54861,1,2
ANSL_51332,0,2
ANSL_53473,1,2
ANSL_69440,1,1
ANSL_53569,0,1
ANSL_53600,0,2
ANSL_65630,2,1
ANSL_62595,1,2
ANSL_66615,2,1
ANSL_71377,0,1
ANSL_64102,0,2
ANSL_52919,2,1
ANSL_63164,0,2
ANSL_76591,1,1
ANSL_53858,0,2
ANSL_57502,1,2
ANSL_71218,1,1
ANSL_56529,0,2
ANSL_71118,1,2
ANSL_70199,0,2
ANSL_66072,1,2
ANSL_65435,2,4
ANSL_63771,1,2
ANSL_58775,1,2
ANSL_51949,0,1
ANSL_64442,0,2
ANSL_54228,1,2
ANSL_63803,1,2
ANSL_53193,1,2
ANSL_64304,2,4
ANSL_53188,0,1
ANSL_66251,0,2
ANSL_75095,1,2
ANSL_70971,1,1
ANSL_66397,1,2
ANSL_51288,0,1
ANSL_71417,0,2
ANSL_52876,0,2
ANSL_59053,0,1
ANSL_53007,1,2
ANSL_71546,0,1
ANSL_73365,1,2
ANSL_56067,0,1
ANSL_71893,0,2
ANSL_61231,2,4
ANSL_55964,0,1
ANSL_71022,0,2
ANSL_52739,1,1
ANSL_61264,1,2
ANSL_72362,0,2
ANSL_70047,0,2
ANSL_54973,1,2
ANSL_70490,0,1
ANSL_67524,0,2
ANSL_67423,2,4
ANSL_59428,0,2
ANSL_50258,2,4
ANSL_73182,1,2
ANSL_76253,0,1
ANSL_68359,1,2
ANSL_73038,0,1
ANSL_56551,2,1
ANSL_66334,1,2
ANSL_52782,0,2
ANSL_68604,0,1
ANSL_75614,0,2
ANSL_68059,0,2
ANSL_66449,1,2
ANSL_67457,2,1
ANSL_50219,0,2
ANSL_59305,0,1
ANSL_50234,0,1
ANSL_53227,1,2
ANSL_58874,0,1
ANSL_53765,0,2
ANSL_64884,0,1
ANSL_69733,1,2
ANSL_50311,0,2
ANSL_57215,1,1
ANSL_50818,2,4
ANSL_73129,0,2
ANSL_71058,0,2
ANSL_75022,0,1
ANSL_53507,1,2
ANSL_72285,0,2
ANSL_68544,0,1
ANSL_56128,0,1
ANSL_59679,0,1
ANSL_56143,1,1
ANSL_54854,0,1
ANSL_64937,1,2
ANSL_73459,0,2
ANSL_63781,0,2
ANSL_67517,1,2
ANSL_52362,0,1
ANSL_73318,2,4
ANSL_76018,1,2
ANSL_70220,1,2
ANSL_58124,1,2
ANSL_58741,0,2
ANSL_76446,1,2
ANSL_64742,1,2
ANSL_69615,1,1
ANSL_60133,2,4
ANSL_56264,1,2
ANSL_51031,0,2
ANSL_53807,0,2
ANSL_52925,1,1
ANSL_74461,2,1
ANSL_67440,1,1
ANSL_56051,1,2
ANSL_73062,0,2
ANSL_69139,2,1
ANSL_54642,1,2
ANSL_76314,0,2
ANSL_67584,0,2
ANSL_71234,0,2
ANSL_53071,1,1
ANSL_68942,1,2
ANSL_65750,0,2
ANSL_54136,2,1
ANSL_54492,0,2
ANSL_53923,0,2
ANSL_50361,0,2
ANSL_66306,1,1
ANSL_76841,2,4
ANSL_71334,0,1
ANSL_55625,0,2
ANSL_56459,1,2
ANSL_55743,1,2
ANSL_60677,0,2
ANSL_70682,1,1
ANSL_76362,1,2
ANSL_50755,2,1
ANSL_59244,1,1
ANSL_54926,0,2
ANSL_68927,2,4
ANSL_66254,2,4
ANSL_73840,1,1
ANSL_53585,0,2
ANSL_66097,1,2
ANSL_68716,0,2
ANSL_67332,0,1
ANSL_62227,0,2
ANSL_74806,0,1
ANSL_50754,0,2
ANSL_68602,0,1
ANSL_62628,2,1
ANSL_50081,0,2
ANSL_71709,1,2
ANSL_75103,1,2
ANSL_74723,1,1
ANSL_60869,0,2
ANSL_59252,1,2
ANSL_70848,0,2
ANSL_68441,0,2
ANSL_56052,0,2
ANSL_56458,0,2
ANSL_50757,1,2
ANSL_58985,0,2
ANSL_61970,0,2
ANSL_58173,1,2
ANSL_75078,0,1
ANSL_76251,1,2
ANSL_68897,0,2
ANSL_56010,2,1
ANSL_60283,0,2
ANSL_66735,0,2
ANSL_54904,0,1
ANSL_74679,0,1
ANSL_51519,0,2
ANSL_61046,0,2
ANSL_57737,1,2
ANSL_75239,2,2
ANSL_59376,1,2
ANSL_55850,0,2
ANSL_74080,0,2
ANSL_51671,0,2
ANSL_72713,1,2
ANSL_69488,1,2
ANSL_58847,0,2
ANSL_61941,1,2
ANSL_69088,1,2
ANSL_72826,1,1
ANSL_63336,1,2
ANSL_50074,1,2
ANSL_53645,0,2
ANSL_73249,1,1
ANSL_51892,1,2
ANSL_53477,1,2
ANSL_60587,0,2
ANSL_66237,0,1
ANSL_52847,1,2
ANSL_53335,0,2
ANSL_76468,1,1
ANSL_53459,1,1
ANSL_67317,2,4
ANSL_76756,0,2
ANSL_66130,1,2
ANSL_56436,0,1
ANSL_75947,0,2
ANSL_56225,0,1
ANSL_63857,0,1
ANSL_74089,1,1
ANSL_62243,0,1
ANSL_71907,0,1
ANSL_70417,1,2
ANSL_54868,1,1
ANSL_68064,0,1
ANSL_67711,0,2
ANSL_67213,1,1
ANSL_74999,1,2
ANSL_61529,0,2
ANSL_64995,0,2
ANSL_56977,0,1
ANSL_57390,0,1
ANSL_66229,1,1
ANSL_71020,0,2
ANSL_59541,0,2
ANSL_65725,1,1
ANSL_51335,0,2
ANSL_76616,0,2
ANSL_66139,1,2
ANSL_74434,0,2
ANSL_72601,0,2
ANSL_62752,0,2
ANSL_64550,2,4
ANSL_61057,1,2
ANSL_55548,0,2
ANSL_59154,1,1
ANSL_63900,0,1
ANSL_64264,1,2
ANSL_52499,0,2
ANSL_50022,0,2
ANSL_67861,0,1
ANSL_73324,0,2
ANSL_61774,1,1
ANSL_68640,1,2
ANSL_62780,0,2
ANSL_50826,2,1
ANSL_69594,0,2
ANSL_57910,2,4
ANSL_53163,0,2
ANSL_59378,2,1
ANSL_54923,1,1
ANSL_54919,1,2
ANSL_71259,2,4
ANSL_75098,0,1
ANSL_66185,2,4
ANSL_51355,2,1
ANSL_65131,0,1
ANSL_56926,1,2
ANSL_63527,1,2
ANSL_71901,1,2
ANSL_67057,1,1
ANSL_74871,0,1
ANSL_73180,0,2
ANSL_73754,1,2
ANSL_70370,0,1
ANSL_73769,0,1
ANSL_56170,1,2
ANSL_61132,1,1
ANSL_53358,1,1
ANSL_50000,1,2
ANSL_66523,0,1
ANSL_57185,0,2
ANSL_55145,1,2
ANSL_57753,0,2
ANSL_57151,0,1
ANSL_61072,0,2
ANSL_57104,0,2
ANSL_61106,1,2
ANSL_58318,0,2
ANSL_52237,0,2
ANSL_64510,0,4
ANSL_71124,1,2
ANSL_74306,1,1
ANSL_68976,1,2
ANSL_68701,0,2
ANSL_69798,0,2
ANSL_54033,0,1
ANSL_58758,2,4
ANSL_65590,0,2
ANSL_69535,2,4
ANSL_71232,1,2
ANSL_70509,2,4
ANSL_58700,0,1
ANSL_52864,0,1
ANSL_52151,0,2
ANSL_66790,0,2
ANSL_58210,0,2
ANSL_57769,1,2
ANSL_59593,0,2
ANSL_60548,0,2
ANSL_56621,1,2
ANSL_52803,0,2
ANSL_64632,1,2
ANSL_70936,1,2
ANSL_61614,0,2
ANSL_50409,0,2
ANSL_70666,2,4
ANSL_65496,1,2
ANSL_72495,1,1
ANSL_72089,1,1
ANSL_69982,0,2
ANSL_66124,1,1
ANSL_52263,0,1
ANSL_56231,0,2
ANSL_60030,0,2
ANSL_51049,1,2
ANSL_60688,2,4
ANSL_54079,0,1
ANSL_54416,1,2
ANSL_61718,1,2
ANSL_75742,0,2
ANSL_65020,1,1
ANSL_75068,0,2
ANSL_56218,0,2
ANSL_50313,1,1
ANSL_57542,0,2
ANSL_68030,1,2
ANSL_74967,0,1
ANSL_71601,1,1
ANSL_72971,1,1
ANSL_64479,0,2
ANSL_51551,0,1
ANSL_63905,0,2
ANSL_62297,1,2
ANSL_51966,1,1
ANSL_67308,0,2
ANSL_57881,1,1
ANSL_55909,1,2
ANSL_62818,1,2
ANSL_52296,1,2
ANSL_75427,0,1
ANSL_51574,1,2
ANSL_50793,1,1
ANSL_76668,0,2
ANSL_63797,1,1
ANSL_69267,0,2
ANSL_70087,0,1
ANSL_70050,0,1
ANSL_51726,0,1
ANSL_76851,0,2
ANSL_59537,0,1
ANSL_76309,0,2
ANSL_75200,0,2
ANSL_61059,0,1
ANSL_55776,1,2
ANSL_62692,0,2
ANSL_59703,1,2
ANSL_52598,1,2
ANSL_69202,2,4
ANSL_67721,0,2
ANSL_59493,0,2
ANSL_66926,0,2
ANSL_73108,1,2
ANSL_51176,0,2
ANSL_69093,0,2
ANSL_72018,0,2
ANSL_70952,0,2
ANSL_66034,1,1
ANSL_68669,0,2
ANSL_73921,0,2
ANSL_64302,1,2
ANSL_58476,1,2
ANSL_62680,0,2
ANSL_53229,1,1
ANSL_59965,0,1
ANSL_70268,1,1
ANSL_53312,1,1
ANSL_64555,1,1
ANSL_60748,0,2
ANSL_62786,1,2
ANSL_62798,1,1
ANSL_73611,0,1
ANSL_74119,0,1
ANSL_65808,1,2
ANSL_75363,0,1
ANSL_61280,0,2
ANSL_76173,0,2
ANSL_66155,0,1
ANSL_67642,0,0
ANSL_76212,0,1
ANSL_62582,0,2
ANSL_60904,1,2
ANSL_64863,1,1
ANSL_50637,1,2
ANSL_73642,0,2
ANSL_56235,1,2
ANSL_54841,0,2
ANSL_72787,0,1
ANSL_54582,1,1
ANSL_55047,0,1
ANSL_49972,0,1
ANSL_52980,0,2
ANSL_50138,1,1
ANSL_62298,1,1
ANSL_54437,0,1
ANSL_71269,1,1
ANSL_58972,0,2
ANSL_67436,0,2
ANSL_66645,0,2
ANSL_56409,1,1
ANSL_56383,1,1
ANSL_74317,1,1
ANSL_68797,2,4
ANSL_74032,0,2
ANSL_50008,0,2
ANSL_64946,0,2
ANSL_51097,0,1
ANSL_59104,0,1
ANSL_72639,0,1
ANSL_64611,2,1
ANSL_70549,1,2
ANSL_65866,0,2
ANSL_66418,1,2
ANSL_63890,1,2
ANSL_71922,0,1
ANSL_68276,0,1
ANSL_72299,0,2
ANSL_74036,1,2
ANSL_63226,0,1
ANSL_57091,1,1
ANSL_51367,2,1
ANSL_71154,0,2
ANSL_72866,1,2
ANSL_70377,0,2
ANSL_51907,0,1
ANSL_69138,0,2
ANSL_71423,0,1
ANSL_72936,0,2
ANSL_61587,1,2
ANSL_74405,0,2
ANSL_66580,0,1
ANSL_65415,1,2
ANSL_61709,1,2
ANSL_52014,1,1
ANSL_74050,0,2
ANSL_50240,1,1
ANSL_53818,0,1
ANSL_63572,1,2
ANSL_54577,1,1
ANSL_60992,1,1
ANSL_69146,1,2
ANSL_61328,1,1
ANSL_63481,1,1
ANSL_73126,0,2
ANSL_64794,1,2
ANSL_73115,1,1
ANSL_76120,0,1
ANSL_58687,0,2
ANSL_63801,0,2
ANSL_69944,1,1
ANSL_58669,0,1
ANSL_52484,0,2
ANSL_70636,0,1
ANSL_60409,1,2
ANSL_66733,1,1
ANSL_74910,1,2
ANSL_56094,0,1
ANSL_64942,0,1
ANSL_75828,0,2
ANSL_50144,0,2
ANSL_53532,1,2
ANSL_65682,1,1
ANSL_62555,0,1
ANSL_72080,0,1
ANSL_58697,1,1
ANSL_59364,0,2
ANSL_65845,1,2
ANSL_64926,0,1
ANSL_56970,0,2
ANSL_60524,2,4
ANSL_59817,0,2
ANSL_69148,1,2
ANSL_59081,1,2
ANSL_50423,0,2
ANSL_63127,1,2
ANSL_62664,1,1
ANSL_59267,2,1
ANSL_52735,2,4
ANSL_76751,0,2
ANSL_58396,1,2
ANSL_57457,1,2
ANSL_71104,1,1
ANSL_61934,2,4
ANSL_62860,0,2
ANSL_75866,1,2
ANSL_50803,0,2
ANSL_70904,1,2
ANSL_63316,1,2
ANSL_75930,0,1
ANSL_61725,0,2
ANSL_57375,1,2
ANSL_71888,0,2
ANSL_59068,0,2
ANSL_67824,1,2
ANSL_71644,1,2
ANSL_60101,0,2
ANSL_51116,1,2
ANSL_64193,0,2
ANSL_61430,0,2
ANSL_58088,0,2
ANSL_65887,0,2
ANSL_74958,0,2
ANSL_60966,0,2
ANSL_50931,0,2
ANSL_66626,0,1
ANSL_53173,0,1
ANSL_51383,1,2
ANSL_64758,1,2
ANSL_57675,0,1
ANSL_56443,0,2
ANSL_51158,0,1
ANSL_76137,1,2
ANSL_66672,1,2
ANSL_50155,0,1
ANSL_54381,1,1
ANSL_65686,0,2
ANSL_74159,0,1
ANSL_56451,0,2
ANSL_67168,0,2
ANSL_63035,0,1
ANSL_67324,1,1
ANSL_62720,0,1
ANSL_56412,1,1
ANSL_53367,1,1
ANSL_50838,1,2
ANSL_75260,0,2
ANSL_63709,0,2
ANSL_75706,2,4
ANSL_62432,1,1
ANSL_54532,0,2
ANSL_67873,1,1
ANSL_69631,1,2
ANSL_54971,1,1
ANSL_61263,1,2
ANSL_73025,0,2
ANSL_60140,1,2
ANSL_75479,0,2
ANSL_67433,0,1
ANSL_52866,1,1
ANSL_71168,0,2
ANSL_75914,0,2
ANSL_55597,1,2
ANSL_59827,0,2
ANSL_61355,1,2
ANSL_61069,0,1
ANSL_66059,1,1
ANSL_69203,2,4
ANSL_58055,0,2
ANSL_76643,0,2
ANSL_52481,0,2
ANSL_50714,1,1
ANSL_59777,1,1
ANSL_56347,0,1
ANSL_56778,0,2
ANSL_74865,0,2
ANSL_70045,1,1
ANSL_59552,2,1
ANSL_65360,1,1
ANSL_66238,0,2
ANSL_56808,1,1
ANSL_52405,0,2
ANSL_65598,0,2
ANSL_73887,0,2
ANSL_73011,1,1
ANSL_73851,1,1
ANSL_74456,1,2
ANSL_73707,0,1
ANSL_62021,1,2
ANSL_69814,0,1
ANSL_58273,0,2
ANSL_60372,0,2
ANSL_69242,0,2
ANSL_58987,0,1
ANSL_50283,1,1
ANSL_50678,1,2
ANSL_71048,1,2
ANSL_74605,0,2
ANSL_62237,0,2
ANSL_72132,1,2
ANSL_76113,1,2
ANSL_69691,0,2
ANSL_52167,1,2
ANSL_54511,1,2
ANSL_60334,0,2
ANSL_50906,0,2
ANSL_67112,1,2
ANSL_51145,2,1
ANSL_53519,1,2
ANSL_60578,0,1
ANSL_66998,0,2
ANSL_57098,1,2
ANSL_62925,0,2
ANSL_72417,1,1
ANSL_75575,1,2
ANSL_51689,1,1
ANSL_58765,0,1
ANSL_72313,0,1
ANSL_71836,0,2
ANSL_50275,1,1
ANSL_74698,1,2
ANSL_75422,0,2
ANSL_67087,0,1
ANSL_53524,0,2
ANSL_50009,0,2
ANSL_54061,0,1
ANSL_51301,1,1
ANSL_55362,1,2
ANSL_73369,0,2
ANSL_68495,1,2
ANSL_73047,0,2
ANSL_52699,0,2
ANSL_58209,1,2
ANSL_50263,0,2
ANSL_68807,1,1
ANSL_51562,1,2
ANSL_64773,0,2
ANSL_65117,0,2
ANSL_58579,0,2
ANSL_64580,2,4
ANSL_53894,0,2
ANSL_74570,0,2
ANSL_60497,0,2
ANSL_69268,1,1
ANSL_60796,1,2
ANSL_72209,1,1
ANSL_69886,0,1
ANSL_59908,1,2
ANSL_57263,1,2
ANSL_60977,1,1
ANSL_50738,1,1
ANSL_56653,1,2
ANSL_60319,2,4
ANSL_61903,0,1
ANSL_62506,0,2
ANSL_71388,1,2
ANSL_74845,1,2
ANSL_56240,0,2
ANSL_64860,0,2
ANSL_57744,0,2
ANSL_67209,0,1
ANSL_50201,0,2
ANSL_51192,0,2
ANSL_51195,1,2
ANSL_66900,2,2
ANSL_71975,1,2
ANSL_58122,1,2
ANSL_50322,1,2
ANSL_51863,0,1
ANSL_54893,0,2
ANSL_51972,1,2
ANSL_69095,0,2
ANSL_60042,0,2
ANSL_56571,0,2
ANSL_66203,1,1
ANSL_60087,0,2
ANSL_55727,0,1
ANSL_59565,1,1
ANSL_67925,1,2
ANSL_50139,2,4
ANSL_54738,1,1
ANSL_64480,1,2
ANSL_54857,1,2
ANSL_54249,0,2
ANSL_53313,1,2
ANSL_75800,0,2
ANSL_73516,0,2
ANSL_58185,1,2
ANSL_58454,0,2
ANSL_64033,1,2
ANSL_76564,2,4
ANSL_67495,0,2
ANSL_64875,1,2
ANSL_56211,0,1
ANSL_61012,1,2
ANSL_65723,0,1
ANSL_68101,2,4
ANSL_75987,0,2
ANSL_73007,2,4
ANSL_60835,1,2
ANSL_72839,1,1
ANSL_74922,1,2
ANSL_64125,1,1
ANSL_52536,0,1
ANSL_61058,2,4
ANSL_53573,1,1
ANSL_53684,0,2
ANSL_64461,0,2
ANSL_59201,0,1
ANSL_57298,0,2
ANSL_64175,1,1
ANSL_50937,0,1
ANSL_66265,1,2
ANSL_61550,0,2
ANSL_66774,0,1
ANSL_68333,2,4
ANSL_54626,0,1
ANSL_58349,0,1
ANSL_75715,1,1
ANSL_54920,0,2
ANSL_55169,0,1
ANSL_57301,0,2
ANSL_64925,0,1
ANSL_65907,1,1
ANSL_52411,0,1
ANSL_61881,1,1
ANSL_53809,0,2
ANSL_66866,0,1
ANSL_74577,1,2
ANSL_75460,0,2
ANSL_70153,1,1
ANSL_67884,1,1
ANSL_69350,2,1
ANSL_67789,1,2
ANSL_68413,0,2
ANSL_59970,0,2
ANSL_66179,0,1
ANSL_57265,0,1
ANSL_69484,0,2
ANSL_76451,1,1
ANSL_60355,1,1
ANSL_60270,1,2
ANSL_55755,0,1
ANSL_73121,0,2
ANSL_67106,2,4
ANSL_50071,1,2
ANSL_63846,0,2
ANSL_67404,0,2
ANSL_72312,0,1
ANSL_71566,0,2
ANSL_51772,1,2
ANSL_73321,2,1
ANSL_69910,0,1
ANSL_75527,2,1
ANSL_76182,0,1
ANSL_60046,1,1
ANSL_61395,1,2
ANSL_68801,1,1
ANSL_71885,0,2
ANSL_73055,0,1
ANSL_72190,1,2
ANSL_51532,0,2
ANSL_71862,1,2
ANSL_65986,0,2
ANSL_54533,0,2
ANSL_56781,0,2
